;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";64.52;143.02;5528.98;;0;50.71;29.71;0.05;57.09
"triceps_brachii_long_(right)";50.43;135.72;19046.88;;1;50.61;27.33;;57.19
;;;;;2;50.58;24.81;;57.3
;;;;;3;51.1;27.5;;57.4
;;;;;4;51.71;28.23;;57.48
;;;;;5;50.8;27.39;;57.52
;;;;;6;49.42;27.69;;57.61
;;;;;7;49.01;26.82;;57.77
;;;;;8;50.64;24.33;;57.97
;;;;;9;53.03;24.39;;58.13
;;;;;10;50.72;26.88;;58.28
;;;;;11;46.96;28.69;;58.42
;;;;;12;49.02;27.65;;58.55
;;;;;13;51.23;28.1;;58.63
;;;;;14;50.76;29.73;;58.63
;;;;;15;49.5;27.58;;58.62
;;;;;16;51.72;25.27;;58.65
;;;;;17;51.7;25.08;;58.68
;;;;;18;47.99;27.48;;58.66
;;;;;19;50.46;27.89;;58.61
;;;;;20;50.02;27.18;;58.59
;;;;;21;50.35;25.88;;58.61
;;;;;22;55.66;39.05;;58.61
;;;;;23;72.13;68.38;;58.51
;;;;;24;73.54;135.72;;58.34
;;;;;25;98.89;130.72;;58.28
;;;;;26;129.97;74.03;;58.31
;;;;;27;119.46;71.88;;58.34
;;;;;28;83.09;49.33;;58.33
;;;;;29;63.48;39.39;;58.32
;;;;;30;60.36;54.31;;58.29
;;;;;31;43.17;72.91;;58.24
;;;;;32;39.02;82.89;;58.21
;;;;;33;68.46;77.72;;58.22
;;;;;34;87.66;68.04;;58.23
;;;;;35;81.96;55.7;;58.2
;;;;;36;61.2;36.02;;58.18
;;;;;37;50.45;30.97;;58.17
;;;;;38;48.44;50.29;;58.17
;;;;;39;35.87;63.94;;58.17
;;;;;40;35.35;63.56;;58.16
;;;;;41;76.88;66.04;;58.15
;;;;;42;95.92;64.04;;58.13
;;;;;43;90.4;69.35;;58.06
;;;;;44;81.05;70.94;;57.98
;;;;;45;53.51;52.08;;57.95
;;;;;46;51.63;49.26;;57.97
;;;;;47;58.34;70.84;;57.97
;;;;;48;40.23;81.1;;57.92
;;;;;49;78.1;70.76;;57.85
;;;;;50;137.97;62.4;;57.77
;;;;;51;143.02;54.53;;57.73
;;;;;52;96.71;43.49;;57.73
;;;;;53;63.63;34.54;;57.74
;;;;;54;75.59;39.87;;57.74
;;;;;55;67.75;59.17;;57.7
;;;;;56;36.63;64.18;;57.65
;;;;;57;68.08;63.33;;57.66
;;;;;58;101.11;65.24;;57.68
;;;;;59;106.84;56.1;;57.71
;;;;;60;90.66;37.54;;57.71
;;;;;61;66.99;35.72;;57.71
;;;;;62;50.47;49.7;;57.7
;;;;;63;45.04;64.87;;57.71
;;;;;64;37.33;67.05;;57.73
;;;;;65;45.69;62.75;;57.79
;;;;;66;75.91;59.6;;57.89
;;;;;67;93.62;57.77;;58.03
;;;;;68;92.48;57.11;;58.16
;;;;;69;71.44;55.94;;58.22
;;;;;70;60;53.21;;58.25
;;;;;71;51.86;53.55;;58.26
;;;;;72;24.01;67.97;;58.31
;;;;;73;52.88;68.89;;58.38
;;;;;74;88.3;66.54;;58.44
;;;;;75;96.27;63.22;;58.47
;;;;;76;88.86;54.43;;58.5
;;;;;77;74.12;46.91;;58.52
;;;;;78;73.76;46.46;;58.57
;;;;;79;74.09;62.61;;58.65
;;;;;80;45.38;68.33;;58.73
;;;;;81;34.78;67.72;;58.73
;;;;;82;54.56;68.62;;58.61
;;;;;83;100.89;61.45;;58.48
;;;;;84;102.84;48.71;;58.49
;;;;;85;61.79;36.3;;58.65
;;;;;86;67.21;43.52;;58.85
;;;;;87;64.52;56.5;;58.97
;;;;;88;34.74;57.12;;58.92
;;;;;89;49.26;63.75;;58.79
;;;;;90;91.63;64.69;;58.69
;;;;;91;103.35;57.15;;58.65
;;;;;92;76.17;45.2;;58.65
;;;;;93;52.1;31.32;;58.67
;;;;;94;68.46;44.23;;58.67
;;;;;95;67.46;67.5;;58.63
;;;;;96;37.63;69.83;;58.6
;;;;;97;37.17;57.32;;58.57
;;;;;98;63.22;59.04;;58.57
;;;;;99;76.68;57.04;;58.6
;;;;;100;80;47.48;;58.61
;;;;;101;72.86;44.24;;58.58
;;;;;102;58.81;38.14;;58.55
;;;;;103;58.37;30.13;;58.54
;;;;;104;52.49;26.77;;58.55
;;;;;105;48.1;27.42;;58.55
;;;;;106;47.55;29.74;;58.54
;;;;;107;44.72;37.61;;58.52
;;;;;108;47.8;36.9;;58.5
;;;;;109;50.12;31.49;;58.47
;;;;;110;49.99;30.26;;58.45
;;;;;111;49.88;29.83;;58.48
;;;;;112;47.12;33.94;;58.54
;;;;;;113;;;58.65
;;;;;;114;;;58.7
;;;;;;115;;;58.08
;;;;;;116;;;55.02
;;;;;;117;;;47.08
;;;;;;118;;;33.53
;;;;;;119;;;17.05
;;;;;;120;;;-0.16
;;;;;;121;;;-15.96
;;;;;;122;;;-28.44
;;;;;;123;;;-38.56
;;;;;;124;;;-46.79
;;;;;;125;;;-51.98
;;;;;;126;;;-54.62
;;;;;;127;;;-56.74
;;;;;;128;;;-57.98
;;;;;;129;;;-57.76
;;;;;;130;;;-55.9
;;;;;;131;;;-51.13
;;;;;;132;;;-42.12
;;;;;;133;;;-29.06
;;;;;;134;;;-13.89
;;;;;;135;;;1.75
;;;;;;136;;;17.89
