;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";72.31;225.61;5528.98;;0;14.39;13.48;0.05;72.71
"triceps_brachii_long_(right)";55.08;490.64;19046.88;;1;11.29;12.11;;72.65
;;;;;2;12.15;11.27;;72.56
;;;;;3;13.48;12.09;;72.48
;;;;;4;13.8;13.47;;72.47
;;;;;5;13.87;12.68;;72.49
;;;;;6;13.56;13.99;;72.46
;;;;;7;13.57;15.37;;72.29
;;;;;8;12.01;13.19;;72.06
;;;;;9;10.61;12.78;;71.88
;;;;;10;10.76;12.88;;71.83
;;;;;11;10.43;11.6;;71.9
;;;;;12;10.4;11.16;;71.93
;;;;;13;11.43;10.34;;71.88
;;;;;14;11.26;11.33;;71.75
;;;;;15;10.56;12.4;;71.65
;;;;;16;12.27;12.67;;71.68
;;;;;17;12.29;12.82;;71.83
;;;;;18;11.17;11.54;;72.03
;;;;;19;30.04;14.3;;72.2
;;;;;20;97.7;18.43;;72.23
;;;;;21;101.56;46.29;;72.18
;;;;;22;42.05;57.58;;72.12
;;;;;23;17.78;46.87;;72.11
;;;;;24;141.53;45.15;;72.17
;;;;;25;158.13;46.81;;72.25
;;;;;26;149.33;487.46;;72.29
;;;;;27;139.17;490.64;;72.29
;;;;;28;51.77;65.7;;72.26
;;;;;29;28.5;20.45;;72.25
;;;;;30;23.87;40.17;;72.24
;;;;;31;65.82;41.14;;72.22
;;;;;32;71.81;25.84;;72.22
;;;;;33;36.56;46.18;;72.24
;;;;;34;56.08;49.32;;72.23
;;;;;35;97.47;32.07;;72.18
;;;;;36;105.24;34.64;;72.15
;;;;;37;87.29;43.82;;72.18
;;;;;38;150.08;276.69;;72.3
;;;;;39;144.38;277.11;;72.45
;;;;;40;54.63;67.3;;72.53
;;;;;41;54.11;59.26;;72.56
;;;;;42;44.8;22.44;;72.6
;;;;;43;26.63;24.65;;72.62
;;;;;44;15.33;29.29;;72.57
;;;;;45;11.52;32.55;;72.46
;;;;;46;92.41;29.52;;72.37
;;;;;47;156.55;32.82;;72.32
;;;;;48;146.64;53.88;;72.31
;;;;;49;189.56;254.51;;72.3
;;;;;50;177.43;251.56;;72.3
;;;;;51;39.86;45.79;;72.34
;;;;;52;42.11;46.07;;72.42
;;;;;53;59.79;32.77;;72.48
;;;;;54;63.72;28.09;;72.46
;;;;;55;42.44;33.31;;72.36
;;;;;56;14.79;37.12;;72.27
;;;;;57;86.28;29.54;;72.21
;;;;;58;131.91;30.19;;72.19
;;;;;59;116.28;37.46;;72.17
;;;;;60;117.1;76.2;;72.14
;;;;;61;141.12;131.67;;72.1
;;;;;62;99.47;111.65;;72.04
;;;;;63;24.1;21.39;;72
;;;;;64;54.74;24.92;;71.97
;;;;;65;68.19;24.31;;71.95
;;;;;66;46.66;26.61;;71.98
;;;;;67;16.62;32.74;;72.02
;;;;;68;37.24;29.17;;72.03
;;;;;69;106.5;23.27;;72.03
;;;;;70;138.43;29.9;;72.06
;;;;;71;119.77;45.97;;72.08
;;;;;72;119.19;79.7;;72.08
;;;;;73;102.86;74;;72.05
;;;;;74;47.97;30.92;;72.03
;;;;;75;28.98;22.72;;72.03
;;;;;76;31.5;20.71;;72.04
;;;;;77;59.98;21.28;;72.07
;;;;;78;56.46;34.42;;72.16
;;;;;79;25.24;39.09;;72.28
;;;;;80;41.74;27.27;;72.41
;;;;;81;122.15;26.18;;72.48
;;;;;82;142.17;40.05;;72.49
;;;;;83;117.58;64.88;;72.47
;;;;;84;134.84;117.6;;72.47
;;;;;85;109.32;105.78;;72.49
;;;;;86;33.33;29.91;;72.48
;;;;;87;43.19;25.88;;72.44
;;;;;88;72.83;25.07;;72.4
;;;;;89;64.67;40.32;;72.4
;;;;;90;22.4;50.06;;72.37
;;;;;91;57.92;40.71;;72.33
;;;;;92;166.16;28.64;;72.29
;;;;;93;192.57;44.77;;72.3
;;;;;94;152.5;68.58;;72.32
;;;;;95;135.03;102.48;;72.31
;;;;;96;92.82;88.41;;72.24
;;;;;97;36.17;33.48;;72.2
;;;;;98;47.26;29.94;;72.2
;;;;;99;59.31;19.89;;72.18
;;;;;100;62.27;30.84;;72.1
;;;;;101;49.14;36.75;;72.07
;;;;;102;45.42;30.06;;72.34
;;;;;103;106.14;25.37;;72.91
;;;;;104;133.51;25.89;;73.34
;;;;;105;125.57;43.31;;73.03
;;;;;106;135;65.46;;71.38
;;;;;107;114.23;58.72;;67.89
;;;;;108;51.35;35.17;;62.32
;;;;;109;28.68;32.7;;54.82
;;;;;110;82.32;27.08;;45.79
;;;;;111;85.56;21.38;;35.87
;;;;;112;33.8;26.56;;25.38
;;;;;113;17.48;29.57;;13.48
;;;;;114;33.91;23.05;;1.37
;;;;;115;133.85;26.63;;-10.02
;;;;;116;165.24;35.74;;-21.18
;;;;;117;118.98;47.77;;-29.57
;;;;;118;104.92;117.27;;-32.96
;;;;;119;89.42;113.6;;-32.62
;;;;;120;34.52;32.59;;-30.92
;;;;;121;72.32;24.67;;-28.69
;;;;;122;79.2;22.4;;-26.05
;;;;;123;41.19;26.54;;-23.36
;;;;;124;12.25;24.95;;-20.88
;;;;;125;66.36;16.41;;-18.62
;;;;;126;133.63;28.3;;-16.56
;;;;;127;184.38;54.34;;-14.49
;;;;;128;225.61;366.91;;-11.99
;;;;;129;183.66;370.49;;-9.02
;;;;;130;70.38;77.98;;-5.61
;;;;;131;46.59;35.84;;-0.74
;;;;;132;40.62;18.11;;6.31
;;;;;133;43.43;20.1;;14.63
;;;;;134;32.43;17.67;;23.39
;;;;;135;22.44;15.19;;32.16
;;;;;136;22.74;7.76;;40.62
;;;;;;137;;;48.69
;;;;;;138;;;55.88
;;;;;;139;;;61.42
;;;;;;140;;;65.99
;;;;;;141;;;71.24
;;;;;;142;;;76.88
;;;;;;143;;;80.36
;;;;;;144;;;80.59
;;;;;;145;;;78.66
;;;;;;146;;;76.19
;;;;;;147;;;74.36
;;;;;;148;;;73.33
;;;;;;149;;;72.85
;;;;;;150;;;72.57
;;;;;;151;;;72.32
;;;;;;152;;;72.07
;;;;;;153;;;71.88
;;;;;;154;;;71.84
;;;;;;155;;;71.87
;;;;;;156;;;71.87
;;;;;;157;;;71.8
;;;;;;158;;;71.6
;;;;;;159;;;70.98
;;;;;;160;;;69.51
;;;;;;161;;;66.75
;;;;;;162;;;62.73
;;;;;;163;;;57.88
;;;;;;164;;;52.35
;;;;;;165;;;46.11
;;;;;;166;;;39.27
;;;;;;167;;;32.28
;;;;;;168;;;25.01
;;;;;;169;;;17.12
;;;;;;170;;;8.38
;;;;;;171;;;-1.6
;;;;;;172;;;-10.98
;;;;;;173;;;-18.76
;;;;;;174;;;-25.38
;;;;;;175;;;-29.76
;;;;;;176;;;-31.7
;;;;;;177;;;-31.81
;;;;;;178;;;-30.58
;;;;;;179;;;-28.49
;;;;;;180;;;-25.93
;;;;;;181;;;-23.14
;;;;;;182;;;-20.11
;;;;;;183;;;-16.58
;;;;;;184;;;-12.37
;;;;;;185;;;-8.24
;;;;;;186;;;-4.7
;;;;;;187;;;-1.06
;;;;;;188;;;3.06
;;;;;;189;;;7.56
;;;;;;190;;;12.32
;;;;;;191;;;17.4
;;;;;;192;;;22.83
;;;;;;193;;;28.42
;;;;;;194;;;34.3
;;;;;;195;;;40.38
;;;;;;196;;;46.4
;;;;;;197;;;52.32
;;;;;;198;;;57.96
;;;;;;199;;;63.11
