;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";64.29;117.23;5528.98;;0;25.81;8.34;0.05;56.95
"triceps_brachii_long_(right)";33.03;92.53;19046.88;;1;25.99;8.3;;56.91
;;;;;2;25.64;8.29;;56.91
;;;;;3;24.48;7.35;;56.94
;;;;;4;26.07;7.41;;57
;;;;;5;24.75;7.92;;57.02
;;;;;6;23.82;8.12;;56.98
;;;;;7;28.62;8.32;;56.92
;;;;;8;29.35;7.84;;56.88
;;;;;9;24.78;7.1;;56.91
;;;;;10;26.98;8.15;;56.97
;;;;;11;27.63;8.2;;56.98
;;;;;12;27.32;7.27;;56.97
;;;;;13;27.57;7.44;;57
;;;;;14;26.89;12.83;;57.09
;;;;;15;58.95;61.67;;57.27
;;;;;16;63.51;71.74;;57.42
;;;;;17;61.41;43.08;;57.44
;;;;;18;101.21;34.51;;57.45
;;;;;19;108.09;47.2;;57.55
;;;;;20;82.91;44.78;;57.73
;;;;;21;58.29;26.29;;57.85
;;;;;22;57.74;34.36;;57.87
;;;;;23;56.12;35.5;;57.78
;;;;;24;42.84;22.51;;57.66
;;;;;25;90.17;30.74;;57.62
;;;;;26;117.23;40.5;;57.69
;;;;;27;116.62;43.85;;57.82
;;;;;28;96.31;32.86;;58
;;;;;29;87.41;38.94;;58.14
;;;;;30;79.75;45.38;;58.16
;;;;;31;48.34;88.58;;58.12
;;;;;32;58.02;92.53;;58.13
;;;;;33;82.64;45.71;;58.25
;;;;;34;94.89;44.81;;58.36
;;;;;35;84.78;46.99;;58.34
;;;;;36;75.37;32.17;;58.17
;;;;;37;68.27;20.56;;57.96
;;;;;38;46.58;25.69;;57.91
;;;;;39;31.25;24.28;;58.05
;;;;;40;64.3;44.51;;58.26
;;;;;41;83.19;49.85;;58.42
;;;;;42;78.48;45.73;;58.5
;;;;;43;71.07;42.97;;58.56
;;;;;44;74.78;30.35;;58.64
;;;;;45;79.3;31.16;;58.73
;;;;;46;62.98;43.54;;58.79
;;;;;47;46.48;44.38;;58.81
;;;;;48;57.01;40.12;;58.79
;;;;;49;67.69;50.04;;58.73
;;;;;50;77.63;49.58;;58.67
;;;;;51;79.31;37.44;;58.57
;;;;;52;80.47;33.19;;58.44
;;;;;53;72.81;35.54;;58.34
;;;;;54;40.94;27.68;;58.28
;;;;;55;28.28;21.43;;58.22
;;;;;56;71.11;28.19;;58.16
;;;;;57;90.01;37.37;;58.1
;;;;;58;80.48;40.36;;58.14
;;;;;59;74.54;35.86;;58.28
;;;;;60;87.83;36.75;;58.44
;;;;;61;83.7;41.88;;58.48
;;;;;62;48.24;35.14;;58.41
;;;;;63;40.61;26.3;;58.34
;;;;;64;77.31;30.14;;58.35
;;;;;65;91.6;31.85;;58.37
;;;;;66;76.76;38.24;;58.32
;;;;;67;66.4;32.93;;58.26
;;;;;68;73.82;21.15;;58.29
;;;;;69;69.38;31.83;;58.4
;;;;;70;48.78;50.27;;58.53
;;;;;71;85.68;50.94;;58.62
;;;;;72;101.81;34.24;;58.61
;;;;;73;85.53;51.95;;58.54
;;;;;74;88.31;57.91;;58.49
;;;;;75;91.36;37.75;;58.48
;;;;;76;74.86;21.18;;58.5
;;;;;77;47.48;40.6;;58.56
;;;;;78;35.06;44.39;;58.7
;;;;;79;69.27;27.94;;58.82
;;;;;80;91.32;27.75;;58.2
;;;;;81;91.53;35.12;;55.38
;;;;;82;85.98;43.39;;49.24
;;;;;83;72.1;36.89;;39.67
;;;;;84;89.04;26.05;;27.36
;;;;;85;79.16;33.7;;11.88
;;;;;86;33.49;30.79;;-4.57
;;;;;87;58.87;31.53;;-17.22
;;;;;88;74.21;35.38;;-25.83
;;;;;89;74.7;31.93;;-32.27
;;;;;90;95.95;42.36;;-36.71
;;;;;91;90.72;37.67;;-38.71
;;;;;92;49.51;16.36;;-38.7
;;;;;93;33.17;13.06;;-37.46
;;;;;94;32.24;10.03;;-34.71
;;;;;95;30.79;8.07;;-29.39
;;;;;;96;;;-21.06
;;;;;;97;;;-11.35
;;;;;;98;;;-1.38
;;;;;;99;;;9.15
;;;;;;100;;;19.63
;;;;;;101;;;29.44
;;;;;;102;;;38.67
;;;;;;103;;;47.17
;;;;;;104;;;54.65
;;;;;;105;;;61.15
;;;;;;106;;;66.24
;;;;;;107;;;69.04
;;;;;;108;;;69.54
;;;;;;109;;;68.69
;;;;;;110;;;67.19
;;;;;;111;;;65.69
;;;;;;112;;;64.21
;;;;;;113;;;61.99
;;;;;;114;;;58.4
;;;;;;115;;;53.81
;;;;;;116;;;48.5
;;;;;;117;;;41.65
;;;;;;118;;;32.49
;;;;;;119;;;21.5
;;;;;;120;;;9.81
;;;;;;121;;;-0.6
;;;;;;122;;;-8.7
;;;;;;123;;;-15.62
;;;;;;124;;;-22.41
;;;;;;125;;;-29.32
;;;;;;126;;;-34.89
;;;;;;127;;;-37.5
;;;;;;128;;;-37.63
;;;;;;129;;;-36.75
;;;;;;130;;;-35.35
;;;;;;131;;;-32.62
;;;;;;132;;;-27.44
;;;;;;133;;;-19.8
;;;;;;134;;;-11.39
;;;;;;135;;;-3.06
;;;;;;136;;;5.7
;;;;;;137;;;14.78
;;;;;;138;;;23.78
;;;;;;139;;;32.38
;;;;;;140;;;40.44
;;;;;;141;;;47.93
;;;;;;142;;;54.55
;;;;;;143;;;60.04
;;;;;;144;;;64.4
;;;;;;145;;;67.71
;;;;;;146;;;69.61
;;;;;;147;;;69.73
;;;;;;148;;;68.13
;;;;;;149;;;65.28
;;;;;;150;;;61.66
;;;;;;151;;;57.43
;;;;;;152;;;52.74
;;;;;;153;;;47.21
;;;;;;154;;;40.02
