;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";40.22;73.67;5528.98;;0;17.49;12.49;0.05;58.48
"triceps_brachii_long_(right)";36.4;80.39;19046.88;;1;16.13;12.95;;58.44
;;;;;2;18.03;13.24;;58.37
;;;;;3;17.94;12.78;;58.35
;;;;;4;17.2;13.21;;58.4
;;;;;5;17.83;13.65;;58.45
;;;;;6;18.98;13.56;;58.46
;;;;;7;18.33;13.28;;58.46
;;;;;8;16.26;12.75;;58.44
;;;;;9;18.41;12.95;;58.4
;;;;;10;18.78;13.94;;58.35
;;;;;11;17.92;13.88;;58.32
;;;;;12;17.45;12.71;;58.32
;;;;;13;16.89;13.35;;58.33
;;;;;14;19.35;18.79;;58.31
;;;;;15;27.91;57.57;;58.27
;;;;;16;38.75;56.56;;58.24
;;;;;17;46.71;27.42;;58.24
;;;;;18;52.14;50.05;;58.28
;;;;;19;62.4;65.5;;58.34
;;;;;20;54.33;53.6;;58.39
;;;;;21;28.79;27.3;;58.42
;;;;;22;24.44;27.04;;58.47
;;;;;23;30.19;41.49;;58.5
;;;;;24;34.58;40.52;;58.47
;;;;;25;47.11;29.76;;58.44
;;;;;26;55.38;43.63;;58.43
;;;;;27;50.09;53.34;;58.5
;;;;;28;46.66;47.68;;58.6
;;;;;29;39.14;32.65;;58.68
;;;;;30;27.81;19.13;;58.76
;;;;;31;25.03;20.56;;58.81
;;;;;32;24.53;21.5;;58.82
;;;;;33;43.65;29.11;;58.77
;;;;;34;52.83;58.57;;58.71
;;;;;35;54.42;69.12;;58.7
;;;;;36;47.46;47.04;;58.75
;;;;;37;28.2;25.16;;58.82
;;;;;38;25.44;22.48;;58.88
;;;;;39;24.37;16.52;;58.86
;;;;;40;35.67;22.69;;58.76
;;;;;41;56.06;50.39;;58.63
;;;;;42;58.01;60.25;;58.55
;;;;;43;62.45;66.49;;58.52
;;;;;44;55.16;57.97;;58.49
;;;;;45;32.62;40.21;;58.46
;;;;;46;31.3;36.88;;58.42
;;;;;47;26.12;18.56;;58.36
;;;;;48;31.96;18.02;;58.29
;;;;;49;51.85;31.91;;58.26
;;;;;50;57.08;45.07;;58.25
;;;;;51;61.2;49.97;;58.25
;;;;;52;62.69;46.71;;58.28
;;;;;53;42.46;31.27;;58.32
;;;;;54;33.98;29.98;;58.31
