;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";88.55;222.1;5528.98;;0;34.37;85.72;0.05;74.68
"triceps_brachii_long_(right)";112.08;170.42;19046.88;;1;36.53;87.39;;74.7
;;;;;2;35.15;84.77;;74.67
;;;;;3;31.92;84.05;;74.59
;;;;;4;35.24;85.19;;74.52
;;;;;5;37.14;84.62;;74.47
;;;;;6;33.99;84.61;;74.42
;;;;;7;36.03;84.3;;74.39
;;;;;8;40.42;82.65;;74.4
;;;;;9;39.44;83.14;;74.38
;;;;;10;33.54;82.93;;74.3
;;;;;11;34.06;84.84;;74.19
;;;;;12;36.03;87.8;;74.13
;;;;;13;34.69;88.38;;74.14
;;;;;14;33.77;84.33;;74.2
;;;;;15;38.83;81.38;;74.25
;;;;;16;37.53;81.01;;74.24
;;;;;17;35.8;84.69;;74.2
;;;;;18;36.01;84.37;;74.2
;;;;;19;34.03;84.3;;74.21
;;;;;20;32.21;86.34;;74.18
;;;;;21;35.36;84.78;;74.14
;;;;;22;86.96;121.52;;74.1
;;;;;23;118.65;169.11;;74.09
;;;;;24;112.46;141.26;;74.1
;;;;;25;119.64;93.41;;74.07
;;;;;26;164.39;160.24;;73.99
;;;;;27;147.87;170.32;;73.98
;;;;;28;80.97;119.86;;74.07
;;;;;29;91.93;168.53;;74.15
;;;;;30;88.15;165.82;;74.15
;;;;;31;105.22;87.79;;74.09
;;;;;32;117.04;121.8;;74.03
;;;;;33;116.06;157.31;;74.05
;;;;;34;112.62;141.23;;74.08
;;;;;35;110.28;125.75;;74.08
;;;;;36;109.3;112.81;;74.06
;;;;;37;113.28;92.69;;74.03
;;;;;38;148.02;121.87;;74.02
;;;;;39;128.37;128.1;;73.96
;;;;;40;81.87;108.63;;73.87
;;;;;41;76.79;157.17;;73.83
;;;;;42;63.76;157.28;;73.86
;;;;;43;99.53;95.16;;73.9
;;;;;44;119.16;128.27;;73.9
;;;;;45;109.38;152.09;;73.88
;;;;;46;121.01;137.43;;73.86
;;;;;47;120.5;170.42;;73.85
;;;;;48;110.22;155.78;;73.84
;;;;;49;123.96;103.5;;73.84
;;;;;50;167.43;152.55;;73.82
;;;;;51;154.2;162.43;;73.79
;;;;;52;99.69;122.17;;73.77
;;;;;53;90.02;120.34;;73.71
;;;;;54;75.61;130.55;;73.68
;;;;;55;105.97;101.32;;73.71
;;;;;56;130.36;114.51;;73.73
;;;;;57;114.83;156.28;;73.68
;;;;;58;98.35;140.33;;73.65
;;;;;59;92;151.21;;73.66
;;;;;60;85;163.76;;73.66
;;;;;61;142.32;123.23;;73.63
;;;;;62;163.71;114.52;;73.61
;;;;;63;147.13;121.94;;73.61
;;;;;64;127.45;112.02;;73.6
;;;;;65;95.53;103.01;;73.58
;;;;;66;162.43;128.54;;73.58
;;;;;67;222.1;121.4;;73.58
;;;;;68;192.17;108.63;;73.53
;;;;;69;149.34;139.22;;73.51
;;;;;70;147.63;138.24;;73.55
;;;;;71;142.3;117;;73.59
;;;;;72;120.47;131.07;;73.58
;;;;;73;103.93;116.61;;73.55
;;;;;74;142.99;106.78;;73.57
;;;;;75;161.19;151.09;;73.6
;;;;;76;131.75;141.25;;73.6
;;;;;77;93.51;100.13;;73.59
;;;;;78;81.9;94.97;;73.59
;;;;;79;91.64;84.44;;73.56
;;;;;80;101.69;81.93;;73.53
;;;;;81;147.03;111.65;;73.51
;;;;;82;141.16;110.45;;73.49
;;;;;83;68.73;89.99;;73.45
;;;;;84;67.4;87.07;;73.44
;;;;;85;63.98;89.74;;73.47
;;;;;86;52.75;94.13;;73.49
;;;;;87;42.21;89.41;;73.46
;;;;;88;41.65;85.72;;73.38
;;;;;89;44.07;89.53;;73.3
;;;;;90;45.26;90.3;;73.25
;;;;;91;41.05;91.75;;73.25
;;;;;92;41.77;90.38;;73.33
;;;;;93;41.27;88.44;;73.48
;;;;;94;38.82;90.73;;73.62
;;;;;95;38.29;89.73;;73.69
;;;;;96;42.46;86.95;;73.68
;;;;;97;41.9;91.27;;73.65
;;;;;98;37.6;90.83;;73.63
;;;;;99;40.03;87.95;;73.54
;;;;;100;52.24;95.94;;73.4
;;;;;;101;;;73.29
;;;;;;102;;;73.23
;;;;;;103;;;73.07
;;;;;;104;;;72.74
;;;;;;105;;;72.51
;;;;;;106;;;72.55
;;;;;;107;;;72.72
;;;;;;108;;;72.84
;;;;;;109;;;72.8
;;;;;;110;;;72.61
;;;;;;111;;;72.55
;;;;;;112;;;72.72
;;;;;;113;;;72.91
;;;;;;114;;;72.94
;;;;;;115;;;72.84
;;;;;;116;;;72.35
;;;;;;117;;;69.9
;;;;;;118;;;63.42
;;;;;;119;;;51.7
;;;;;;120;;;35.01
;;;;;;121;;;15.51
;;;;;;122;;;-4.54
;;;;;;123;;;-23.26
;;;;;;124;;;-39.25
;;;;;;125;;;-54.41
;;;;;;126;;;-67.09
;;;;;;127;;;-73.47
;;;;;;128;;;-75.81
;;;;;;129;;;-75.59
;;;;;;130;;;-72.9
;;;;;;131;;;-68.12
;;;;;;132;;;-59.73
;;;;;;133;;;-46.33
;;;;;;134;;;-28.24
;;;;;;135;;;-8.19
;;;;;;136;;;11.16
;;;;;;137;;;29.01
;;;;;;138;;;44.55
;;;;;;139;;;57.04
;;;;;;140;;;66.58
;;;;;;141;;;73.93
;;;;;;142;;;79.18
;;;;;;143;;;80.94
;;;;;;144;;;78.88
;;;;;;145;;;74.26
;;;;;;146;;;66.83
;;;;;;147;;;56
;;;;;;148;;;42.87
;;;;;;149;;;28.3
;;;;;;150;;;13.23
;;;;;;151;;;-1.33
;;;;;;152;;;-15.23
;;;;;;153;;;-28.15
;;;;;;154;;;-39.78
;;;;;;155;;;-50.04
;;;;;;156;;;-59.49
;;;;;;157;;;-67.69
;;;;;;158;;;-72.95
;;;;;;159;;;-75.4
;;;;;;160;;;-75.78
;;;;;;161;;;-74.49
;;;;;;162;;;-71.98
;;;;;;163;;;-67.99
;;;;;;164;;;-61.72
;;;;;;165;;;-52.04
;;;;;;166;;;-38.71
;;;;;;167;;;-22.7
;;;;;;168;;;-5.03
;;;;;;169;;;12.55
;;;;;;170;;;28.57
;;;;;;171;;;42.54
;;;;;;172;;;53.97
;;;;;;173;;;62.77
;;;;;;174;;;68.77
;;;;;;175;;;72.3
;;;;;;176;;;74.83
;;;;;;177;;;76.14
;;;;;;178;;;74.62
;;;;;;179;;;70.75
;;;;;;180;;;63.23
;;;;;;181;;;51.36
;;;;;;182;;;37.56
;;;;;;183;;;23.08
;;;;;;184;;;8
;;;;;;185;;;-7.27
