;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";61.29;188.42;5528.98;;0;42.7;16.79;0.05;73.23
"triceps_brachii_long_(right)";67.5;281.55;19046.88;;1;40.22;16.1;;72.32
;;;;;2;32.91;14.7;;71.31
;;;;;3;58.09;16.4;;70.26
;;;;;4;65.46;15.7;;69.37
;;;;;5;72.55;13.39;;68.77
;;;;;6;79.6;12.58;;68.11
;;;;;7;60.23;11.75;;66.81
;;;;;8;46.27;10.95;;65.39
;;;;;9;40.66;9.62;;64.49
;;;;;10;37.48;11.13;;64.27
;;;;;11;38.89;12.59;;64.93
;;;;;12;39.25;13.02;;65.96
;;;;;13;34.96;30.34;;66.64
;;;;;14;41.73;45.53;;67.39
;;;;;15;42.61;52.65;;68.35
;;;;;16;39.48;122.24;;69.03
;;;;;17;92.66;141.2;;69.2
;;;;;18;138.77;120.74;;68.48
;;;;;19;135.78;108.37;;67.43
;;;;;20;84.43;66.77;;66.74
;;;;;21;30.14;40.63;;66.32
;;;;;22;25.11;38.66;;66.25
;;;;;23;26.38;90.32;;66.22
;;;;;24;37.01;94.4;;65.93
;;;;;25;67.64;64.51;;65.56
;;;;;26;94.07;76.35;;65.07
;;;;;27;107.89;74.72;;64.65
;;;;;28;85.32;51.34;;64.51
;;;;;29;44.43;22.28;;64.23
;;;;;30;36.37;24.66;;63.67
;;;;;31;30.97;95.05;;63.03
;;;;;32;60.95;105.02;;62.59
;;;;;33;84.16;70.1;;62.61
;;;;;34;92.25;73.36;;62.92
;;;;;35;72.14;54.64;;63.31
;;;;;36;34.93;21.17;;63.74
;;;;;37;24.41;16.09;;64.2
;;;;;38;22.11;26.76;;64.75
;;;;;39;35.71;151.77;;65.2
;;;;;40;60.24;158.67;;65.45
;;;;;41;77.33;68.53;;65.52
;;;;;42;95.01;74.98;;65.45
;;;;;43;82.09;62.46;;65.41
;;;;;44;40.62;23.38;;65.51
;;;;;45;31.37;25.92;;65.81
;;;;;46;35.69;238.14;;66.26
;;;;;47;40.88;281.55;;66.79
;;;;;48;54.22;159.61;;67.27
;;;;;49;85.55;89.48;;67.51
;;;;;50;123.21;117.49;;67.59
;;;;;51;110.92;95.47;;67.67
;;;;;52;50.99;31.79;;67.82
;;;;;53;21.66;19.06;;68.04
;;;;;54;23.93;67.87;;68.34
;;;;;55;34.47;128.05;;68.73
;;;;;56;66.59;118.29;;69.14
;;;;;57;111.86;56.62;;69.42
;;;;;58;143.98;61.18;;69.62
;;;;;59;115.2;56.42;;69.84
;;;;;60;48.22;30.68;;70.15
;;;;;61;39.43;33.54;;70.57
;;;;;62;36.65;85.64;;71.06
;;;;;63;36.81;117.43;;71.57
;;;;;64;50.44;95.87;;72.04
;;;;;65;151.85;59.97;;72.41
;;;;;66;188.42;66.49;;72.65
;;;;;67;128.21;54.98;;72.79
;;;;;68;57.77;21.2;;72.92
;;;;;69;40.85;27.36;;73.04
;;;;;70;25.83;67.43;;73.11
;;;;;71;33.85;143.91;;73.03
;;;;;72;53.57;134.27;;72.4
;;;;;73;62.65;56.2;;70.24
;;;;;74;66.44;57.98;;64.58
;;;;;75;61.61;47.93;;54.69
;;;;;76;42.01;30.41;;41.86
;;;;;77;25.39;16.95;;26.07
;;;;;78;27.85;31.6;;8.05
;;;;;79;34.82;134.87;;-9.44
;;;;;80;57.56;139.15;;-23.07
;;;;;81;79.29;62.4;;-32.92
;;;;;82;95.75;80.11;;-41.3
;;;;;83;91.95;82.37;;-48.07
;;;;;84;62.48;64.44;;-53.31
;;;;;85;42.23;64.69;;-57.27
;;;;;86;33.12;121.55;;-59.71
;;;;;87;30.11;185.52;;-60.45
;;;;;88;40.63;151.97;;-59.31
;;;;;89;74.29;68.49;;-56.08
;;;;;90;88.84;72.08;;-50.45
;;;;;91;71.53;45.95;;-42.15
;;;;;92;58.27;25.89;;-31.43
;;;;;93;56.13;21.71;;-19.19
;;;;;94;61.86;19.98;;-7.7
;;;;;95;67.1;19.66;;1.94
;;;;;96;38.74;17.93;;10.99
;;;;;;97;;;19.99
;;;;;;98;;;28.92
;;;;;;99;;;37.54
;;;;;;100;;;45.5
;;;;;;101;;;52.42
;;;;;;102;;;58.57
;;;;;;103;;;64.37
;;;;;;104;;;69.22
;;;;;;105;;;72.31
;;;;;;106;;;73.23
;;;;;;107;;;71.89
;;;;;;108;;;68.32
;;;;;;109;;;62.99
;;;;;;110;;;56.03
;;;;;;111;;;47.33
;;;;;;112;;;37.46
;;;;;;113;;;26.77
;;;;;;114;;;15.57
