;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";75.63;174.24;5528.98;;0;61.9;23.72;0.05;71.38
"triceps_brachii_long_(right)";42.67;80.86;19046.88;;1;63.87;21.47;;71.38
;;;;;2;60.79;24.58;;71.41
;;;;;3;59.72;26.52;;71.4
;;;;;4;59.31;23.52;;71.33
;;;;;5;59.23;22.29;;71.27
;;;;;6;60.01;24.52;;71.28
;;;;;7;59.38;23.42;;71.3
;;;;;8;59.51;22.45;;71.28
;;;;;9;59.41;23.24;;71.26
;;;;;10;60.68;23.83;;71.25
;;;;;11;59.54;24.77;;71.3
;;;;;12;58.26;25.44;;71.43
;;;;;13;58.72;25.63;;71.54
;;;;;14;58.31;23.27;;71.58
;;;;;15;115.9;27.97;;71.52
;;;;;16;112.53;33.47;;71.42
;;;;;17;49.69;30.75;;71.33
;;;;;18;78.44;46.64;;71.26
;;;;;19;87.05;70.14;;71.21
;;;;;20;90.15;79.42;;71.2
;;;;;21;87.58;58.67;;71.2
;;;;;22;63.52;22.28;;71.16
;;;;;23;51.71;19.51;;71.06
;;;;;24;46.4;44.27;;71.02
;;;;;25;47.15;50.04;;71.08
;;;;;26;66.81;46.84;;71.18
;;;;;27;80.75;68.96;;71.24
;;;;;28;86.82;76.33;;71.23
;;;;;29;85.47;58.88;;71.23
;;;;;30;75.04;33.49;;71.27
;;;;;31;61.46;19.86;;71.22
;;;;;32;47.05;24.76;;71.07
;;;;;33;54.58;33.34;;70.98
;;;;;34;75.12;45.37;;71.05
;;;;;35;91.24;58.73;;71.17
;;;;;36;111.9;65.27;;71.23
;;;;;37;110.34;53.83;;71.22
;;;;;38;77.35;29.7;;71.21
;;;;;39;63.11;20.51;;71.2
;;;;;40;54.95;20.78;;71.19
;;;;;41;38.52;24.89;;71.2
;;;;;42;66.56;38.84;;71.21
;;;;;43;102.7;67.27;;71.16
;;;;;44;131.25;80.86;;71.07
;;;;;45;117.04;69.86;;71.02
;;;;;46;88.11;45.39;;71.02
;;;;;47;77.9;24.16;;71.04
;;;;;48;52.16;45.46;;71.06
;;;;;49;50.42;57.53;;71.06
;;;;;50;71.68;46.03;;71.07
;;;;;51;94.49;56.57;;71.05
;;;;;52;174.24;67.84;;71.01
;;;;;53;171.16;50.3;;70.93
;;;;;54;78.34;34.42;;70.82
;;;;;55;56.44;37.87;;70.77
;;;;;56;45.65;57.64;;70.82
;;;;;57;50.86;57.83;;70.9
;;;;;58;69.01;40.74;;70.91
;;;;;59;83.26;53.38;;70.91
;;;;;60;125.22;67.36;;70.94
;;;;;61;122.55;63.92;;71
;;;;;62;85.85;43.08;;71.02
;;;;;63;79.52;38.28;;71
;;;;;64;51.82;46.23;;71
;;;;;65;40.35;44.02;;71.05
;;;;;66;66.27;43.25;;71.09
;;;;;67;84.28;49.34;;71.1
;;;;;68;114.2;74.23;;71.15
;;;;;69;108.53;67.75;;71.27
;;;;;70;80.97;29.21;;71.44
;;;;;71;74.46;20.09;;71.58
;;;;;72;48.77;21.79;;71.62
;;;;;73;39.96;30.66;;71.58
;;;;;74;78.36;43.8;;71.49
;;;;;75;113.25;57.72;;71.4
;;;;;76;119.01;74.64;;71.3
;;;;;77;105.85;76.44;;71.05
;;;;;78;95.73;50.42;;70.11
;;;;;79;85.65;18.01;;66.52
;;;;;80;61.65;30.73;;57.46
;;;;;81;46.33;49.99;;41.86
;;;;;82;57.19;47.96;;21.8
;;;;;83;86.04;48.53;;-0.1
;;;;;84;101.22;57.07;;-21.94
;;;;;85;108.26;61.74;;-41.18
;;;;;86;95.61;53.54;;-54.84
;;;;;87;73.63;37.53;;-62.97
;;;;;88;67.13;38.12;;-67.8
;;;;;89;50.74;44.69;;-70.37
;;;;;90;42.39;47.31;;-71.18
;;;;;91;85.58;53.15;;-69.79
;;;;;92;99.81;70.21;;-64.92
;;;;;93;90.6;68.55;;-56.33
;;;;;94;83.62;56.84;;-45.41
;;;;;95;64.56;48.24;;-32.99
;;;;;96;63.72;44.07;;-19.11
;;;;;97;65.26;41.69;;-4.21
;;;;;98;62.71;33.9;;10.73
;;;;;99;61.65;31.43;;24.72
;;;;;100;64.97;33.2;;37
;;;;;101;63.29;33.39;;47.43
;;;;;102;63.71;34.56;;56.24
;;;;;103;63.59;31.75;;63.66
;;;;;104;62.56;26.19;;70.57
;;;;;105;61.31;28.42;;76.98
;;;;;106;59.76;28.31;;81.58
;;;;;107;61.44;27.28;;83.57
;;;;;108;63.84;27.26;;82.79
;;;;;;109;;;79.64
;;;;;;110;;;74.81
;;;;;;111;;;69.23
;;;;;;112;;;63.61
;;;;;;113;;;57.46
;;;;;;114;;;50.2
;;;;;;115;;;41.85
;;;;;;116;;;32.36
;;;;;;117;;;21.55
;;;;;;118;;;9.74
;;;;;;119;;;-2.42
;;;;;;120;;;-14.17
;;;;;;121;;;-25.18
;;;;;;122;;;-35.63
;;;;;;123;;;-45.91
;;;;;;124;;;-55.52
;;;;;;125;;;-63
;;;;;;126;;;-67.86
;;;;;;127;;;-70.06
;;;;;;128;;;-70.01
;;;;;;129;;;-68.53
;;;;;;130;;;-65.56
;;;;;;131;;;-60.5
;;;;;;132;;;-53.44
;;;;;;133;;;-44.88
;;;;;;134;;;-34.92
;;;;;;135;;;-23.54
;;;;;;136;;;-10.85
;;;;;;137;;;2.63
;;;;;;138;;;16.18
;;;;;;139;;;29.05
;;;;;;140;;;40.39
;;;;;;141;;;49.69
;;;;;;142;;;57.26
;;;;;;143;;;63.64
;;;;;;144;;;69.37
;;;;;;145;;;75.16
;;;;;;146;;;80.59
;;;;;;147;;;84.73
;;;;;;148;;;87.08
;;;;;;149;;;87.43
;;;;;;150;;;85.69
;;;;;;151;;;81.6
;;;;;;152;;;75.11
;;;;;;153;;;66.8
;;;;;;154;;;57.1
;;;;;;155;;;45.6
;;;;;;156;;;32.53
;;;;;;157;;;19.12
;;;;;;158;;;6.17
;;;;;;159;;;-6.03
;;;;;;160;;;-17.31
;;;;;;161;;;-28.31
;;;;;;162;;;-39.44
;;;;;;163;;;-49.55
;;;;;;164;;;-57.29
;;;;;;165;;;-62.62
;;;;;;166;;;-65.69
;;;;;;167;;;-66.41
;;;;;;168;;;-65.28
;;;;;;169;;;-62.72
;;;;;;170;;;-58.26
;;;;;;171;;;-51.66
;;;;;;172;;;-43.38
;;;;;;173;;;-33.65
;;;;;;174;;;-22.69
;;;;;;175;;;-10.94
;;;;;;176;;;1.13
;;;;;;177;;;13.29
;;;;;;178;;;25.13
;;;;;;179;;;36.05
;;;;;;180;;;45.63
;;;;;;181;;;53.8
;;;;;;182;;;61.21
;;;;;;183;;;68.39
;;;;;;184;;;75.01
;;;;;;185;;;80.2
;;;;;;186;;;82.94
;;;;;;187;;;82.77
;;;;;;188;;;80.02
;;;;;;189;;;75.35
;;;;;;190;;;69.78
;;;;;;191;;;64.12
;;;;;;192;;;58.11
;;;;;;193;;;51.14
;;;;;;194;;;43.14
;;;;;;195;;;34.17
;;;;;;196;;;24.54
;;;;;;197;;;14.56
;;;;;;198;;;4.23
;;;;;;199;;;-6.2
;;;;;;200;;;-16.45
;;;;;;201;;;-26.91
;;;;;;202;;;-37.54
;;;;;;203;;;-47.14
;;;;;;204;;;-54.4
;;;;;;205;;;-59.33
;;;;;;206;;;-62.67
;;;;;;207;;;-64.23
;;;;;;208;;;-64.1
;;;;;;209;;;-63.13
;;;;;;210;;;-61.84
;;;;;;211;;;-59.98
;;;;;;212;;;-56.75
;;;;;;213;;;-51.66
;;;;;;214;;;-44.74
;;;;;;215;;;-36.31
;;;;;;216;;;-26.57
;;;;;;217;;;-15.52
;;;;;;218;;;-3.44
;;;;;;219;;;9.35
;;;;;;220;;;22.09
;;;;;;221;;;33.7
;;;;;;222;;;43.76
;;;;;;223;;;52.43
;;;;;;224;;;59.8
;;;;;;225;;;66.45
;;;;;;226;;;73.44
;;;;;;227;;;80.35
;;;;;;228;;;85.37
;;;;;;229;;;87.02
;;;;;;230;;;84.81
;;;;;;231;;;79.19
;;;;;;232;;;71.39
;;;;;;233;;;62.74
;;;;;;234;;;53.18
;;;;;;235;;;41.68
;;;;;;236;;;28.58
;;;;;;237;;;15.12
;;;;;;238;;;1.67
;;;;;;239;;;-11.23
;;;;;;240;;;-23
;;;;;;241;;;-33.98
;;;;;;242;;;-44.27
;;;;;;243;;;-53.51
;;;;;;244;;;-61.23
;;;;;;245;;;-66.55
;;;;;;246;;;-68.66
;;;;;;247;;;-68.34
;;;;;;248;;;-67.26
;;;;;;249;;;-65.94
;;;;;;250;;;-63.91
;;;;;;251;;;-60.22
;;;;;;252;;;-54.4
;;;;;;253;;;-46.6
;;;;;;254;;;-37.24
;;;;;;255;;;-26.61
;;;;;;256;;;-15.27
;;;;;;257;;;-3.16
;;;;;;258;;;9.75
;;;;;;259;;;22.67
;;;;;;260;;;35.15
;;;;;;261;;;46.59
;;;;;;262;;;56.45
;;;;;;263;;;64.69
;;;;;;264;;;71.63
;;;;;;265;;;77.21
;;;;;;266;;;80.57
;;;;;;267;;;81.3
;;;;;;268;;;79.85
;;;;;;269;;;75.77
;;;;;;270;;;68.62
;;;;;;271;;;58.88
;;;;;;272;;;46.6
;;;;;;273;;;32.88
;;;;;;274;;;19.49
;;;;;;275;;;7.19
;;;;;;276;;;-4.26
;;;;;;277;;;-15.13
;;;;;;278;;;-25.6
;;;;;;279;;;-35.78
;;;;;;280;;;-45.27
;;;;;;281;;;-53.35
;;;;;;282;;;-59.45
;;;;;;283;;;-63.55
;;;;;;284;;;-65.52
;;;;;;285;;;-65.71
;;;;;;286;;;-64.89
;;;;;;287;;;-63.66
;;;;;;288;;;-61.87
;;;;;;289;;;-58.65
;;;;;;290;;;-53.27
;;;;;;291;;;-45.61
;;;;;;292;;;-36.16
;;;;;;293;;;-25.63
;;;;;;294;;;-14.24
;;;;;;295;;;-2.05
;;;;;;296;;;10.53
;;;;;;297;;;22.85
;;;;;;298;;;34.29
;;;;;;299;;;44.34
;;;;;;300;;;52.97
;;;;;;301;;;60.33
;;;;;;302;;;66.49
;;;;;;303;;;71.68
;;;;;;304;;;76.15
;;;;;;305;;;79.61
;;;;;;306;;;81.78
;;;;;;307;;;83.06
;;;;;;308;;;83.39
;;;;;;309;;;81.89
;;;;;;310;;;77.68
;;;;;;311;;;71.16
;;;;;;312;;;63.09
;;;;;;313;;;53.12
;;;;;;314;;;41.05
;;;;;;315;;;27.69
;;;;;;316;;;14
;;;;;;317;;;0.73
;;;;;;318;;;-11.9
;;;;;;319;;;-23.34
;;;;;;320;;;-33.67
;;;;;;321;;;-43.32
;;;;;;322;;;-51.66
;;;;;;323;;;-58.02
;;;;;;324;;;-62.21
;;;;;;325;;;-64.39
;;;;;;326;;;-65.01
;;;;;;327;;;-64.92
;;;;;;328;;;-64.46
;;;;;;329;;;-63.14
;;;;;;330;;;-60.01
;;;;;;331;;;-54.16
;;;;;;332;;;-45.28
;;;;;;333;;;-34.09
;;;;;;334;;;-21.6
;;;;;;335;;;-8.6
;;;;;;336;;;4.37
;;;;;;337;;;16.89
;;;;;;338;;;28.71
;;;;;;339;;;39.41
;;;;;;340;;;48.57
;;;;;;341;;;56.23
;;;;;;342;;;62.56
;;;;;;343;;;67.93
;;;;;;344;;;72.5
;;;;;;345;;;76.55
;;;;;;346;;;79.92
;;;;;;347;;;81.8
;;;;;;348;;;81.93
;;;;;;349;;;80.57
;;;;;;350;;;77.88
;;;;;;351;;;73.51
;;;;;;352;;;67.74
;;;;;;353;;;60.86
;;;;;;354;;;52.57
;;;;;;355;;;42.47
;;;;;;356;;;30.98
;;;;;;357;;;18.88
;;;;;;358;;;6.45
;;;;;;359;;;-6
;;;;;;360;;;-18.06
;;;;;;361;;;-29.25
;;;;;;362;;;-39.64
;;;;;;363;;;-48.94
;;;;;;364;;;-56.58
;;;;;;365;;;-62
;;;;;;366;;;-64.97
;;;;;;367;;;-65.93
;;;;;;368;;;-65.53
;;;;;;369;;;-64.44
;;;;;;370;;;-62.85
;;;;;;371;;;-60
;;;;;;372;;;-54.95
;;;;;;373;;;-47.55
;;;;;;374;;;-38.5
;;;;;;375;;;-28.23
;;;;;;376;;;-16.96
;;;;;;377;;;-5.07
;;;;;;378;;;7.19
;;;;;;379;;;19.38
;;;;;;380;;;31.22
;;;;;;381;;;42.47
;;;;;;382;;;52.49
