;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";105.38;241.33;5528.98;;0;45.81;8.92;0.05;71.94
"triceps_brachii_long_(right)";31.47;86.45;19046.88;;1;45.45;8.75;;72.02
;;;;;2;45.75;8.52;;72.06
;;;;;3;44.37;8.69;;72.06
;;;;;4;44.3;8.03;;72.03
;;;;;5;45.14;7.72;;72.01
;;;;;6;41.14;8.21;;72.03
;;;;;7;40.78;8.52;;72.08
;;;;;8;44.25;8.83;;72.12
;;;;;9;45.2;8.36;;72.12
;;;;;10;45.47;8.08;;72.06
;;;;;11;45.8;8.27;;71.97
;;;;;12;46.98;8.62;;71.89
;;;;;13;46.1;8.5;;71.88
;;;;;14;43.45;8.12;;71.96
;;;;;15;46.69;8.33;;72.07
;;;;;16;63;34.06;;72.11
;;;;;17;73.24;53.6;;72.08
;;;;;18;99.8;48.76;;72.04
;;;;;19;155.27;78.8;;72.02
;;;;;20;172.14;75.93;;72.08
;;;;;21;148.11;17.75;;72.17
;;;;;22;114.95;19.95;;72.2
;;;;;23;85.2;44.1;;72.18
;;;;;24;132.23;48.05;;72.14
;;;;;25;172.11;55.5;;72.12
;;;;;26;151.36;52.84;;72.13
;;;;;27;98.77;19.83;;72.17
;;;;;28;71.55;18.27;;72.2
;;;;;29;81.63;34.22;;72.18
;;;;;30;130.88;39.96;;72.15
;;;;;31;177.88;49.77;;72.15
;;;;;32;215.63;45.68;;72.18
;;;;;33;183.98;21.64;;72.21
;;;;;34;100.87;20.15;;72.22
;;;;;35;88.52;51.02;;72.23
;;;;;36;111.75;59.28;;72.24
;;;;;37;141.7;72.48;;72.25
;;;;;38;140.12;66.94;;72.26
;;;;;39;123.19;22.86;;72.26
;;;;;40;109.17;18.13;;72.27
;;;;;41;92.14;40.54;;72.26
;;;;;42;78.53;45.44;;72.23
;;;;;43;133.66;55.9;;72.19
;;;;;44;168.1;53.61;;72.17
;;;;;45;138.31;24;;72.17
;;;;;46;100.96;18.12;;72.15
;;;;;47;92.86;29.43;;72.12
;;;;;48;97.96;37.28;;72.12
;;;;;49;156.26;52.55;;72.13
;;;;;50;189.01;51.96;;72.17
;;;;;51;144.27;27.37;;72.21
;;;;;52;83.11;15.26;;72.24
;;;;;53;84.45;45.87;;72.27
;;;;;54;102.39;51.66;;72.3
;;;;;55;174.93;67.37;;72.33
;;;;;56;202.97;65.82;;72.34
;;;;;57;205.46;27.16;;72.34
;;;;;58;171.18;20.28;;72.31
;;;;;59;86.24;40.01;;72.29
;;;;;60;89.76;53.41;;72.26
