;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";53.18;142.63;5528.98;;0;27.33;13.38;0.05;60.11
"triceps_brachii_long_(right)";36.67;63;19046.88;;1;27.7;12.5;;60.08
;;;;;2;26.9;12.46;;60.13
;;;;;3;27.43;14.07;;60.21
;;;;;4;23.21;13.6;;60.27
;;;;;5;25.9;14.48;;60.26
;;;;;6;26.26;14.56;;60.2
;;;;;7;22.84;12.47;;60.12
;;;;;8;22;12.14;;60.09
;;;;;9;24.45;12.84;;60.14
;;;;;10;25.81;13.21;;60.21
;;;;;11;24.22;14.75;;60.26
;;;;;12;23.76;14.86;;60.25
;;;;;13;20.03;19.21;;60.19
;;;;;14;20.89;28.94;;60.11
;;;;;15;26.48;40.13;;60.03
;;;;;16;38.67;44.53;;60
;;;;;17;74.41;49.75;;60.03
;;;;;18;81.1;48.84;;60.07
;;;;;19;96.08;52.97;;60.06
;;;;;20;90.87;49.15;;60
;;;;;21;35.27;24.75;;59.93
;;;;;22;16.18;18.54;;59.87
;;;;;23;20.85;19.4;;59.83
;;;;;24;49.06;31.11;;59.83
;;;;;25;92.88;46.26;;59.85
;;;;;26;98.91;49.27;;59.91
;;;;;27;73.46;46.35;;60.01
;;;;;28;57.85;38.52;;60.08
;;;;;29;36.33;21.51;;60.09
;;;;;30;13.24;25.85;;60.06
;;;;;31;19.79;37.54;;60.04
;;;;;32;33.21;38.01;;60.04
;;;;;33;92.82;49.83;;60.02
;;;;;34;117.74;57.04;;59.92
;;;;;35;110.29;55.53;;59.71
;;;;;36;100.47;53.73;;59.47
;;;;;37;64.71;42.01;;59.3
;;;;;38;27.49;34.57;;59.23
;;;;;39;27.66;31.66;;59.26
;;;;;40;17.34;26.35;;59.34
;;;;;41;64.38;36.15;;59.45
;;;;;42;78.63;42.65;;59.55
;;;;;43;68.18;41.63;;59.61
;;;;;44;78.9;47.94;;59.67
;;;;;45;63.29;42.37;;59.73
;;;;;46;21.37;32.53;;59.79
;;;;;47;28.45;31.98;;59.82
;;;;;48;56.73;39.95;;59.78
;;;;;49;68.48;44.24;;59.7
;;;;;50;68.86;37.34;;59.6
;;;;;51;81.58;50.69;;59.53
;;;;;52;66.33;48.43;;59.49
;;;;;53;24.61;27.98;;59.48
;;;;;54;18.59;30.31;;59.47
;;;;;55;16.62;29.7;;59.45
;;;;;56;43;28.55;;59.44
;;;;;57;78.85;42.78;;59.45
;;;;;58;86.6;52.36;;59.5
;;;;;59;142.63;57.28;;59.55
;;;;;60;140.03;49.71;;59.52
;;;;;61;49.89;29.22;;59.45
;;;;;62;23.35;24.04;;59.4
;;;;;63;24.2;24.28;;59.39
;;;;;64;68.64;31.24;;59.44
;;;;;65;102.32;44.21;;59.54
;;;;;66;91.92;45.82;;59.6
;;;;;67;78.9;49.19;;59.57
;;;;;68;62.44;43.16;;59.51
;;;;;69;16.87;33.89;;59.49
;;;;;70;28.35;33.48;;59.61
;;;;;71;34.06;25.16;;59.84
;;;;;72;83.54;50.55;;60.11
;;;;;73;115.54;62.06;;59.69
;;;;;74;96.51;50.58;;56.49
;;;;;75;94.24;63;;48.41
;;;;;76;82.95;58.36;;35.6
;;;;;77;24.1;28.4;;19.34
;;;;;78;24.66;30.11;;2.36
;;;;;79;28.86;37.48;;-13.46
;;;;;80;40.19;42.43;;-27.81
;;;;;81;86.58;50.09;;-40.48
;;;;;82;116.77;58.17;;-50.61
;;;;;83;109.51;59.34;;-57.36
;;;;;84;92.67;61.34;;-61.82
;;;;;85;65.56;50.39;;-64.71
;;;;;86;21.17;36.13;;-66
;;;;;87;24.36;31.63;;-65.8
;;;;;88;28.84;38.53;;-63.97
;;;;;89;65.2;54.22;;-60.13
;;;;;90;84.4;54.9;;-54.22
;;;;;91;91.03;61.04;;-45.71
;;;;;92;89.3;59.3;;-34.1
;;;;;93;66.28;45.92;;-19.87
;;;;;94;46;38.76;;-4.66
;;;;;95;39.31;35.51;;9.64
;;;;;96;40.94;34.99;;22.35
;;;;;97;36.42;29.75;;33.44
;;;;;98;29.76;27.79;;43.05
;;;;;99;28.77;29.06;;51.56
;;;;;100;28.63;25.7;;58.84
;;;;;101;28.12;26.12;;64.18
;;;;;102;33.04;27.71;;67.18
;;;;;103;33.01;29.25;;67.65
;;;;;104;31.64;30.76;;67.14
;;;;;105;31.85;30.96;;66.9
;;;;;106;31.67;31.85;;66.88
;;;;;107;33.08;30.79;;67.5
;;;;;108;33.23;28.93;;68.42
;;;;;;109;;;68.19
;;;;;;110;;;65.41
;;;;;;111;;;60.03
;;;;;;112;;;52.16
;;;;;;113;;;42.24
;;;;;;114;;;32.16
;;;;;;115;;;22.01
;;;;;;116;;;11.51
;;;;;;117;;;1.64
;;;;;;118;;;-8.07
;;;;;;119;;;-18.11
;;;;;;120;;;-28.03
;;;;;;121;;;-37.15
;;;;;;122;;;-45.44
;;;;;;123;;;-52.5
;;;;;;124;;;-57.11
;;;;;;125;;;-58.99
;;;;;;126;;;-58.85
;;;;;;127;;;-57.71
;;;;;;128;;;-55.82
;;;;;;129;;;-52.34
;;;;;;130;;;-46.52
;;;;;;131;;;-38.29
;;;;;;132;;;-27.99
;;;;;;133;;;-16.07
;;;;;;134;;;-3.47
;;;;;;135;;;8.87
;;;;;;136;;;20.5
;;;;;;137;;;31.17
;;;;;;138;;;40.53
;;;;;;139;;;48.31
;;;;;;140;;;54.79
;;;;;;141;;;60.17
;;;;;;142;;;64.22
;;;;;;143;;;67.15
;;;;;;144;;;68.66
;;;;;;145;;;68.98
;;;;;;146;;;69.27
;;;;;;147;;;69.71
;;;;;;148;;;70.22
;;;;;;149;;;70.29
;;;;;;150;;;68.52
;;;;;;151;;;63.96
;;;;;;152;;;56.34
;;;;;;153;;;46.07
;;;;;;154;;;34.26
;;;;;;155;;;21.78
;;;;;;156;;;9.83
;;;;;;157;;;-1.06
;;;;;;158;;;-11.54
;;;;;;159;;;-22.05
;;;;;;160;;;-32.4
;;;;;;161;;;-41.99
;;;;;;162;;;-49.72
;;;;;;163;;;-54.46
;;;;;;164;;;-56.63
;;;;;;165;;;-57.39
;;;;;;166;;;-57.22
;;;;;;167;;;-56.18
;;;;;;168;;;-54.11
;;;;;;169;;;-50.74
;;;;;;170;;;-45.63
;;;;;;171;;;-38.52
;;;;;;172;;;-29.74
;;;;;;173;;;-19.62
;;;;;;174;;;-8.41
;;;;;;175;;;3.42
;;;;;;176;;;14.96
;;;;;;177;;;25.28
;;;;;;178;;;34.27
;;;;;;179;;;42.2
;;;;;;180;;;49.21
;;;;;;181;;;55.45
;;;;;;182;;;60.65
;;;;;;183;;;65.32
;;;;;;184;;;69.13
;;;;;;185;;;70.96
;;;;;;186;;;71.77
;;;;;;187;;;72.29
;;;;;;188;;;73.01
;;;;;;189;;;74.12
;;;;;;190;;;73.85
;;;;;;191;;;69.92
;;;;;;192;;;61.61
;;;;;;193;;;50.12
;;;;;;194;;;38.23
;;;;;;195;;;27.67
;;;;;;196;;;17.62
;;;;;;197;;;7.51
;;;;;;198;;;-3.02
;;;;;;199;;;-13.68
;;;;;;200;;;-23.54
;;;;;;201;;;-32.35
;;;;;;202;;;-40.01
;;;;;;203;;;-46.12
;;;;;;204;;;-51.18
;;;;;;205;;;-55.24
;;;;;;206;;;-57.32
;;;;;;207;;;-57.29
;;;;;;208;;;-55.87
;;;;;;209;;;-53.44
;;;;;;210;;;-49.75
;;;;;;211;;;-44.41
;;;;;;212;;;-37.04
;;;;;;213;;;-27.62
;;;;;;214;;;-16.24
;;;;;;215;;;-3.68
;;;;;;216;;;8.72
;;;;;;217;;;20.27
;;;;;;218;;;30.98
;;;;;;219;;;40.77
;;;;;;220;;;49.19
;;;;;;221;;;56.34
;;;;;;222;;;62.7
;;;;;;223;;;67.95
;;;;;;224;;;71.9
;;;;;;225;;;74.92
;;;;;;226;;;76.9
;;;;;;227;;;77.78
;;;;;;228;;;78.11
;;;;;;229;;;78.49
;;;;;;230;;;78.3
;;;;;;231;;;76.52
;;;;;;232;;;72.67
;;;;;;233;;;66.6
;;;;;;234;;;58.17
;;;;;;235;;;48.06
;;;;;;236;;;38.04
;;;;;;237;;;28.18
