;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";78.94;179.63;5528.98;;0;32.61;16.44;0.05;64.68
"triceps_brachii_long_(right)";27.09;57.45;19046.88;;1;58.46;23.11;;64.71
;;;;;2;63.07;24.4;;64.71
;;;;;3;50.02;19.59;;64.72
;;;;;4;48.82;19.3;;64.76
;;;;;5;48.61;17.84;;64.8
;;;;;6;44.49;17.73;;64.84
;;;;;7;33.49;18.95;;64.9
;;;;;8;37.5;19.56;;64.94
;;;;;9;43.9;19.83;;64.72
;;;;;10;39.01;18.3;;64.12
;;;;;11;39.35;18.79;;63.64
;;;;;12;40.96;20.02;;63.93
;;;;;13;40.76;19.34;;64.6
;;;;;14;43.18;19.01;;64.94
;;;;;15;40.35;17.52;;65
;;;;;16;35.45;16.18;;65.08
;;;;;17;37.67;16.6;;65.21
;;;;;18;47.57;21.44;;65.32
;;;;;19;45.85;20.36;;65.37
;;;;;20;32.36;13.17;;65.34
;;;;;21;36.81;12.72;;65.28
;;;;;22;36.15;14.28;;65.26
;;;;;23;19.22;15.73;;65.27
;;;;;24;45.01;17.9;;65.26
;;;;;25;85.59;24.57;;65.25
;;;;;26;112.69;30.36;;65.26
;;;;;27;128.15;31.17;;65.29
;;;;;28;137.14;37.45;;65.34
;;;;;29;115.86;38.12;;65.37
;;;;;30;87.45;29.05;;65.38
;;;;;31;70.52;20.97;;65.45
;;;;;32;51.19;15.37;;65.56
;;;;;33;44.18;16.29;;65.63
;;;;;34;25.19;16.01;;65.61
;;;;;35;52.1;18.33;;65.53
;;;;;36;93.63;27.32;;65.44
;;;;;37;145.18;41.23;;65.45
;;;;;38;179.63;53.37;;65.53
;;;;;39;163.17;52.02;;65.63
;;;;;40;119.87;45.5;;65.73
;;;;;41;79.84;35.44;;65.76
;;;;;42;61.35;17.76;;65.73
;;;;;43;68.1;16.11;;65.66
;;;;;44;48.84;21.82;;65.58
;;;;;45;22.27;24.25;;65.51
;;;;;46;60.38;22.85;;65.5
;;;;;47;120.71;35.52;;65.54
;;;;;48;148.83;42.74;;65.57
;;;;;49;176.32;54.04;;65.57
;;;;;50;168.55;57.45;;65.58
;;;;;51;117.53;44.91;;65.62
;;;;;52;80.77;31.39;;65.65
;;;;;53;51.18;16.85;;65.67
;;;;;54;71.5;15.65;;65.68
;;;;;55;64.99;17.27;;65.69
;;;;;56;23.83;15.81;;65.69
;;;;;57;88.77;20.34;;65.66
;;;;;58;135.45;29.29;;65.6
;;;;;59;146.09;38.37;;65.56
;;;;;60;166.53;50.73;;65.57
;;;;;61;163.33;52.46;;65.6
;;;;;62;114;42.67;;65.64
;;;;;63;73.53;31.88;;65.64
;;;;;64;55.75;20.92;;65.63
;;;;;65;56.7;15.3;;65.61
;;;;;66;54.86;14.48;;65.58
;;;;;67;34.36;13.73;;65.57
;;;;;68;39.79;14.18;;65.58
;;;;;69;67.51;19.04;;65.6
;;;;;70;124.47;28.62;;65.64
;;;;;71;145.25;34.51;;65.66
;;;;;72;156.94;51.33;;65.68
;;;;;73;142.91;56.5;;65.71
;;;;;74;94.42;41.69;;65.78
;;;;;75;74.5;29.24;;65.84
;;;;;76;60.7;21.83;;65.88
;;;;;77;76.7;17.16;;65.92
;;;;;78;67.39;15.11;;65.95
;;;;;79;29.63;14.88;;65.93
;;;;;80;50.33;16.62;;65.86
;;;;;81;101.92;22.26;;65.76
;;;;;82;148.52;38.98;;65.69
;;;;;83;160.59;48.32;;65.64
;;;;;84;145.42;46.54;;65.6
;;;;;85;109.94;37.92;;65.57
;;;;;86;60.4;24.41;;65.56
;;;;;87;48.87;16.77;;65.56
;;;;;88;63.07;14.58;;65.56
;;;;;89;74.35;14.93;;65.49
;;;;;90;54.11;13.64;;65.36
;;;;;91;27.24;13.4;;65.26
;;;;;92;49.17;17.52;;65.24
;;;;;93;97.45;29.88;;65.29
;;;;;94;117.46;42.02;;65.37
;;;;;95;116.39;44.32;;65.46
;;;;;96;113.22;45.81;;65.53
;;;;;97;91.56;44.1;;65.63
;;;;;98;65.55;29.57;;65.78
;;;;;99;54.88;14.67;;65.96
;;;;;100;60.33;14.9;;66.16
;;;;;101;46.14;14.86;;66.36
;;;;;102;18.53;13.32;;66.47
;;;;;103;30.24;15.66;;66.15
;;;;;104;65.72;20.64;;64.83
;;;;;105;97.57;30.14;;61.85
;;;;;106;128.46;46.33;;57.3
;;;;;107;131.46;49.88;;52.19
;;;;;108;104.25;42.39;;46.57
;;;;;109;85.2;33.85;;39.46
;;;;;110;70.69;19.91;;30.3
;;;;;111;64.67;13.55;;19.59
;;;;;112;55.99;13.29;;7.77
;;;;;113;30.95;14.21;;-3.11
;;;;;114;10.73;14.72;;-11.04
;;;;;115;42.27;18.39;;-17.28
;;;;;116;76.54;30.14;;-23.13
;;;;;117;114.4;39.85;;-28.89
;;;;;118;137.11;41.37;;-34.09
