;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";59.18;165.48;5528.98;;0;46.77;84.03;0.05;54.91
"triceps_brachii_long_(right)";61.19;135.22;19046.88;;1;43.28;83.07;;54.63
;;;;;2;45;83.28;;54.66
;;;;;3;44.25;80.31;;54.98
;;;;;4;44.66;80.63;;55.35
;;;;;5;45.08;80.96;;55.59
;;;;;6;43.02;81.41;;55.57
;;;;;7;48.52;82.25;;55.31
;;;;;8;54.75;82.35;;54.99
;;;;;9;52.24;81.67;;54.79
;;;;;10;47.22;78.99;;54.74
;;;;;11;46.35;78.02;;54.73
;;;;;12;49.94;78.17;;54.7
;;;;;13;47.86;79.31;;54.7
;;;;;14;43.84;79.06;;54.76
;;;;;15;42.48;78.92;;54.83
;;;;;16;42.4;79.32;;54.85
;;;;;17;45.99;78.62;;54.86
;;;;;18;47.13;78.52;;54.89
;;;;;19;51.76;77.94;;54.92
;;;;;20;59.89;77.6;;54.95
;;;;;21;54.52;86.62;;54.95
;;;;;22;53.92;109.88;;54.9
;;;;;23;50.16;135.22;;54.79
;;;;;24;41.33;118.18;;54.68
;;;;;25;78.31;80.5;;54.66
;;;;;26;98.1;69.58;;54.8
;;;;;27;97.11;52.68;;55.03
;;;;;28;86.48;57.09;;55.08
;;;;;29;65.12;64.12;;54.88
;;;;;30;64.2;64.04;;54.72
;;;;;31;65.31;65.72;;54.79
;;;;;32;49.46;66;;54.95
;;;;;33;44.63;86.82;;54.99
;;;;;34;42.35;120.01;;54.95
;;;;;35;29.77;115.41;;54.88
;;;;;36;26.9;88.38;;54.86
;;;;;37;55.27;78.19;;54.91
;;;;;38;79.11;65.53;;54.99
;;;;;39;82.92;52.33;;55.03
;;;;;40;77.55;55.89;;55.03
;;;;;41;66.23;60.58;;55.01
;;;;;42;52.46;58.04;;54.99
;;;;;43;43.96;58.07;;54.97
;;;;;44;62.22;71.85;;54.94
;;;;;45;59.24;79.45;;54.91
;;;;;46;26.62;81.07;;54.89
