;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";90.4;190.92;5528.98;;0;43.03;30.7;0.05;70.35
"triceps_brachii_long_(right)";56.58;117.39;19046.88;;1;39.46;31.98;;70.22
;;;;;2;35.49;30.26;;70.14
;;;;;3;32.6;28.19;;70.25
;;;;;4;30.67;26.62;;70.34
;;;;;5;37.65;28.26;;70.16
;;;;;6;39.99;32.84;;69.94
;;;;;7;36.63;33.32;;69.94
;;;;;8;40.55;30.18;;70.01
;;;;;9;39.72;27.25;;69.93
;;;;;10;34.34;26.69;;69.67
;;;;;11;32.7;25.76;;69.5
;;;;;12;33.51;25.51;;69.56
;;;;;13;35.95;28.55;;69.63
;;;;;14;31.04;32.2;;69.63
;;;;;15;88.74;38.89;;69.66
;;;;;16;94.83;42.69;;69.72
;;;;;17;74.54;50.77;;69.77
;;;;;18;123.99;69.46;;69.86
;;;;;19;172.44;91.55;;69.91
;;;;;20;159.74;90.01;;69.82
;;;;;21;87.76;55.79;;69.65
;;;;;22;39.98;24.91;;69.48
;;;;;23;44.69;57.16;;69.3
;;;;;24;68.64;66.59;;69.18
;;;;;25;113.06;59.92;;69.15
;;;;;26;132.06;67.36;;69.15
;;;;;27;125.29;73.83;;69.23
;;;;;28;97.25;60.77;;69.37
;;;;;29;53.02;34.61;;69.39
;;;;;30;38.31;43.79;;69.3
;;;;;31;33.7;51.48;;69.17
;;;;;32;70.12;59.07;;68.9
;;;;;33;125.33;74.44;;68.52
;;;;;34;145.74;80.68;;68.15
;;;;;35;136.44;69.37;;67.91
;;;;;36;96.65;45.4;;67.91
;;;;;37;43.11;26.15;;68.11
;;;;;38;50.31;82.3;;68.41
;;;;;39;75.57;95.28;;68.71
;;;;;40;146.64;71.96;;68.91
;;;;;41;164.16;70.32;;68.94
;;;;;42;169.23;87.15;;68.88
;;;;;43;154.8;77.83;;68.82
;;;;;44;78.62;34.82;;68.94
;;;;;45;76.87;39.39;;69.22
;;;;;46;79.28;68.67;;69.44
;;;;;47;93.36;75.77;;69.48
;;;;;48;138.34;67.71;;69.4
;;;;;49;141.08;66.22;;69.35
;;;;;50;135.93;72.08;;69.38
;;;;;51;108;61.08;;69.4
;;;;;52;47.35;32.26;;69.37
;;;;;53;49.11;35.64;;69.32
;;;;;54;53.08;94.11;;69.29
;;;;;55;69.52;103.44;;69.3
;;;;;56;106.19;66.33;;69.36
;;;;;57;124.62;62.98;;69.44
;;;;;58;133.72;73.46;;69.48
;;;;;59;115.44;63.92;;69.46
;;;;;60;64.88;37.21;;69.44
