;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";73.81;171.04;5528.98;;0;53.78;35.03;0.05;60.1
"triceps_brachii_long_(right)";50.25;108.19;19046.88;;1;47.86;31.61;;60.1
;;;;;2;52.39;34.16;;60.1
;;;;;3;56.03;35.95;;60.12
;;;;;4;46.76;32.24;;60.17
;;;;;5;49.17;34.07;;60.21
;;;;;6;53.23;35.42;;60.19
;;;;;7;54.82;31.41;;60.11
;;;;;8;52.11;27.96;;60.06
;;;;;9;47.9;29.32;;60.1
;;;;;10;48.97;31.62;;60.22
;;;;;11;48.59;29.57;;60.4
;;;;;12;49.02;32.49;;60.67
;;;;;13;47.11;33.99;;60.99
;;;;;14;41.11;28.44;;61.04
;;;;;15;42.68;30.48;;60.58
;;;;;16;46.05;32.05;;59.63
;;;;;17;49.29;30.42;;58.75
;;;;;18;49.33;29.98;;58.53
;;;;;19;48.96;34.9;;58.8
;;;;;20;41.47;33.7;;59.14
;;;;;21;28.75;23.36;;59.43
;;;;;22;38.15;30.37;;59.51
;;;;;23;46.65;53.75;;59.33
;;;;;24;49.98;68.07;;59.11
;;;;;25;72.17;58.61;;59.05
;;;;;26;120.56;58.12;;59.08
;;;;;27;171.04;84.78;;59.1
;;;;;28;170.85;92.87;;59.13
;;;;;29;120.96;74.96;;59.19
;;;;;30;73.38;50.97;;59.24
;;;;;31;45.81;34.51;;59.27
;;;;;32;47.09;28.33;;59.32
;;;;;33;41.16;28.49;;59.37
;;;;;34;28.45;36.56;;59.42
;;;;;35;49.08;40.47;;59.51
;;;;;36;78.96;49.15;;59.59
;;;;;37;111.29;60.98;;59.66
;;;;;38;141.83;77.07;;59.68
;;;;;39;157.73;87.53;;59.63
;;;;;40;134.59;78.53;;59.51
;;;;;41;75.35;54.06;;59.41
;;;;;42;52.46;33.34;;59.34
;;;;;43;58.11;28.07;;59.28
;;;;;44;47.57;27.59;;59.26
;;;;;45;35.1;31.76;;59.21
;;;;;46;66.37;34.7;;59.1
;;;;;47;96.8;45.55;;59
;;;;;48;113.13;62.01;;58.93
;;;;;49;131.51;75.68;;58.87
;;;;;50;122.03;74.12;;58.82
;;;;;51;84.77;56.74;;58.8
;;;;;52;55.89;40.49;;58.82
;;;;;53;47.35;33.16;;58.82
;;;;;54;46.31;27.57;;58.77
;;;;;55;42.97;24.35;;58.74
;;;;;56;39.58;23.89;;58.76
;;;;;57;48.78;30.3;;58.79
;;;;;58;78.82;42.42;;58.82
;;;;;59;120.73;61.49;;58.89
;;;;;60;131.4;75.15;;58.96
;;;;;61;126.35;79.26;;58.96
;;;;;62;108.04;69.59;;58.97
;;;;;63;61.01;47.83;;59.03
;;;;;64;41.83;34.8;;59.08
;;;;;65;47.87;29.46;;59.12
;;;;;66;42;23.31;;59.11
;;;;;67;34.79;38.79;;59.06
;;;;;68;42.08;54.26;;59.02
;;;;;69;63.41;54.01;;58.99
