;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";70.19;119.18;5528.98;;0;89.22;66.92;0.05;69.45
"triceps_brachii_long_(right)";46.25;88.9;19046.88;;1;75.29;54.8;;75.15
;;;;;2;62.96;32.83;;79.83
;;;;;3;66.49;32.81;;83.72
;;;;;4;69;31.21;;87.08
;;;;;5;67.29;27.71;;89.66
;;;;;6;69.75;29.06;;91.29
;;;;;7;68.06;26.83;;92.09
;;;;;8;64.69;22.32;;92.07
;;;;;9;63.71;23.4;;91.69
;;;;;10;62.24;23.29;;91.21
;;;;;11;61.22;23.82;;90.72
;;;;;12;60.68;24.08;;90.28
;;;;;13;63.15;25.86;;89.89
;;;;;14;66.1;25.94;;89.53
;;;;;15;66.4;24.92;;89.19
;;;;;16;62.49;24.07;;88.95
;;;;;17;61.8;23.42;;88.83
;;;;;18;63.77;24.17;;88.69
;;;;;19;63.18;21.35;;88.42
;;;;;20;76.28;28.74;;87.97
;;;;;21;71.24;32.57;;87.39
;;;;;22;53.07;31.36;;86.83
;;;;;23;52.33;30.81;;86.46
;;;;;24;58.7;32.37;;86.3
;;;;;25;77.69;46.74;;86.22
;;;;;26;78.9;62.24;;86.08
;;;;;27;76.41;74.07;;85.86
;;;;;28;75.2;71.86;;85.57
;;;;;29;70.49;62.82;;85.23
;;;;;30;65.17;48.05;;84.9
;;;;;31;60.6;37.21;;84.58
;;;;;32;60.09;34.32;;84.17
;;;;;33;55.88;41.01;;83.7
;;;;;34;101.82;50.91;;83.28
;;;;;35;99.4;40.98;;82.97
;;;;;36;90.54;39.63;;82.68
;;;;;37;119.18;66.86;;82.38
;;;;;38;105.67;84.38;;82.16
;;;;;39;86.11;82.28;;82.03
;;;;;40;88.69;79.77;;81.86
;;;;;41;79.64;60.51;;81.57
;;;;;42;76.78;79.19;;81.17
;;;;;43;73.75;78.24;;80.7
;;;;;44;51.83;34.07;;80.28
;;;;;45;64.52;47.34;;79.97
;;;;;46;65.41;47.1;;79.72
;;;;;47;69.83;41.6;;79.47
;;;;;48;102.26;59.08;;79.24
;;;;;49;106.9;71.74;;79.05
;;;;;50;91.88;72.49;;78.89
;;;;;51;81.51;61.43;;78.69
;;;;;52;70.29;37.99;;78.47
;;;;;53;64.28;44.23;;78.29
;;;;;54;58.75;54.8;;78.13
;;;;;55;55.86;79.75;;77.97
