;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";92.75;199.44;5528.98;;0;48.54;85.72;0.05;79.87
"triceps_brachii_long_(right)";111.8;244.7;19046.88;;1;47.81;87.77;;79.95
;;;;;2;44.96;87.48;;79.87
;;;;;3;43.94;88.08;;79.75
;;;;;4;45.96;87.18;;79.72
;;;;;5;48.86;84.8;;79.8
;;;;;6;46.04;86.55;;79.93
;;;;;7;44.58;88.7;;80
;;;;;8;45.07;88.31;;80
;;;;;9;44.25;88.36;;79.96
;;;;;10;45.88;89.53;;79.96
;;;;;11;48.42;87.73;;80.01
;;;;;12;47.98;87.99;;80.02
;;;;;13;44.09;89.15;;79.96
;;;;;14;43.09;88.45;;79.87
;;;;;15;41.82;87.28;;79.76
;;;;;16;38.1;88.44;;79.66
;;;;;17;37.93;87.66;;79.6
;;;;;18;50.95;109.96;;79.6
;;;;;19;112.98;190.72;;79.58
;;;;;20;127.83;224.9;;79.53
;;;;;21;105.48;166.76;;79.45
;;;;;22;119.57;94.17;;79.38
;;;;;23;141.55;128.59;;79.33
;;;;;24;151.65;173.4;;79.32
;;;;;25;120.63;152.72;;79.33
;;;;;26;78.92;100.71;;79.31
;;;;;27;83.61;190.69;;79.27
;;;;;28;91.36;244.7;;79.25
;;;;;29;86.29;183.48;;79.23
;;;;;30;101.76;101.64;;79.2
;;;;;31;124.36;105.05;;79.19
;;;;;32;144.99;126.91;;79.18
;;;;;33;126.34;124.18;;79.17
;;;;;34;75.16;126.34;;79.16
;;;;;35;133.03;203.61;;79.16
;;;;;36;126.42;189.74;;79.15
;;;;;37;88.84;89.2;;79.15
;;;;;38;113.14;92.32;;79.14
;;;;;39;133.72;127.55;;79.11
;;;;;40;119.43;122.58;;79.03
;;;;;41;66.35;90.06;;78.96
;;;;;42;80.77;92.08;;78.98
;;;;;43;89.12;97.53;;79
;;;;;44;85.64;106.46;;78.94
;;;;;45;105.3;100.24;;78.87
;;;;;46;136.19;89.15;;78.86
;;;;;47;168.92;111.03;;78.9
;;;;;48;165.86;138.41;;78.93
;;;;;49;112.54;126.98;;78.94
;;;;;50;77.32;108.65;;78.91
;;;;;51;90.84;97.4;;78.85
;;;;;52;76.15;91.17;;78.83
;;;;;53;98.62;106.61;;78.84
;;;;;54;138.65;109.39;;78.85
;;;;;55;123.45;128.34;;78.84
;;;;;56;90.9;127.87;;78.83
;;;;;57;74.27;106.62;;78.79
;;;;;58;82.17;92.51;;78.77
;;;;;59;95.69;87.85;;78.78
;;;;;60;74.84;110.39;;78.78
;;;;;61;58.19;99.07;;78.74
;;;;;62;118.58;92.67;;78.7
;;;;;63;145.23;112.43;;78.68
;;;;;64;147.6;111.04;;78.69
;;;;;65;136.9;110.92;;78.72
;;;;;66;94.32;98.8;;78.76
;;;;;67;81.73;78.84;;78.79
;;;;;68;75.62;93.68;;78.79
;;;;;69;80.4;96.24;;78.79
;;;;;70;123.78;87.5;;78.81
;;;;;71;170.23;122.87;;78.82
;;;;;72;178.49;123.5;;78.78
;;;;;73;131.28;103.98;;78.73
;;;;;74;85.14;95.26;;78.75
;;;;;75;83.44;105.2;;78.79
;;;;;76;92.7;161.64;;78.8
;;;;;77;84.2;155.56;;78.76
;;;;;78;123.94;108.49;;78.73
;;;;;79;141.6;108.04;;78.75
;;;;;80;116.22;118.13;;78.75
;;;;;81;91.24;117.68;;78.69
;;;;;82;97.51;104.63;;78.59
;;;;;83;107.33;91;;78.56
;;;;;84;86.94;120.65;;78.58
;;;;;85;75.09;141.4;;78.58
;;;;;86;150.7;118.52;;78.54
;;;;;87;170.83;108.94;;78.51
;;;;;88;128.07;109.08;;78.49
;;;;;89;105.05;109.56;;78.41
;;;;;90;78.26;109.59;;78.31
;;;;;91;113.97;99.44;;78.26
;;;;;92;116.55;113.26;;78.24
;;;;;93;85.74;126.32;;78.19
;;;;;94;188.78;105.33;;78.14
;;;;;95;199.44;96.84;;78.14
;;;;;96;141.64;118.2;;78.27
;;;;;97;123.96;118.03;;78.54
;;;;;98;68.36;111.48;;77.92
;;;;;99;60.72;108.83;;71.86
;;;;;100;55.19;99.57;;57.43
;;;;;101;50.77;97.52;;37.95
;;;;;102;48.96;97.58;;16.97
;;;;;103;45.1;94.04;;-5.08
;;;;;104;39.45;94.88;;-26.18
;;;;;105;48.08;94.58;;-44.01
;;;;;106;51.97;93.38;;-58.61
;;;;;107;46.7;91.37;;-68.53
;;;;;108;49.79;92.06;;-73.19
;;;;;109;48.26;93.36;;-74.15
;;;;;110;43.31;95.76;;-73.71
;;;;;111;45.59;100.32;;-72.36
;;;;;112;48.88;108.69;;-67.86
;;;;;;113;;;-59.39
;;;;;;114;;;-46.64
;;;;;;115;;;-29.56
;;;;;;116;;;-10.36
;;;;;;117;;;8.26
;;;;;;118;;;25.4
;;;;;;119;;;40.71
;;;;;;120;;;53.84
;;;;;;121;;;64.67
;;;;;;122;;;72.73
;;;;;;123;;;78.39
;;;;;;124;;;82.17
;;;;;;125;;;84.44
;;;;;;126;;;84.93
;;;;;;127;;;84.19
;;;;;;128;;;84.03
;;;;;;129;;;84.28
;;;;;;130;;;82.99
;;;;;;131;;;78.52
;;;;;;132;;;69.8
;;;;;;133;;;57.72
;;;;;;134;;;43.92
;;;;;;135;;;29.52
;;;;;;136;;;15.58
;;;;;;137;;;2.37
;;;;;;138;;;-9.26
;;;;;;139;;;-19.58
;;;;;;140;;;-29.53
;;;;;;141;;;-39.47
;;;;;;142;;;-50.56
;;;;;;143;;;-61.08
;;;;;;144;;;-67.28
;;;;;;145;;;-69.47
;;;;;;146;;;-70.39
;;;;;;147;;;-71.19
;;;;;;148;;;-71.79
;;;;;;149;;;-71.87
;;;;;;150;;;-70.82
;;;;;;151;;;-68.24
;;;;;;152;;;-64.15
;;;;;;153;;;-58.22
;;;;;;154;;;-49.54
;;;;;;155;;;-37.65
;;;;;;156;;;-23.07
;;;;;;157;;;-6.94
;;;;;;158;;;9.22
;;;;;;159;;;24.28
;;;;;;160;;;37.6
;;;;;;161;;;49.13
;;;;;;162;;;59.34
;;;;;;163;;;68.17
;;;;;;164;;;75.49
;;;;;;165;;;81.43
;;;;;;166;;;86.11
;;;;;;167;;;89.64
;;;;;;168;;;92.05
;;;;;;169;;;92.83
;;;;;;170;;;92.5
;;;;;;171;;;91.9
;;;;;;172;;;89
;;;;;;173;;;82.78
;;;;;;174;;;74.03
;;;;;;175;;;62.69
;;;;;;176;;;49.56
;;;;;;177;;;35.98
;;;;;;178;;;22.21
;;;;;;179;;;8.4
;;;;;;180;;;-4.67
;;;;;;181;;;-14
;;;;;;182;;;-18.72
;;;;;;183;;;-21.45
;;;;;;184;;;-23.33
;;;;;;185;;;-24.56
;;;;;;186;;;-25.12
;;;;;;187;;;-24.86
;;;;;;188;;;-23.42
;;;;;;189;;;-20.19
;;;;;;190;;;-14.47
;;;;;;191;;;-5.98
;;;;;;192;;;4.84
;;;;;;193;;;17.4
;;;;;;194;;;30.75
;;;;;;195;;;43.79
;;;;;;196;;;56.17
;;;;;;197;;;67.6
;;;;;;198;;;77.66
;;;;;;199;;;85.29
;;;;;;200;;;90.68
;;;;;;201;;;94.72
;;;;;;202;;;97.7
;;;;;;203;;;99.69
;;;;;;204;;;100.34
;;;;;;205;;;100.19
;;;;;;206;;;99.38
;;;;;;207;;;98.13
;;;;;;208;;;96.84
;;;;;;209;;;94.78
;;;;;;210;;;90.69
;;;;;;211;;;84.21
;;;;;;212;;;75.71
;;;;;;213;;;65.74
;;;;;;214;;;54.42
;;;;;;215;;;41.55
;;;;;;216;;;27.47
;;;;;;217;;;12.81
;;;;;;218;;;-1.55
;;;;;;219;;;-14.64
;;;;;;220;;;-26.21
;;;;;;221;;;-37.65
;;;;;;222;;;-49.14
;;;;;;223;;;-58.23
;;;;;;224;;;-63.37
;;;;;;225;;;-65.23
;;;;;;226;;;-65.41
;;;;;;227;;;-65.3
;;;;;;228;;;-65.33
;;;;;;229;;;-64.89
