;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";116.74;418.31;5528.98;;0;49.59;41.85;0.05;53.67
"triceps_brachii_long_(right)";98.37;229.98;19046.88;;1;46.95;41.25;;53.72
;;;;;2;46.98;43.52;;53.79
;;;;;3;52.38;47.5;;53.89
;;;;;4;54.21;46.42;;53.93
;;;;;5;50.12;40.94;;53.88
;;;;;6;46.81;38.89;;53.84
;;;;;7;45.59;37.4;;53.87
;;;;;8;45.92;38.07;;53.94
;;;;;9;46.13;40.49;;54.02
;;;;;10;47.42;41.8;;54.08
;;;;;11;45.69;40.62;;54.08
;;;;;12;52.93;47.63;;54.02
;;;;;13;54.6;50.61;;53.97
;;;;;14;65.71;47.53;;54
;;;;;15;79.89;110.5;;54.01
;;;;;16;77.94;128.68;;54.01
;;;;;17;112.57;101.13;;54.01
;;;;;18;117.98;121.52;;54.03
;;;;;19;104.21;131.65;;54.06
;;;;;20;99.94;92.07;;54.08
;;;;;21;79.46;44.84;;54.1
;;;;;22;73.48;46.13;;54.13
;;;;;23;74.83;97.55;;54.19
;;;;;24;82.28;114.1;;54.29
;;;;;25;86.53;83.12;;54.35
;;;;;26;98.28;95.33;;54.38
;;;;;27;217.66;138.22;;54.39
;;;;;28;211.21;114.37;;54.41
;;;;;29;73.15;42.8;;54.42
;;;;;30;67.14;59.85;;54.39
;;;;;31;69.37;118.8;;54.31
;;;;;32;86.14;143.75;;54.25
;;;;;33;137.72;126.08;;54.32
;;;;;34;161.05;114.52;;54.47
;;;;;35;225.43;186.55;;54.61
;;;;;36;211.38;174.19;;54.71
;;;;;37;96.05;56.13;;54.72
;;;;;38;79.27;57.03;;54.68
;;;;;39;71.6;85.97;;54.65
;;;;;40;67.22;163.98;;54.66
;;;;;41;100.53;158.34;;54.69
;;;;;42;206.46;101.79;;54.72
;;;;;43;375.4;187.36;;54.76
;;;;;44;418.31;229.98;;54.82
;;;;;45;276.09;159.66;;54.84
;;;;;46;106.17;53.68;;54.76
;;;;;47;75.24;78.56;;54.66
;;;;;48;60.54;149.71;;54.63
;;;;;49;84.66;143.93;;54.65
;;;;;50;120.35;80.97;;54.72
;;;;;51;345.5;170.92;;54.81
;;;;;52;372.48;194.43;;54.83
;;;;;53;177.46;118.14;;54.7
;;;;;54;92.56;55.71;;54.49
;;;;;55;91.93;67.64;;54.35
;;;;;56;69.69;188.73;;54.33
;;;;;57;90.93;185.27;;54.37
;;;;;58;109.73;65.61;;54.41
;;;;;59;112.17;132.36;;54.43
;;;;;60;142.11;166.78;;54.43
;;;;;61;129.98;122.34;;54.46
;;;;;62;92.35;57.84;;54.5
;;;;;63;87.64;70.63;;54.5
;;;;;64;64.04;121.77;;54.49
;;;;;65;76.64;119.16;;54.53
;;;;;66;106.47;95.23;;54.67
;;;;;67;137.83;145.03;;54.96
;;;;;68;170.96;172.39;;55.42
;;;;;69;139.71;126.64;;55.86
;;;;;70;86.88;60.75;;56.07
;;;;;71;84.01;77.66;;56.13
;;;;;72;54.85;102.72;;56.25
;;;;;73;78.62;93.21;;56.16
;;;;;74;119.57;73.31;;55.03
;;;;;75;141.39;132.82;;51.53
;;;;;76;205.93;200.84;;44.39
;;;;;77;188.53;169.86;;33.56
;;;;;78;101.75;60.05;;20.49
;;;;;79;96.4;60.11;;5.68
;;;;;80;65.9;69.87;;-11.06
;;;;;81;75.49;62.62;;-28.63
;;;;;82;105.43;59.66;;-44.34
;;;;;83;153;102.13;;-55.08
;;;;;84;218.99;199.65;;-60.6
;;;;;85;211.97;207.75;;-62.99
;;;;;86;129.7;112.54;;-63.71
;;;;;87;69.42;51.82;;-63.79
;;;;;88;59.52;68.82;;-63.47
;;;;;89;73.1;72.29;;-61.96
;;;;;90;98.66;62.86;;-58.82
;;;;;91;189.31;73.91;;-53.66
;;;;;92;266.86;150.43;;-46.31
;;;;;93;260.35;166.68;;-36.36
;;;;;94;204.93;124.04;;-23.74
;;;;;95;153.01;110.02;;-9.27
;;;;;96;131.33;91.45;;5.84
;;;;;97;120.42;76.95;;20.43
;;;;;98;110.9;88.82;;33.96
;;;;;99;125.05;95.57;;46.72
;;;;;100;120.17;88.91;;58.89
;;;;;101;98.46;73.48;;70.06
;;;;;102;71.93;53.74;;80.1
;;;;;103;66.19;53.86;;88.48
;;;;;104;70.78;56.13;;92.6
;;;;;105;68.6;52.56;;91.69
;;;;;106;66.98;50.65;;88.79
;;;;;107;66.36;49.81;;86.12
;;;;;108;67.26;50.43;;83.54
;;;;;;109;;;80.26
;;;;;;110;;;75.91
;;;;;;111;;;69.93
;;;;;;112;;;62.4
;;;;;;113;;;54.32
;;;;;;114;;;46.31
;;;;;;115;;;38.51
;;;;;;116;;;30.59
;;;;;;117;;;21.3
;;;;;;118;;;9.24
;;;;;;119;;;-6.05
;;;;;;120;;;-23.64
;;;;;;121;;;-39.49
