;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";75.31;164.38;5528.98;;0;27.61;7.65;0.05;57.86
"triceps_brachii_long_(right)";31.19;105.19;19046.88;;1;30.54;7.68;;57.91
;;;;;2;31.97;8.26;;57.97
;;;;;3;30.63;7.89;;58.03
;;;;;4;29.6;7.83;;58.1
;;;;;5;26.92;7.24;;58.16
;;;;;6;28.09;7.03;;58.2
;;;;;7;28.99;8.02;;58.22
;;;;;8;26.59;7.75;;58.25
;;;;;9;26.25;7.03;;58.26
;;;;;10;28.12;7.46;;58.28
;;;;;11;30.52;7.81;;58.32
;;;;;12;28.22;7.99;;58.44
;;;;;13;27.29;7.83;;58.61
;;;;;14;28.66;8.33;;58.82
;;;;;15;31.51;8.21;;59.03
;;;;;16;34.24;7.72;;59.19
;;;;;17;31.33;8.29;;59.3
;;;;;18;28.1;8.65;;59.38
;;;;;19;26.76;8.02;;59.46
;;;;;20;27.93;6.79;;59.52
;;;;;21;28;7.41;;59.52
;;;;;22;27.38;42.95;;59.5
;;;;;23;59.89;49.68;;59.52
;;;;;24;71.52;47.84;;59.59
;;;;;25;73.83;44.14;;59.67
;;;;;26;98.21;31.84;;59.71
;;;;;27;104.74;30.92;;59.73
;;;;;28;85.62;26.58;;59.78
;;;;;29;69.81;26.1;;59.84
;;;;;30;67.52;37.31;;59.76
;;;;;31;73.38;43.57;;59.48
;;;;;32;86.67;39.79;;59.13
;;;;;33;101.63;33.73;;58.91
;;;;;34;116.38;27.42;;58.86
;;;;;35;92.16;40.49;;58.85
;;;;;36;69.58;57.59;;58.83
;;;;;37;91.55;51.52;;58.86
;;;;;38;119.48;41.99;;58.93
;;;;;39;127.83;40.49;;59.02
;;;;;40;93.53;27.33;;59.09
;;;;;41;70.36;42.88;;59.13
;;;;;42;94.35;48.05;;59.16
;;;;;43;105.54;36.04;;59.21
;;;;;44;111.59;32.38;;59.29
;;;;;45;106.5;27.86;;59.37
;;;;;46;84.02;25.36;;59.38
;;;;;47;66.75;33.46;;59.36
;;;;;48;66.36;56.87;;59.32
;;;;;49;97.2;56.7;;59.3
;;;;;50;115.54;49.45;;59.29
;;;;;51;123.06;46.26;;59.3
;;;;;52;114.87;27.54;;59.35
;;;;;53;77.5;25.61;;59.42
;;;;;54;50.04;41.63;;59.48
;;;;;55;79.32;45.75;;59.54
;;;;;56;102.48;45.33;;59.58
;;;;;57;142.49;44.1;;59.62
;;;;;58;164.38;41.85;;59.64
;;;;;59;122.17;88.21;;59.62
;;;;;60;61.44;105.19;;59.58
;;;;;61;63.54;70.39;;59.56
;;;;;62;94.81;37.51;;59.57
;;;;;63;119.25;42.55;;59.6
;;;;;64;109.77;32.13;;59.66
;;;;;65;68.38;28.9;;59.74
;;;;;66;47.91;49.18;;59.84
;;;;;67;93.8;46.26;;59.92
;;;;;68;116.91;29.93;;59.97
;;;;;69;129.63;45.23;;59.98
;;;;;70;120.96;47.61;;59.97
;;;;;71;96.78;37.49;;59.97
;;;;;72;76.28;35.07;;59.99
;;;;;73;70.1;32.19;;60.01
;;;;;74;97.24;39.01;;60.06
;;;;;75;140.24;42.89;;60.11
;;;;;76;155.95;36.84;;60.11
;;;;;77;106.66;33.91;;60.11
;;;;;78;50.15;35.01;;60.15
;;;;;79;85.43;39.06;;60.23
;;;;;80;112.08;41;;60.34
;;;;;81;117.56;35.63;;60.49
;;;;;82;98.86;25.01;;60.72
;;;;;83;61.89;19.13;;61.02
;;;;;84;49.49;16.06;;61.31
;;;;;85;45.81;13.64;;61.47
;;;;;86;43.42;11.72;;61.4
;;;;;87;43.62;10.18;;61.09
;;;;;88;61.86;9.64;;60.79
;;;;;;89;;;60.71
;;;;;;90;;;60.78
;;;;;;91;;;60.82
;;;;;;92;;;60.83
;;;;;;93;;;60.85
;;;;;;94;;;60.88
;;;;;;95;;;60.92
;;;;;;96;;;60.98
;;;;;;97;;;61.04
;;;;;;98;;;61.12
;;;;;;99;;;61.19
;;;;;;100;;;61.26
;;;;;;101;;;61.3
;;;;;;102;;;61.24
;;;;;;103;;;61.14
;;;;;;104;;;61.13
;;;;;;105;;;61.22
;;;;;;106;;;61.27
;;;;;;107;;;61.25
;;;;;;108;;;61.17
;;;;;;109;;;61.08
;;;;;;110;;;61.03
;;;;;;111;;;61.04
;;;;;;112;;;61.1
;;;;;;113;;;61.2
;;;;;;114;;;61.28
;;;;;;115;;;61.34
;;;;;;116;;;61.4
;;;;;;117;;;61.51
;;;;;;118;;;61.64
;;;;;;119;;;61.63
;;;;;;120;;;60.67
;;;;;;121;;;57.38
;;;;;;122;;;51.07
;;;;;;123;;;41.62
;;;;;;124;;;29.19
;;;;;;125;;;14.23
;;;;;;126;;;-3.44
;;;;;;127;;;-23.14
;;;;;;128;;;-41.15
;;;;;;129;;;-52.37
;;;;;;130;;;-56.85
;;;;;;131;;;-58.39
;;;;;;132;;;-58.14
;;;;;;133;;;-55.43
;;;;;;134;;;-50.14
;;;;;;135;;;-42.36
;;;;;;136;;;-31.75
;;;;;;137;;;-19.09
;;;;;;138;;;-6.91
;;;;;;139;;;3.89
;;;;;;140;;;14.53
;;;;;;141;;;25.07
;;;;;;142;;;34.97
;;;;;;143;;;43.73
;;;;;;144;;;51.49
;;;;;;145;;;58.94
;;;;;;146;;;65.03
;;;;;;147;;;67.73
;;;;;;148;;;66.85
;;;;;;149;;;63.39
;;;;;;150;;;58.25
;;;;;;151;;;51.7
;;;;;;152;;;43.35
;;;;;;153;;;32.69
;;;;;;154;;;20.01
;;;;;;155;;;6.58
;;;;;;156;;;-5.08
;;;;;;157;;;-13.67
;;;;;;158;;;-21.22
