;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";51.48;105.87;5528.98;;0;25.36;14.05;0.05;59.98
"triceps_brachii_long_(right)";52.01;101.82;19046.88;;1;26.28;12.54;;60.12
;;;;;2;25.62;12.7;;60.22
;;;;;3;26.27;12.63;;60.29
;;;;;4;26.25;12.13;;60.34
;;;;;5;23.38;11.52;;60.38
;;;;;6;23.68;12.63;;60.36
;;;;;7;26.98;12.46;;60.27
;;;;;8;26.16;10.52;;60.18
;;;;;9;22.71;11.46;;60.1
;;;;;10;24.55;40.21;;60.05
;;;;;11;30.89;64.32;;59.95
;;;;;12;51.87;67.72;;59.86
;;;;;13;64.34;91.82;;59.83
;;;;;14;64.51;93.3;;59.87
;;;;;15;50.03;54.91;;59.93
;;;;;16;28.03;32.34;;59.96
;;;;;17;32.89;52.99;;59.98
;;;;;18;58.55;60.59;;60.01
;;;;;19;70.58;55.64;;60
;;;;;20;63.87;57.9;;59.96
;;;;;21;47.27;46.37;;59.96
;;;;;22;30.19;36.87;;60.05
;;;;;23;31.02;30.26;;60.17
;;;;;24;46.43;36.17;;60.19
;;;;;25;72.26;70.82;;60.09
;;;;;26;87.05;101.82;;60
;;;;;27;66.94;82.85;;59.99
;;;;;28;25.24;34.87;;59.99
;;;;;29;39.02;66.08;;59.97
;;;;;30;62.98;74.79;;59.92
;;;;;31;94.59;84.66;;59.85
;;;;;32;105.87;86.8;;59.82
;;;;;33;75.06;50.05;;59.81
;;;;;34;31.43;40.72;;59.81
;;;;;35;24.64;60.13;;59.85
;;;;;36;51.44;57.44;;59.9
;;;;;37;68.67;59.67;;59.98
;;;;;38;70.97;64.78;;60.06
;;;;;39;55.71;58.82;;60.12
;;;;;40;26.96;48.55;;60.16
;;;;;41;27.7;67.15;;60.17
;;;;;42;63.29;74.27;;60.15
;;;;;43;77.85;74.38;;60.13
;;;;;44;78.96;80.47;;60.15
;;;;;45;68.13;55.31;;60.2
;;;;;46;38.39;32.58;;60.24
;;;;;47;27.4;58.43;;60.26
;;;;;48;38.94;59.89;;60.3
;;;;;49;58.98;75.07;;60.37
;;;;;50;74.77;77.1;;60.41
;;;;;51;89.04;39.56;;60.37
;;;;;52;71.85;38.08;;60.19
;;;;;53;35.52;38.1;;59.76
;;;;;54;47.66;27.36;;58.08
;;;;;55;87.7;57.56;;53.01
;;;;;56;94.57;64.02;;44.42
;;;;;57;69.2;37.31;;32.7
;;;;;58;46.85;33;;17.19
;;;;;59;35.39;36.52;;-2.12
;;;;;60;36.77;28.11;;-22.44
;;;;;61;33.94;38.16;;-38.93
;;;;;62;50.46;48.94;;-50.98
;;;;;63;52.31;48.08;;-59.11
;;;;;64;54.8;79.12;;-62.78
;;;;;65;50.06;92.02;;-63.37
;;;;;66;50.31;68.8;;-61.9
;;;;;67;78.16;72.04;;-57.94
;;;;;68;83.87;88.02;;-50.83
;;;;;69;69.93;73.81;;-40.15
;;;;;70;53.47;51.46;;-26.38
;;;;;71;45.52;47.81;;-11.64
;;;;;72;59.82;47.27;;3.07
;;;;;;73;;;17.77
;;;;;;74;;;31.54
;;;;;;75;;;44.35
;;;;;;76;;;56.33
;;;;;;77;;;66.02
;;;;;;78;;;70.75
;;;;;;79;;;69.83
;;;;;;80;;;66.42
;;;;;;81;;;63.36
;;;;;;82;;;60.78
;;;;;;83;;;57.65
;;;;;;84;;;52.69
;;;;;;85;;;45.72
;;;;;;86;;;37.36
;;;;;;87;;;27.59
;;;;;;88;;;16.01
;;;;;;89;;;2.86
;;;;;;90;;;-10.99
;;;;;;91;;;-24.48
;;;;;;92;;;-36.44
;;;;;;93;;;-45.57
;;;;;;94;;;-51.63
;;;;;;95;;;-54.91
;;;;;;96;;;-55.37
;;;;;;97;;;-53.15
;;;;;;98;;;-48.41
;;;;;;99;;;-40.91
;;;;;;100;;;-29.84
;;;;;;101;;;-15.25
;;;;;;102;;;0.05
;;;;;;103;;;13.64
;;;;;;104;;;25.82
;;;;;;105;;;36.95
;;;;;;106;;;47.22
;;;;;;107;;;56.77
;;;;;;108;;;65.2
;;;;;;109;;;71.59
;;;;;;110;;;74.41
;;;;;;111;;;73.02
;;;;;;112;;;69.76
;;;;;;113;;;66.72
;;;;;;114;;;63.2
;;;;;;115;;;58.31
;;;;;;116;;;51.59
;;;;;;117;;;42.68
;;;;;;118;;;32.41
;;;;;;119;;;21.96
;;;;;;120;;;11.64
;;;;;;121;;;1.64
;;;;;;122;;;-8.28
;;;;;;123;;;-19.05
;;;;;;124;;;-29.58
;;;;;;125;;;-38.12
;;;;;;126;;;-44.57
;;;;;;127;;;-48.51
;;;;;;128;;;-49.34
;;;;;;129;;;-47.69
;;;;;;130;;;-44.37
;;;;;;131;;;-39.2
;;;;;;132;;;-31.28
;;;;;;133;;;-20.3
;;;;;;134;;;-7.91
;;;;;;135;;;5.1
;;;;;;136;;;18.97
;;;;;;137;;;32.6
;;;;;;138;;;45.11
;;;;;;139;;;56.36
;;;;;;140;;;66.08
;;;;;;141;;;72.36
;;;;;;142;;;73.09
;;;;;;143;;;70.32
;;;;;;144;;;67.47
;;;;;;145;;;64.4
;;;;;;146;;;59.48
;;;;;;147;;;51.79
;;;;;;148;;;41.63
;;;;;;149;;;30.17
;;;;;;150;;;18.02
;;;;;;151;;;5.02
;;;;;;152;;;-9.8
;;;;;;153;;;-27.74
;;;;;;154;;;-46.43
;;;;;;155;;;-59.75
;;;;;;156;;;-65.43
;;;;;;157;;;-66.67
;;;;;;158;;;-66.2
;;;;;;159;;;-65.04
;;;;;;160;;;-63.45
;;;;;;161;;;-60.28
;;;;;;162;;;-53.82
;;;;;;163;;;-43.29
;;;;;;164;;;-29.41
;;;;;;165;;;-14.01
;;;;;;166;;;0.18
;;;;;;167;;;12.37
;;;;;;168;;;24.26
;;;;;;169;;;36.5
;;;;;;170;;;48.81
;;;;;;171;;;60.19
;;;;;;172;;;68.74
;;;;;;173;;;72.98
;;;;;;174;;;72.84
;;;;;;175;;;69.65
;;;;;;176;;;64.55
;;;;;;177;;;57.78
;;;;;;178;;;48.97
;;;;;;179;;;38.48
;;;;;;180;;;26.95
;;;;;;181;;;14.61
;;;;;;182;;;1.55
;;;;;;183;;;-12.38
;;;;;;184;;;-26.75
;;;;;;185;;;-40.15
;;;;;;186;;;-50.36
;;;;;;187;;;-56.36
;;;;;;188;;;-58.93
;;;;;;189;;;-58.92
;;;;;;190;;;-57.22
;;;;;;191;;;-54.41
;;;;;;192;;;-50.01
;;;;;;193;;;-42.79
;;;;;;194;;;-31.79
;;;;;;195;;;-17.49
;;;;;;196;;;-2.76
;;;;;;197;;;10.75
;;;;;;198;;;23.67
;;;;;;199;;;35.85
;;;;;;200;;;46.96
;;;;;;201;;;56.97
;;;;;;202;;;65.3
;;;;;;203;;;70.78
;;;;;;204;;;72.77
;;;;;;205;;;71.46
;;;;;;206;;;67.33
;;;;;;207;;;60.56
;;;;;;208;;;51.12
;;;;;;209;;;39.67
;;;;;;210;;;27.4
;;;;;;211;;;14.79
;;;;;;212;;;0.78
;;;;;;213;;;-13.03
;;;;;;214;;;-24.61
;;;;;;215;;;-35.79
;;;;;;216;;;-46.66
;;;;;;217;;;-55.04
;;;;;;218;;;-59.56
;;;;;;219;;;-61.53
;;;;;;220;;;-62.46
;;;;;;221;;;-61.78
;;;;;;222;;;-58.72
;;;;;;223;;;-52.79
;;;;;;224;;;-43.63
;;;;;;225;;;-31.44
;;;;;;226;;;-17.35
;;;;;;227;;;-3.67
;;;;;;228;;;8.54
;;;;;;229;;;20.01
;;;;;;230;;;30.97
;;;;;;231;;;41.3
;;;;;;232;;;51.27
;;;;;;233;;;60.76
;;;;;;234;;;68.2
;;;;;;235;;;71.25
;;;;;;236;;;69.57
;;;;;;237;;;65.66
;;;;;;238;;;61.01
;;;;;;239;;;54.6
;;;;;;240;;;46.43
;;;;;;241;;;37.34
;;;;;;242;;;27.3
;;;;;;243;;;16.21
;;;;;;244;;;4.34
;;;;;;245;;;-7.97
;;;;;;246;;;-20.29
;;;;;;247;;;-31.71
;;;;;;248;;;-41.31
;;;;;;249;;;-47.95
;;;;;;250;;;-51.43
;;;;;;251;;;-53.04
;;;;;;252;;;-53.52
;;;;;;253;;;-52.57
;;;;;;254;;;-49.55
;;;;;;255;;;-43.77
;;;;;;256;;;-34.78
;;;;;;257;;;-22.78
;;;;;;258;;;-9.56
;;;;;;259;;;2.86
;;;;;;260;;;14.57
;;;;;;261;;;25.86
;;;;;;262;;;36.14
;;;;;;263;;;45.16
;;;;;;264;;;53.15
;;;;;;265;;;60.05
;;;;;;266;;;65.47
;;;;;;267;;;68.9
;;;;;;268;;;70.39
;;;;;;269;;;70.59
;;;;;;270;;;69.36
;;;;;;271;;;66.31
;;;;;;272;;;61.46
;;;;;;273;;;54.82
;;;;;;274;;;46.6
;;;;;;275;;;36.99
;;;;;;276;;;26.78
;;;;;;277;;;16.7
;;;;;;278;;;6.64
;;;;;;279;;;-4.23
;;;;;;280;;;-16.32
;;;;;;281;;;-27.8
;;;;;;282;;;-37.85
;;;;;;283;;;-46.1
;;;;;;284;;;-51.45
;;;;;;285;;;-54.14
;;;;;;286;;;-54.57
;;;;;;287;;;-52.94
;;;;;;288;;;-49.1
;;;;;;289;;;-42.48
;;;;;;290;;;-32.13
;;;;;;291;;;-18.23
;;;;;;292;;;-3.45
;;;;;;293;;;10.56
;;;;;;294;;;23.86
;;;;;;295;;;35.69
;;;;;;296;;;45.55
;;;;;;297;;;53.53
;;;;;;298;;;59.79
;;;;;;299;;;64.38
;;;;;;300;;;67.73
;;;;;;301;;;69.52
;;;;;;302;;;68.7
;;;;;;303;;;64.72
;;;;;;304;;;57.91
;;;;;;305;;;49.15
;;;;;;306;;;39.11
;;;;;;307;;;28.36
;;;;;;308;;;16.9
;;;;;;309;;;4.45
;;;;;;310;;;-9.02
;;;;;;311;;;-22.07
;;;;;;312;;;-33.64
;;;;;;313;;;-43.39
;;;;;;314;;;-50.41
;;;;;;315;;;-54.66
;;;;;;316;;;-56.67
;;;;;;317;;;-56.49
;;;;;;318;;;-53.59
;;;;;;319;;;-48.12
;;;;;;320;;;-40.32
;;;;;;321;;;-30.09
;;;;;;322;;;-17.64
;;;;;;323;;;-5.03
;;;;;;324;;;6.55
;;;;;;325;;;17.68
;;;;;;326;;;28.11
;;;;;;327;;;37.57
;;;;;;328;;;46.02
;;;;;;329;;;53.45
;;;;;;330;;;59.7
;;;;;;331;;;64.16
;;;;;;332;;;66.07
;;;;;;333;;;64.95
;;;;;;334;;;59.33
;;;;;;335;;;49.24
;;;;;;336;;;36.47
;;;;;;337;;;21.71
;;;;;;338;;;6.82
;;;;;;339;;;-6.4
;;;;;;340;;;-18.68
;;;;;;341;;;-30.07
;;;;;;342;;;-39.75
;;;;;;343;;;-46.86
;;;;;;344;;;-50.54
;;;;;;345;;;-51.26
;;;;;;346;;;-49.54
;;;;;;347;;;-45.13
;;;;;;348;;;-37.67
;;;;;;349;;;-27.08
;;;;;;350;;;-14.44
;;;;;;351;;;-1.86
;;;;;;352;;;10.41
;;;;;;353;;;22.75
;;;;;;354;;;34.43
;;;;;;355;;;45.05
;;;;;;356;;;54.84
;;;;;;357;;;63.97
;;;;;;358;;;71.35
;;;;;;359;;;75.17
;;;;;;360;;;74.49
;;;;;;361;;;71.12
;;;;;;362;;;68.09
;;;;;;363;;;66.43
;;;;;;364;;;65.33
;;;;;;365;;;64.21
;;;;;;366;;;63.39
;;;;;;367;;;62.91
;;;;;;368;;;62.45
;;;;;;369;;;61.86
;;;;;;370;;;61.45
