;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";115.28;202.46;5528.98;;0;68.31;8.44;0.05;76.7
"triceps_brachii_long_(right)";27.49;87.33;19046.88;;1;68.18;7.75;;76.51
;;;;;2;70.59;7.7;;76.51
;;;;;3;71.23;7.89;;76.77
;;;;;4;75.12;7.72;;76.94
;;;;;5;78.43;7.81;;76.75
;;;;;6;74.4;8.1;;76.36
;;;;;7;71.87;8.14;;76.06
;;;;;8;70.63;7.64;;76.01
;;;;;9;73.6;7.24;;76.14
;;;;;10;78.19;7.57;;76.31
;;;;;11;76.43;7.71;;76.32
;;;;;12;73.16;7.55;;76.12
;;;;;13;72.08;7.58;;75.92
;;;;;14;71.3;7.47;;75.89
;;;;;15;72.03;7.65;;75.92
;;;;;16;76.71;7.93;;75.95
;;;;;17;74.8;8.59;;75.96
;;;;;18;68.38;8.52;;75.93
;;;;;19;68.4;7.58;;75.86
;;;;;20;69.04;7.41;;75.79
;;;;;21;68.22;7.44;;75.7
;;;;;22;68.67;18.79;;75.65
;;;;;23;75.18;29.62;;75.66
;;;;;24;84.42;52.99;;75.66
;;;;;25;121.15;56.26;;75.65
;;;;;26;195.51;67.1;;75.67
;;;;;27;202.46;62.78;;75.77
;;;;;28;193.44;24.77;;75.92
;;;;;29;175.3;17.37;;76.03
;;;;;30;96.71;12.33;;76.03
;;;;;31;86.02;45.76;;75.95
;;;;;32;85.9;60.8;;75.9
;;;;;33;158.93;50.8;;75.96
;;;;;34;199.38;43.66;;76.11
;;;;;35;196.27;36.84;;76.28
;;;;;36;187.97;22.15;;76.4
;;;;;37;130.32;14.3;;76.46
;;;;;38;81.16;14.5;;76.46
;;;;;39;93.45;40.68;;76.37
;;;;;40;94.35;67.74;;76.28
;;;;;41;127.88;59;;76.25
;;;;;42;177.33;39.86;;76.25
;;;;;43;171.37;39.37;;76.28
;;;;;44;154.58;23.21;;76.34
;;;;;45;130.98;15.45;;76.4
;;;;;46;88.56;12.76;;76.44
;;;;;47;93.7;60.72;;76.44
