;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";138.02;281.59;5528.98;;0;75.58;23.62;0.05;-22.93
"triceps_brachii_long_(right)";22.09;88.4;19046.88;;1;76.8;50.22;;-22.73
;;;;;2;69.75;48.41;;-21.96
;;;;;3;65.51;23.19;;-20.54
;;;;;4;123.87;19.99;;-18.72
;;;;;5;228.62;38.32;;-16.95
;;;;;6;262.93;42.62;;-15.93
;;;;;7;279.92;28.01;;-15.64
;;;;;8;281.59;19.28;;-15.61
;;;;;9;257.29;15.05;;-16.14
;;;;;10;241.57;14.14;;-16.82
;;;;;11;200.05;11.61;;-16.94
;;;;;12;173.47;11.68;;-17.45
;;;;;13;161.81;11.52;;-18.72
;;;;;14;140.97;10.42;;-19.93
;;;;;15;129.36;15.86;;-21.11
;;;;;16;124.86;28.08;;-22.04
;;;;;17;97.48;36;;-22.8
;;;;;18;217.56;56.91;;-23.67
;;;;;19;242.87;61.31;;-24.09
;;;;;20;172.34;38.61;;-23.94
;;;;;21;157.25;18.23;;-23.36
;;;;;22;137.92;10.05;;-22.82
;;;;;23;131.55;9.09;;-22.57
;;;;;24;135.29;9.08;;-22.67
;;;;;25;129.13;7.4;;-22.96
;;;;;26;118;5.57;;-23.19
;;;;;27;120.13;5.22;;-23.19
;;;;;28;116.68;5.04;;-23.05
;;;;;29;106.98;4.77;;-22.86
;;;;;30;114.41;5.03;;-21.95
;;;;;31;124.99;5.4;;-19.09
;;;;;32;121.77;5.41;;-13.27
;;;;;33;121.77;5.16;;-3.21
;;;;;34;122.44;5.13;;10.47
;;;;;35;120.35;5.34;;25.28
;;;;;36;118.19;4.94;;39.13
;;;;;37;116.83;4.7;;52.06
;;;;;38;122.69;5.09;;64.03
;;;;;39;113.48;7.28;;73.83
;;;;;40;108.3;8.28;;81.88
;;;;;41;115.37;6.96;;89.13
;;;;;42;113.59;5.77;;95.56
;;;;;43;113.17;5.25;;99
;;;;;44;115.68;5.3;;98.39
;;;;;45;118.52;5.47;;95.86
;;;;;46;114.64;5.55;;94.02
;;;;;47;115.58;6.12;;93.65
;;;;;48;156.29;8.62;;93.8
;;;;;49;179.08;10.76;;93.47
;;;;;50;180.42;10.7;;92.71
;;;;;51;181.62;13.41;;91.93
;;;;;52;150.11;12.56;;91.36
;;;;;53;123.76;6.7;;90.87
;;;;;54;133.29;8.25;;90.38
;;;;;55;122.21;12.12;;90.06
;;;;;56;109.85;33.36;;90.01
;;;;;57;104.97;55.82;;90.04
;;;;;58;93.47;52.37;;89.87
;;;;;59;193.85;42.32;;89.41
;;;;;60;213.1;39.41;;88.83
;;;;;61;202.49;28.01;;88.39
