;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";38.73;121.98;5528.98;;0;13.97;27.29;0.05;69.11
"triceps_brachii_long_(right)";42.91;95.47;19046.88;;1;19.31;30.63;;69.09
;;;;;2;21.78;31.36;;69.01
;;;;;3;17.05;31.73;;68.91
;;;;;4;20.84;42.92;;68.85
;;;;;5;29.32;48.99;;68.84
;;;;;6;109.77;53.67;;68.82
;;;;;7;121.98;50.97;;68.74
;;;;;8;61.37;40.88;;68.64
;;;;;9;23.6;38.18;;68.3
;;;;;10;19.16;36.53;;67.12
;;;;;11;17.8;36.17;;64.46
;;;;;12;16.11;36.79;;60.27
;;;;;13;17.73;36.93;;55.38
;;;;;14;17.01;36.89;;51.38
;;;;;15;14.75;36.92;;49.16
;;;;;16;15.64;37.34;;48.3
;;;;;17;16.43;37.67;;48.14
;;;;;18;15.61;35.52;;48.14
;;;;;19;14.57;34.19;;47.84
;;;;;20;14.89;34.76;;46.49
;;;;;21;14.56;35.07;;43.22
;;;;;22;13.7;35.15;;37.48
;;;;;23;12.82;36.16;;29.35
;;;;;24;13.61;36.52;;19.56
;;;;;25;14.1;35.7;;8.78
;;;;;26;13.51;35.82;;-2.47
;;;;;27;15.81;36.68;;-13.39
;;;;;28;17.03;36.09;;-23.52
;;;;;29;18.95;43.23;;-32.08
;;;;;30;38.47;43.14;;-38.05
;;;;;31;89.18;49.71;;-41.17
;;;;;32;107.51;53.24;;-41.72
;;;;;33;92.7;48.57;;-40.53
;;;;;34;66.98;51.39;;-38.25
;;;;;35;31.86;46.77;;-35.16
;;;;;36;17.26;43.93;;-30.82
;;;;;37;15.27;40.09;;-24.09
;;;;;38;22.54;48.66;;-14.36
;;;;;39;21.29;52.37;;-2.12
;;;;;40;31.98;46.33;;11.7
;;;;;41;67.46;54.32;;25.75
;;;;;42;78.7;56.34;;39.06
;;;;;43;59.21;44.74;;50.71
;;;;;44;40.09;36.82;;59.96
;;;;;45;31.65;38.32;;66.71
;;;;;46;25.26;37.46;;71.09
;;;;;47;21.38;36.63;;73.37
;;;;;48;16.87;35.11;;74.2
;;;;;49;24.48;52.34;;74.43
;;;;;50;29.65;64.76;;74.53
;;;;;51;30.04;53.21;;74.48
;;;;;52;58.01;46.94;;74.23
;;;;;53;97.63;58.76;;73.82
;;;;;54;97.94;50.45;;73.32
;;;;;55;58.37;30.98;;72.77
;;;;;56;31.15;34.38;;72.18
;;;;;57;26.33;36.27;;71.66
;;;;;58;17.48;34.7;;71.24
;;;;;59;12.83;34.35;;70.85
;;;;;60;16.02;38.86;;70.52
;;;;;61;26.58;59.36;;70.25
;;;;;62;29.67;66.29;;70.01
;;;;;63;49.77;53.85;;69.8
;;;;;64;83.11;54.55;;69.71
;;;;;65;94.48;53.91;;69.74
;;;;;66;83.42;40.71;;69.81
;;;;;67;64.32;35.42;;69.88
;;;;;68;40.58;32.02;;69.91
;;;;;69;18.48;30.84;;69.88
;;;;;70;18.55;33.06;;69.84
;;;;;71;35.73;58.45;;69.84
;;;;;72;41.56;80.55;;69.93
;;;;;73;34.96;69.43;;70.11
;;;;;74;67.46;55.92;;70.39
;;;;;75;90.59;55.12;;70.76
;;;;;76;80.22;40.68;;71.15
;;;;;77;61.41;33.07;;71.46
;;;;;78;47.67;32.44;;71.63
;;;;;79;42.74;30.18;;71.65
;;;;;80;32.67;30.66;;71.62
;;;;;81;12.98;30.34;;71.66
;;;;;82;15.74;32.62;;71.8
;;;;;83;17.69;46.03;;72.02
;;;;;84;19.82;53.22;;72.18
;;;;;85;18.76;46.92;;72.26
;;;;;86;60.67;46.25;;72.26
;;;;;87;105.51;53.32;;72.16
;;;;;88;103.19;46.71;;71.99
;;;;;89;65.98;33.94;;71.83
;;;;;90;41.28;30.95;;71.78
;;;;;91;33.52;29.31;;71.85
;;;;;92;27.6;29.97;;71.95
;;;;;93;12.23;31.23;;71.95
;;;;;94;23.49;45.72;;71.86
;;;;;95;48.85;92.39;;71.74
;;;;;96;48.67;95.47;;71.64
;;;;;97;40.95;55.15;;71.52
;;;;;98;69.55;53.33;;71.4
;;;;;99;98.52;57.56;;71.3
;;;;;100;94.4;43.6;;71.25
;;;;;101;58.78;30.72;;71.27
;;;;;102;30.96;27.01;;71.29
;;;;;103;19.21;27.87;;71.26
;;;;;104;11.24;31.17;;71.14
;;;;;105;23.92;50.25;;70.96
;;;;;106;30.98;69.5;;70.76
;;;;;107;28.83;74.52;;70.63
;;;;;108;27.48;59.35;;70.61
;;;;;109;50.84;49.75;;70.66
;;;;;110;75.85;58.73;;70.72
;;;;;111;75.96;51.62;;70.73
;;;;;112;54.17;37.81;;70.66
;;;;;113;28.68;32.43;;70.57
;;;;;114;12.92;32.62;;70.48
;;;;;115;12.27;33.52;;70.42
