;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";59.96;182.56;5528.98;;0;18.31;29.34;0.05;-18.69
"triceps_brachii_long_(right)";34.68;91.45;19046.88;;1;18.19;29.39;;-18.68
;;;;;2;18.01;28.37;;-18.67
;;;;;3;18.5;26.17;;-18.68
;;;;;4;18.61;26.83;;-18.7
;;;;;5;18.48;27.24;;-18.7
;;;;;6;18.56;26.91;;-18.72
;;;;;7;18.75;28.56;;-18.74
;;;;;8;18.9;28.7;;-18.76
;;;;;9;42.51;32.42;;-18.77
;;;;;10;72.27;34.96;;-18.77
;;;;;11;87.07;28.18;;-18.78
;;;;;12;82.34;19.19;;-18.8
;;;;;13;70.9;17.93;;-18.8
;;;;;14;58.12;17.91;;-18.8
;;;;;15;48.73;17.5;;-18.82
;;;;;16;47.48;18.02;;-18.85
;;;;;17;47.83;17.05;;-18.87
;;;;;18;48.81;16.77;;-18.87
;;;;;19;44.5;17.41;;-18.85
;;;;;20;42.55;16.95;;-18.85
;;;;;21;39.82;16.36;;-18.85
;;;;;22;40.33;16.89;;-18.86
;;;;;23;41.01;17.73;;-18.87
;;;;;24;38.54;17.52;;-18.89
;;;;;25;41.83;17.46;;-18.92
;;;;;26;42.11;17.32;;-18.95
;;;;;27;38.44;16.74;;-18.98
;;;;;28;40.02;16.75;;-19
;;;;;29;41.61;16.9;;-19.01
;;;;;30;39.96;16.68;;-19.03
;;;;;31;38.64;16.06;;-19.04
;;;;;32;39;16.18;;-19.03
;;;;;33;43.34;17.15;;-19.03
;;;;;34;44.61;31.52;;-19.02
;;;;;35;54.5;72.3;;-19
;;;;;36;67;80.88;;-18.98
;;;;;37;86.18;53.66;;-18.97
;;;;;38;85.19;36.45;;-18.96
;;;;;39;56.17;26.7;;-18.97
;;;;;40;45.35;28.46;;-18.98
;;;;;41;42.44;56.78;;-18.98
;;;;;42;53.29;58.47;;-18.98
;;;;;43;98.46;44.12;;-18.97
;;;;;44;110.03;37.25;;-18.99
