;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";37.81;142.8;5528.98;;0;14.8;11.14;0.05;58.75
"triceps_brachii_long_(right)";44.92;170.59;19046.88;;1;14.39;10.95;;58.71
;;;;;2;15.07;12.53;;58.75
;;;;;3;14.28;12.5;;58.79
;;;;;4;13.58;12.19;;58.83
;;;;;5;14.81;12.31;;58.84
;;;;;6;15.21;12.52;;58.8
;;;;;7;14.34;12.82;;58.7
;;;;;8;14.84;13.81;;58.55
;;;;;9;14.27;13.11;;58.41
;;;;;10;13.22;12.07;;58.28
;;;;;11;13.36;11.83;;58.13
;;;;;12;12.83;12.3;;58.05
;;;;;13;12.89;12.81;;58.09
;;;;;14;13.59;12.65;;58.03
;;;;;15;13.86;12.99;;57.81
;;;;;16;12.88;11.9;;57.58
;;;;;17;12.67;12.34;;57.5
;;;;;18;15.73;14.22;;57.62
;;;;;19;16.32;13.23;;57.86
;;;;;20;20.65;21.42;;58.04
;;;;;21;24.76;48.39;;58.13
;;;;;22;43.23;60.67;;58.18
;;;;;23;44.81;54.1;;58.18
;;;;;24;22.46;43.36;;58.14
;;;;;25;38.04;31.29;;58.09
;;;;;26;58.33;66.34;;58.06
;;;;;27;70.89;82.23;;58.11
;;;;;28;65.44;69.49;;58.21
;;;;;29;46.16;54.94;;58.32
;;;;;30;33.33;31.53;;58.41
;;;;;31;21.48;18.51;;58.46
;;;;;32;27.41;39.03;;58.46
;;;;;33;28.81;42.63;;58.44
;;;;;34;23.35;32.85;;58.44
;;;;;35;44.84;29.01;;58.47
;;;;;36;59.02;61.26;;58.53
;;;;;37;62.86;71.23;;58.61
;;;;;38;69.94;53.71;;58.68
;;;;;39;64.39;42.9;;58.74
;;;;;40;41.2;24.7;;58.76
;;;;;41;21;15.81;;58.77
;;;;;42;26.88;32.07;;58.79
;;;;;43;32.94;72.06;;58.82
;;;;;44;43.38;68.66;;58.84
;;;;;45;52.63;60.05;;58.85
;;;;;46;49.41;63.48;;58.84
;;;;;47;39.88;39.95;;58.86
;;;;;48;49.15;52.95;;58.88
;;;;;49;69.91;72.64;;58.89
;;;;;50;60.9;61.12;;58.92
;;;;;51;28.28;23.71;;58.92
;;;;;52;17.76;15.13;;58.89
;;;;;53;16.16;15.15;;58.87
;;;;;54;28.76;167.65;;58.82
;;;;;55;76.18;170.59;;58.72
;;;;;56;74.2;36.35;;58.6
;;;;;57;38.21;75.04;;58.54
;;;;;58;43.83;109.88;;58.53
;;;;;59;41.85;84.79;;58.55
;;;;;60;57.97;51.89;;58.56
;;;;;61;65.04;57.2;;58.55
;;;;;62;49.61;39.14;;58.51
;;;;;63;31.25;22.78;;58.5
;;;;;64;22.59;17.97;;58.54
;;;;;65;23.98;103.33;;58.57
;;;;;66;26.25;110.34;;58.56
;;;;;67;21.8;43.07;;58.56
;;;;;68;30.16;51.97;;58.55
;;;;;69;45.1;98.41;;58.52
;;;;;70;49.3;87.54;;58.5
;;;;;71;48.39;40.69;;58.51
;;;;;72;50.31;50.68;;58.54
;;;;;73;43.59;42.07;;58.56
;;;;;74;25.95;19.66;;58.6
;;;;;75;18.46;17.79;;58.65
;;;;;76;22.21;23.12;;58.71
;;;;;77;19.45;38.11;;58.78
;;;;;78;13.13;35.81;;58.86
;;;;;79;15.66;18.64;;58.93
;;;;;80;29.55;22.2;;58.99
;;;;;81;37.72;44.18;;59
;;;;;82;43.69;47.8;;58.98
;;;;;83;50.34;39.07;;58.94
;;;;;84;59.21;56.83;;58.88
;;;;;85;63.2;58.63;;58.8
;;;;;86;45.43;35.02;;58.75
;;;;;87;20.53;15.14;;58.76
;;;;;88;19.14;21.57;;58.81
;;;;;89;21.94;26.64;;58.82
;;;;;90;26.18;22.67;;58.78
;;;;;91;21.55;19.2;;58.72
;;;;;92;35.27;21.92;;58.7
;;;;;93;52.14;82.55;;58.76
;;;;;94;50.79;86.07;;58.84
;;;;;95;44.45;47.62;;58.9
;;;;;96;73.09;66.03;;58.93
;;;;;97;69.97;57;;58.96
;;;;;98;28.94;21.65;;59.03
;;;;;99;23.55;19.89;;59.16
;;;;;100;21.47;50.41;;59.3
;;;;;101;25.65;68.87;;59.35
;;;;;102;29.38;53.15;;59.1
;;;;;103;33.28;25.39;;57.86
;;;;;104;42.7;41.66;;54.73
;;;;;105;48.65;51.91;;49.83
;;;;;106;80.35;42.5;;44.03
;;;;;107;142.8;68.72;;37.47
;;;;;108;139.09;73.83;;29.94
;;;;;109;72.66;38.41;;21.22
;;;;;110;42.85;14.74;;11.3
;;;;;111;35.32;18.57;;0.96
