;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";68.76;134.01;5528.98;;0;20.89;12.07;0.05;63.43
"triceps_brachii_long_(right)";86.15;290.34;19046.88;;1;21.78;12.22;;63.77
;;;;;2;20;11.38;;63.95
;;;;;3;16.05;9.14;;63.87
;;;;;4;14.04;8.92;;63.76
;;;;;5;13.39;9.57;;63.75
;;;;;6;13.56;9.47;;63.86
;;;;;7;13.98;8.4;;64.02
;;;;;8;16.73;9.7;;64.14
;;;;;9;15.69;24.02;;64.16
;;;;;10;25.06;113.56;;64.07
;;;;;11;48.83;186.67;;64.05
;;;;;12;61.86;163.8;;64.26
;;;;;13;96;112.19;;64.54
;;;;;14;119.15;103.97;;64.75
;;;;;15;86.37;51.17;;64.93
;;;;;16;40.71;26.17;;65.17
;;;;;17;46.26;181.37;;65.4
;;;;;18;77.72;194.49;;65.57
;;;;;19;115.52;106.23;;65.57
;;;;;20;125.82;98.14;;65.47
;;;;;21;96.88;74.93;;65.38
;;;;;22;45.11;122.88;;65.38
;;;;;23;52.25;290.34;;65.44
;;;;;24;84.28;275;;65.51
;;;;;25;131.78;115.92;;65.58
;;;;;26;127.02;101.55;;65.64
;;;;;27;65.9;55.37;;65.64
;;;;;28;40.41;57.71;;65.57
;;;;;29;49.7;53.48;;65.5
;;;;;30;77.32;71.91;;65.42
;;;;;31;120.24;105.87;;65.48
;;;;;32;113.78;105.9;;65.72
;;;;;33;64.4;80.57;;65.97
;;;;;34;40.31;79.33;;66.13
;;;;;35;67.46;164.13;;66.21
;;;;;36;93.46;167.21;;66.21
;;;;;37;106.55;93.15;;66.18
;;;;;38;95.59;67.51;;66.14
;;;;;39;68.4;37.21;;66.13
;;;;;40;58.89;44.04;;66.14
;;;;;41;49.72;132.13;;66.2
;;;;;42;57.92;141.61;;66.24
;;;;;43;99.55;92.28;;66.25
;;;;;44;122.18;85.42;;66.24
;;;;;45;88.6;61.03;;66.19
;;;;;46;30.74;40.74;;66.09
;;;;;47;34.66;63.71;;66.05
;;;;;48;78.35;78.6;;66.2
;;;;;49;101.91;81.48;;66.5
;;;;;50;91.43;88.64;;66.81
;;;;;51;63.92;124.72;;67.08
;;;;;52;40.61;111.19;;67.32
;;;;;53;39.71;33.97;;67.51
;;;;;54;94.13;70.08;;67.52
;;;;;55;134.01;101.79;;66.6
;;;;;56;110.8;84.11;;62.81
;;;;;57;59.09;42.2;;55.23
;;;;;58;39.56;35.1;;42.88
;;;;;59;33.04;110.24;;25.35
;;;;;60;47.32;116.71;;5.17
;;;;;61;83.75;78.31;;-15.89
;;;;;62;112.06;87.19;;-35.96
;;;;;63;90.3;105.36;;-50.78
;;;;;64;34.77;95.96;;-57.93
;;;;;65;25.62;62.33;;-60.12
;;;;;66;92.67;104.16;;-60.59
;;;;;67;120.97;113.91;;-59.62
;;;;;68;130.63;110.68;;-56.55
;;;;;69;120.09;98.27;;-51.11
;;;;;70;75.33;48.33;;-42.25
;;;;;71;61.31;36.2;;-29.1
;;;;;72;45.85;36.19;;-13.71
;;;;;;73;;;0.9
;;;;;;74;;;15.16
;;;;;;75;;;30.54
;;;;;;76;;;45.32
;;;;;;77;;;58.2
;;;;;;78;;;69.07
;;;;;;79;;;76.45
;;;;;;80;;;79.11
;;;;;;81;;;77.29
;;;;;;82;;;72.5
;;;;;;83;;;66.07
;;;;;;84;;;58.12
;;;;;;85;;;48.31
;;;;;;86;;;36.68
;;;;;;87;;;24.62
;;;;;;88;;;12.55
;;;;;;89;;;1.2
;;;;;;90;;;-8.32
;;;;;;91;;;-16.4
;;;;;;92;;;-24.06
;;;;;;93;;;-32.59
;;;;;;94;;;-40.62
;;;;;;95;;;-45.64
;;;;;;96;;;-47.2
;;;;;;97;;;-45.99
;;;;;;98;;;-41.53
;;;;;;99;;;-33.38
;;;;;;100;;;-22.06
;;;;;;101;;;-9.71
;;;;;;102;;;2.23
;;;;;;103;;;14.17
;;;;;;104;;;25.97
;;;;;;105;;;37.27
;;;;;;106;;;47.81
;;;;;;107;;;57.46
;;;;;;108;;;66.67
;;;;;;109;;;75.02
;;;;;;110;;;80.47
;;;;;;111;;;81.21
;;;;;;112;;;77.27
;;;;;;113;;;69.4
;;;;;;114;;;57.88
;;;;;;115;;;43.34
;;;;;;116;;;28.19
;;;;;;117;;;14.26
;;;;;;118;;;1.99
;;;;;;119;;;-8.8
;;;;;;120;;;-17.96
;;;;;;121;;;-25.81
;;;;;;122;;;-33.34
;;;;;;123;;;-40.6
;;;;;;124;;;-46.29
;;;;;;125;;;-48.93
;;;;;;126;;;-48.74
;;;;;;127;;;-45.61
;;;;;;128;;;-39.21
;;;;;;129;;;-29.14
;;;;;;130;;;-15.79
;;;;;;131;;;-2.56
;;;;;;132;;;9.19
;;;;;;133;;;20.68
;;;;;;134;;;31.76
;;;;;;135;;;42.16
;;;;;;136;;;51.66
;;;;;;137;;;60.44
;;;;;;138;;;69.15
