;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";163.89;497.04;5528.98;;0;159.51;45.28;0.05;65.14
"triceps_brachii_long_(right)";83.77;184.45;19046.88;;1;154.18;68.28;;64.84
;;;;;2;129.15;65.7;;64.35
;;;;;3;100.95;46.87;;63.89
;;;;;4;93.53;42.03;;63.68
;;;;;5;113.55;35.86;;63.82
;;;;;6;125.47;47.55;;64.18
;;;;;7;135.02;56.85;;64.7
;;;;;8;183.27;91.37;;65.02
;;;;;9;196.83;108.75;;65.07
;;;;;10;148.39;76.97;;65.32
;;;;;11;152.04;67.63;;65.72
;;;;;12;181.28;84.56;;65.91
;;;;;13;132.85;59.52;;65.83
;;;;;14;65.79;58.59;;65.62
;;;;;15;60.29;99.16;;65.46
;;;;;16;68.93;90;;65.39
;;;;;17;129.63;55.53;;65.28
;;;;;18;206;68.77;;65.16
;;;;;19;261.53;109.49;;64.99
;;;;;20;238.91;105.39;;64.78
;;;;;21;137.82;49.31;;64.82
;;;;;22;61.71;56.34;;65.12
;;;;;23;63.02;121.02;;65.38
;;;;;24;77.62;119.79;;65.47
;;;;;25;144.07;63.39;;65.46
;;;;;26;195.58;68.21;;65.47
;;;;;27;248.36;102.1;;65.53
;;;;;28;230.73;126.28;;65.6
;;;;;29;128.96;97.44;;65.73
;;;;;30;65.65;40.42;;65.94
;;;;;31;59.73;53.37;;66.07
;;;;;32;76.78;56.02;;66.1
;;;;;33;120.05;57.29;;66.16
;;;;;34;211.81;72.68;;66.13
;;;;;35;497.04;116.13;;65.92
;;;;;36;490.6;105.56;;65.77
;;;;;37;197.95;60.4;;65.94
;;;;;38;111.73;70.96;;66.38
;;;;;39;48.66;71.56;;66.92
;;;;;40;75.28;65.06;;67.45
;;;;;41;140.93;52.23;;67.81
;;;;;42;234.52;69.03;;67.91
;;;;;43;308.76;98.75;;67.91
;;;;;44;299.09;99;;67.92
;;;;;45;262.52;63.25;;67.91
;;;;;46;199.83;47.33;;67.9
;;;;;47;88.45;150.92;;67.98
;;;;;48;84.53;166.2;;68.14
;;;;;49;113.62;108.62;;68.38
;;;;;50;155.03;96.99;;68.58
;;;;;51;165.93;86.72;;68.54
;;;;;52;187.08;112.31;;68.35
;;;;;53;163.48;104.72;;68.12
;;;;;54;84.99;56.77;;67.88
;;;;;55;72.14;101.91;;67.73
;;;;;56;52.66;136.35;;67.79
;;;;;57;53.46;111.17;;68.01
;;;;;58;139.98;76.38;;68.18
;;;;;59;215.7;76.04;;68.17
;;;;;60;267.96;108.41;;68.1
;;;;;61;219.11;100.93;;68.16
;;;;;62;85.89;40.39;;68.46
;;;;;63;56.68;65.7;;68.98
;;;;;64;43.97;73.51;;69.56
;;;;;65;70.14;50.09;;69.96
;;;;;66;133.47;77.4;;69.85
;;;;;67;269.21;94.88;;69.29
;;;;;68;335.69;105.68;;68.24
;;;;;69;253.95;97.25;;65.84
;;;;;70;107.33;55.22;;61.28
;;;;;71;54.28;58.12;;54.69
;;;;;72;94.86;70.48;;46.1
;;;;;73;127.96;67.27;;35.24
