;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";72.05;214.27;5528.98;;0;36.42;45.96;0.05;100.16
"triceps_brachii_long_(right)";74.05;687.44;19046.88;;1;41.11;687.07;;97.78
;;;;;2;39.85;687.44;;95.45
;;;;;3;30.69;36.82;;92.81
;;;;;4;24.21;21.54;;90.3
;;;;;5;20.78;21.67;;88.23
;;;;;6;22.3;90.44;;86.73
;;;;;7;24.68;91.59;;85.74
;;;;;8;24.82;27.11;;84.77
;;;;;9;25.67;20.11;;83.59
;;;;;10;25.95;16.53;;82.09
;;;;;11;24.28;15.44;;80.44
;;;;;12;23.97;18.16;;79.01
;;;;;13;26.78;18.48;;77.79
;;;;;14;30.8;16.36;;76.54
;;;;;15;29.54;16.5;;75.33
;;;;;16;26.22;18.74;;74.21
;;;;;17;23.56;19.3;;73.14
;;;;;18;23.92;19.33;;72.21
;;;;;19;26.75;20.15;;71.6
;;;;;20;25.48;16.17;;71.4
;;;;;21;34.8;15.89;;71.49
;;;;;22;84.35;33.63;;72.01
;;;;;23;81.56;51.98;;72.76
;;;;;24;120.39;74.6;;73.04
;;;;;25;195.46;95.92;;72.82
;;;;;26;174.47;143.49;;72.33
;;;;;27;89.1;151.24;;71.65
;;;;;28;50.25;95.82;;71.13
;;;;;29;36.26;49.71;;70.79
;;;;;30;26.17;42.53;;70.54
;;;;;31;21.7;40.19;;70.31
;;;;;32;48.54;42.03;;70.07
;;;;;33;65.11;119.03;;69.93
;;;;;34;54.72;151.48;;69.75
;;;;;35;39.98;109.41;;69.63
;;;;;36;93.82;76.54;;69.53
;;;;;37;184.96;105.56;;69.16
;;;;;38;195.55;123.84;;68.77
;;;;;39;137.38;108.98;;68.72
;;;;;40;86.49;69.5;;69
;;;;;41;37.09;43.41;;69.35
;;;;;42;33.44;43.43;;69.48
;;;;;43;81.06;41.56;;69.25
;;;;;44;84.71;69.02;;68.77
;;;;;45;39.47;84.17;;68.36
;;;;;46;56.99;72.37;;68.14
;;;;;47;177.95;77.55;;67.95
;;;;;48;211.81;93.69;;67.69
;;;;;49;137.64;116.53;;67.38
;;;;;50;65.15;113.57;;67.14
;;;;;51;49.9;70.24;;67.03
;;;;;52;39.14;40.61;;66.95
;;;;;53;22.93;41.11;;66.82
;;;;;54;32.27;38.98;;66.61
;;;;;55;39.46;38.29;;66.36
;;;;;56;35.69;55.05;;66.14
;;;;;57;34.78;63.03;;65.99
;;;;;58;86.93;68.8;;65.92
;;;;;59;153.79;90.62;;65.94
;;;;;60;174.98;137.45;;66.02
;;;;;61;125.87;145.77;;66.06
;;;;;62;56.36;99.36;;65.96
;;;;;63;43.98;58.18;;65.75
;;;;;64;32.22;45.25;;65.57
;;;;;65;28.99;42.35;;65.48
;;;;;66;45.58;44.8;;65.42
;;;;;67;62.77;61.3;;65.28
;;;;;68;54.35;75.21;;65.12
;;;;;69;27.54;71.39;;65.04
;;;;;70;41.37;59.5;;65.05
;;;;;71;125.94;68.97;;65.08
;;;;;72;164.07;92.59;;65.12
;;;;;73;126.04;125.38;;65.14
;;;;;74;84.9;129;;65.11
;;;;;75;75.54;92.4;;65.06
;;;;;76;48.81;57.54;;65.03
;;;;;77;41.38;40.52;;65.03
;;;;;78;70.98;42.51;;65.05
;;;;;79;66.93;61.07;;65.09
;;;;;80;31.23;74.27;;65.1
;;;;;81;83.85;69.68;;65.06
;;;;;82;191.41;87.83;;64.96
;;;;;83;205.52;107.28;;64.85
;;;;;84;122.7;101.45;;64.7
;;;;;85;75.47;83.97;;64.49
;;;;;86;88.05;70.79;;64.15
;;;;;87;70.23;54.99;;63.71
;;;;;88;29.86;30.87;;63.29
;;;;;89;48.63;32.5;;63.04
;;;;;90;42.81;56.39;;62.99
;;;;;91;26.35;71.57;;63
;;;;;92;91.55;66.58;;62.97
;;;;;93;174.88;79.93;;62.93
;;;;;94;180.25;108.62;;62.96
;;;;;95;106.24;118.71;;63.06
;;;;;96;56.44;101.05;;63.17
;;;;;97;51.5;76.2;;63.21
;;;;;98;45.38;62.71;;63.15
;;;;;99;37.39;50.69;;63.06
;;;;;100;24.23;42.09;;63.01
;;;;;101;50.79;40.79;;63.01
;;;;;102;53.56;107.93;;63.02
;;;;;103;34.39;123.89;;62.99
;;;;;104;101.18;90.3;;62.93
;;;;;105;144.44;86.99;;63.01
;;;;;106;149.74;89.77;;62.99
;;;;;107;123.92;98.22;;62.25
;;;;;108;73.05;91.12;;60.42
;;;;;109;44.61;66.24;;56.74
;;;;;110;33.28;50.74;;50.48
;;;;;111;26.21;41.29;;42.27
;;;;;112;70.77;36.34;;32.47
;;;;;113;83.02;42.37;;20.77
;;;;;114;52.2;61.54;;7.86
;;;;;115;165.71;66.66;;-5.78
;;;;;116;203.12;60.03;;-20.16
;;;;;117;206.48;53.11;;-34.83
;;;;;118;214.27;44.86;;-47.42
;;;;;119;160.28;60.32;;-55.66
;;;;;120;101.98;64.23;;-59.23
;;;;;121;65.46;50.04;;-59.44
;;;;;122;50.92;46.73;;-58.31
;;;;;123;61;48.37;;-57.01
;;;;;124;103.77;50.73;;-56.08
;;;;;125;88.92;80.49;;-55.47
;;;;;126;25.49;91.08;;-55.38
;;;;;127;101.26;72.39;;-55.84
;;;;;128;196.82;87.37;;-56.23
;;;;;129;209.54;103.37;;-54.93
;;;;;130;133.14;87.54;;-50.1
;;;;;131;62.15;66.95;;-41.38
;;;;;132;46.29;58.76;;-29.81
;;;;;133;39.14;50.66;;-15.77
;;;;;134;31;48.65;;-0.47
;;;;;135;27.1;50.23;;13.94
;;;;;136;24.28;52.77;;26.79
;;;;;137;21.86;50.8;;38.25
;;;;;138;24.73;50.27;;48.4
;;;;;139;26.47;52.04;;56.95
;;;;;140;25.17;52.31;;64.34
;;;;;141;24.84;53.53;;70.99
;;;;;142;22.35;51.56;;76.33
;;;;;143;22.75;49.99;;79.89
;;;;;144;25.16;52.19;;81.83
;;;;;145;23.43;51.17;;82.62
;;;;;146;24.04;49.5;;82.66
;;;;;147;23.91;52.29;;82.24
;;;;;148;9.81;57.65;;81.45
;;;;;;149;;;80.38
;;;;;;150;;;79.32
;;;;;;151;;;78.69
;;;;;;152;;;78.68
;;;;;;153;;;79.02
;;;;;;154;;;79.18
;;;;;;155;;;78.84
;;;;;;156;;;78.27
;;;;;;157;;;77.72
;;;;;;158;;;77.33
;;;;;;159;;;77.04
;;;;;;160;;;76.27
;;;;;;161;;;73.82
;;;;;;162;;;68.66
;;;;;;163;;;61.02
;;;;;;164;;;51.76
;;;;;;165;;;41.04
;;;;;;166;;;29.21
;;;;;;167;;;16.51
;;;;;;168;;;3.22
;;;;;;169;;;-10.14
;;;;;;170;;;-24.18
;;;;;;171;;;-38.88
;;;;;;172;;;-52.89
;;;;;;173;;;-63.25
;;;;;;174;;;-69.14
;;;;;;175;;;-72.7
;;;;;;176;;;-74.59
;;;;;;177;;;-74.77
;;;;;;178;;;-74.24
;;;;;;179;;;-73.8
;;;;;;180;;;-73.28
;;;;;;181;;;-72.69
;;;;;;182;;;-72.14
;;;;;;183;;;-71.72
;;;;;;184;;;-71.65
;;;;;;185;;;-71.85
;;;;;;186;;;-72.18
;;;;;;187;;;-72
;;;;;;188;;;-69.6
;;;;;;189;;;-63.92
;;;;;;190;;;-56.01
;;;;;;191;;;-47.22
;;;;;;192;;;-37.09
;;;;;;193;;;-24.75
;;;;;;194;;;-10.38
;;;;;;195;;;4.69
;;;;;;196;;;19.04
;;;;;;197;;;32.17
;;;;;;198;;;43.86
;;;;;;199;;;53.98
;;;;;;200;;;61.22
;;;;;;201;;;64.79
;;;;;;202;;;66.74
;;;;;;203;;;68.62
;;;;;;204;;;69.81
;;;;;;205;;;70.06
;;;;;;206;;;70.21
;;;;;;207;;;70.94
;;;;;;208;;;72.23
;;;;;;209;;;73.54
;;;;;;210;;;74.31
;;;;;;211;;;74.42
;;;;;;212;;;74.36
;;;;;;213;;;74.81
;;;;;;214;;;75.78
;;;;;;215;;;76.41
;;;;;;216;;;75.11
;;;;;;217;;;70.14
;;;;;;218;;;60.34
;;;;;;219;;;46.51
;;;;;;220;;;31.26
;;;;;;221;;;16.26
;;;;;;222;;;2.44
;;;;;;223;;;-10.22
;;;;;;224;;;-22.83
;;;;;;225;;;-35.87
;;;;;;226;;;-49.25
;;;;;;227;;;-61.33
;;;;;;228;;;-69.74
;;;;;;229;;;-73.34
;;;;;;230;;;-73.26
;;;;;;231;;;-72.02
;;;;;;232;;;-71.13
;;;;;;233;;;-70.9
;;;;;;234;;;-71.16
;;;;;;235;;;-71.6
;;;;;;236;;;-72.05
;;;;;;237;;;-72.45
;;;;;;238;;;-71.92
;;;;;;239;;;-69.36
;;;;;;240;;;-64.88
;;;;;;241;;;-58.82
;;;;;;242;;;-50.93
;;;;;;243;;;-40.92
;;;;;;244;;;-28.8
;;;;;;245;;;-14.88
;;;;;;246;;;-0.07
;;;;;;247;;;13.84
;;;;;;248;;;25.54
;;;;;;249;;;35.18
;;;;;;250;;;43.2
;;;;;;251;;;50.16
;;;;;;252;;;56.27
;;;;;;253;;;61.5
