;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";135.38;293.83;5528.98;;0;72.06;52.44;0.05;64.84
"triceps_brachii_long_(right)";62.59;116.3;19046.88;;1;75.29;50.56;;64.86
;;;;;2;78.75;51.07;;64.98
;;;;;3;89.85;56.15;;65.03
;;;;;4;90.02;53.67;;64.92
;;;;;5;74.96;50.25;;64.66
;;;;;6;73.82;47.29;;64.3
;;;;;7;80.91;48.24;;63.95
;;;;;8;80.33;51.57;;63.7
;;;;;9;76.37;50.02;;63.58
;;;;;10;62.19;39.2;;63.54
;;;;;11;50.81;32.17;;63.58
;;;;;12;80.12;53.05;;63.7
;;;;;13;148.95;68.03;;63.87
;;;;;14;172.93;84.93;;64.03
;;;;;15;211.11;97.62;;64.1
;;;;;16;184.54;72.05;;64.12
;;;;;17;59.1;26.36;;64.15
;;;;;18;82.6;37.23;;64.27
;;;;;19;173.92;67.18;;64.47
;;;;;20;186.57;78.42;;64.73
;;;;;21;157.26;69.5;;65.13
;;;;;22;128.15;50.13;;65.56
;;;;;23;47.23;24.86;;65.93
;;;;;24;111.96;44.92;;66.13
;;;;;25;148.1;68.84;;66.13
;;;;;26;159.05;80.96;;65.99
;;;;;27;209.8;66.72;;65.88
;;;;;28;173.29;35;;65.95
;;;;;29;45.3;24.16;;66.03
;;;;;30;120.89;42.35;;66.02
;;;;;31;182.05;68.08;;66.01
;;;;;32;187.16;80.64;;65.82
;;;;;33;172.76;64.57;;65.37
;;;;;34;127.73;36.88;;64.92
;;;;;35;60.86;29.83;;64.8
;;;;;36;81.87;43.65;;65.03
;;;;;37;134.92;63.71;;65.48
;;;;;38;180.77;83.97;;65.83
;;;;;39;248.3;81.41;;65.88
;;;;;40;216.73;50.94;;65.71
;;;;;41;75.09;49.34;;65.56
;;;;;42;43.91;82.94;;65.57
;;;;;43;133.34;85.56;;65.68
;;;;;44;181.43;76.28;;65.71
;;;;;45;203.87;84.79;;65.49
;;;;;46;174.06;64.89;;65.15
;;;;;47;78.01;26.75;;65.01
;;;;;48;56.53;61.42;;65.15
;;;;;49;71.1;70.05;;65.37
;;;;;50;153.59;71.48;;65.48
;;;;;51;291.86;103.75;;65.44
;;;;;52;269.3;88.73;;65.33
;;;;;53;99;37.46;;65.19
;;;;;54;57.57;37.84;;65.1
;;;;;55;117.18;52.61;;65.12
;;;;;56;183.94;74.8;;65.23
;;;;;57;235.39;93.31;;65.39
;;;;;58;198.51;80.74;;65.5
;;;;;59;83.57;46.4;;65.43
;;;;;60;59.51;73.88;;64.77
;;;;;61;106.2;84.86;;61.62
;;;;;62;167.06;71.57;;52.16
;;;;;63;293.83;116.3;;36.44
;;;;;64;271.75;109.02;;17.43
;;;;;65;87.1;37.28;;-4.25
;;;;;66;65.23;30.91;;-27.09
;;;;;67;122.95;47.75;;-44.57
;;;;;68;177.09;66.21;;-51.58
;;;;;69;227.26;89.09;;-51.61
;;;;;70;248.19;94.95;;-48.81
;;;;;71;200.79;85.36;;-43.5
;;;;;72;135.73;74.01;;-35.56
