;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";86.71;182.51;5528.98;;0;80.3;35.32;0.05;54.36
"triceps_brachii_long_(right)";31.59;73.2;19046.88;;1;86.66;34.15;;54.45
;;;;;2;79.67;32.41;;54.29
;;;;;3;59.04;24.58;;54.05
;;;;;4;43.32;16.2;;53.9
;;;;;5;34.51;15.53;;53.66
;;;;;6;34.25;12;;53.05
;;;;;7;48.52;15.4;;52.35
;;;;;8;46.59;15.42;;52.22
;;;;;9;33.63;11.16;;52.71
;;;;;10;35.95;11.23;;53.2
;;;;;11;57.73;26.41;;53.32
;;;;;12;57.93;26.98;;53.25
;;;;;13;37.29;13.36;;53.11
;;;;;14;36.88;12.36;;52.87
;;;;;15;36.03;11.38;;52.6
;;;;;16;39.79;13.03;;52.49
;;;;;17;43.12;17.24;;52.46
;;;;;18;39.35;14.97;;52.37
;;;;;19;49.05;9.62;;52.25
;;;;;20;55.35;15.67;;52.11
;;;;;21;42.69;18.51;;52.03
;;;;;22;46.31;19.53;;52.01
;;;;;23;85.9;46.1;;52.02
;;;;;24;112.77;60.65;;52.05
;;;;;25;138.25;63.95;;52.07
;;;;;26;150.83;61.15;;52.02
;;;;;27;126.24;48.8;;51.95
;;;;;28;90.12;34.7;;51.93
;;;;;29;69.24;19.88;;51.96
;;;;;30;69.67;15.02;;52
;;;;;31;65.34;17.25;;52.01
;;;;;32;53.57;20.54;;51.99
;;;;;33;55.31;17.33;;51.93
;;;;;34;80.06;38.37;;51.91
;;;;;35;94.47;47.03;;51.95
;;;;;36;121.81;53.34;;52.01
;;;;;37;164.66;65.96;;52.05
;;;;;38;156.64;60.22;;52.03
;;;;;39;97.86;38.39;;52.01
;;;;;40;56.76;15.77;;52.09
;;;;;41;86.12;13.32;;52.25
;;;;;42;93.14;16.73;;52.42
;;;;;43;71.47;20.4;;52.59
;;;;;44;51.17;18.03;;52.74
;;;;;45;55.05;26.86;;52.87
;;;;;46;83.75;40.47;;52.94
;;;;;47;114.97;52.13;;52.9
;;;;;48;159.31;73.2;;52.8
;;;;;49;156.14;65.59;;52.7
;;;;;50;100.14;30.14;;52.64
;;;;;51;69.48;18.08;;52.63
;;;;;52;79.49;12.91;;52.61
;;;;;53;90.32;14.59;;52.55
;;;;;54;81.99;13.9;;52.45
;;;;;55;78.62;17.25;;52.35
;;;;;56;85.35;25.58;;52.29
;;;;;57;71.82;28;;52.25
;;;;;58;70.98;29.3;;52.17
;;;;;59;86.76;37.11;;52.13
;;;;;60;143.26;58.11;;52.3
;;;;;61;182.51;72.53;;52.76
;;;;;62;157.13;59.09;;53.42
;;;;;63;103.58;33.65;;54.07
;;;;;64;76.7;21.87;;54.55
;;;;;65;83.63;12.28;;54.76
;;;;;66;82.04;18.39;;54.64
;;;;;67;59.57;18.69;;54.39
;;;;;68;30.82;13.46;;54.28
;;;;;69;80.54;33.34;;54.39
;;;;;70;106.19;49.53;;54.52
;;;;;71;104.84;49.87;;54.54
;;;;;72;115.81;51.52;;54.47
;;;;;73;119.07;53.38;;54.46
;;;;;74;100.54;44.96;;54.5
;;;;;75;95.05;29;;54.4
;;;;;76;99.23;10.66;;54.09
;;;;;77;89.43;9.94;;53.75
;;;;;78;90.26;15.27;;53.63
;;;;;79;69.64;18.08;;53.68
;;;;;80;33.47;17.13;;53.77
;;;;;81;57.34;25.29;;53.84
;;;;;82;73.38;35.73;;53.85
;;;;;83;71.93;38.07;;53.82
;;;;;84;78.2;41.41;;53.79
;;;;;85;133.97;54.48;;53.78
;;;;;86;145.92;53.72;;53.83
;;;;;87;133.19;34.23;;53.99
;;;;;88;110;22.45;;54.22
;;;;;89;37.04;24.88;;54.48
;;;;;90;21.07;23.56;;54.79
;;;;;91;19.15;23.67;;55.24
;;;;;92;49.46;27.65;;55.87
;;;;;93;72.77;34.9;;56.68
;;;;;94;90.73;54.42;;57.58
;;;;;95;129.5;65.24;;58.41
;;;;;96;181.48;59.53;;58.97
;;;;;97;166.43;53.87;;58.97
;;;;;98;124.58;39.97;;57.95
;;;;;99;122.87;14.52;;55.39
;;;;;100;105.62;15.69;;51.19
;;;;;101;96.57;18.43;;46.18
;;;;;102;63.65;16.63;;41.03
;;;;;103;30.06;18.77;;35.68
;;;;;104;49.16;23.13;;30.03
;;;;;105;65.63;32.03;;23.49
;;;;;106;71.89;41.68;;16.01
;;;;;107;90.34;54.58;;7.65
;;;;;108;119.16;64.22;;-0.78
;;;;;109;116.08;50.5;;-7.62
;;;;;110;131.29;22.31;;-13.26
;;;;;111;133.98;16.79;;-18.36
;;;;;112;98.01;19.82;;-22.73
;;;;;113;81.03;20.15;;-26.13
;;;;;114;56.54;17.57;;-28.24
;;;;;115;63.5;42.2;;-28.94
;;;;;116;82.81;51.49;;-28.27
;;;;;117;89.54;42.55;;-26.49
;;;;;118;113.72;52.17;;-23.7
;;;;;119;156.91;65.76;;-19.74
;;;;;120;153.71;62.39;;-14.57
;;;;;121;131.7;40.79;;-8.84
;;;;;122;108.12;25.28;;-3.7
;;;;;123;54.36;28.15;;0.8
;;;;;124;47.27;23.24;;5.31
;;;;;125;30.75;16.25;;9.91
;;;;;126;74.81;26.72;;14.5
;;;;;127;94.26;42.59;;18.83
;;;;;128;82.91;45.2;;22.68
;;;;;129;92.2;42.83;;25.97
;;;;;130;147.77;51.69;;28.8
;;;;;131;160.16;58.04;;31.23
;;;;;132;113.79;44.47;;33.45
;;;;;133;119.8;24.61;;35.86
;;;;;134;122.76;27.31;;38.75
;;;;;135;94.37;25.45;;42.11
;;;;;136;83.3;15.21;;46.04
;;;;;137;65.35;10.3;;50.3
;;;;;138;54.72;10.37;;54.46
;;;;;139;60.77;11.98;;58.03
;;;;;140;76.52;15.58;;60.61
;;;;;;141;;;62.52
;;;;;;142;;;63.97
;;;;;;143;;;64.96
;;;;;;144;;;65.34
;;;;;;145;;;65.12
;;;;;;146;;;64.61
;;;;;;147;;;64.21
;;;;;;148;;;63.95
;;;;;;149;;;63.53
;;;;;;150;;;62.55
;;;;;;151;;;60.73
;;;;;;152;;;58.05
;;;;;;153;;;54.87
;;;;;;154;;;51.52
;;;;;;155;;;48.36
;;;;;;156;;;45.36
;;;;;;157;;;41.94
;;;;;;158;;;37.58
;;;;;;159;;;32.29
;;;;;;160;;;26.36
;;;;;;161;;;19.98
;;;;;;162;;;14.69
;;;;;;163;;;10.76
;;;;;;164;;;6.96
;;;;;;165;;;3.14
;;;;;;166;;;-0.36
;;;;;;167;;;-3.06
;;;;;;168;;;-5.05
;;;;;;169;;;-6.9
;;;;;;170;;;-9.04
;;;;;;171;;;-11.64
;;;;;;172;;;-14.2
;;;;;;173;;;-15.73
;;;;;;174;;;-15.75
;;;;;;175;;;-14.68
;;;;;;176;;;-13.17
;;;;;;177;;;-11.37
;;;;;;178;;;-9.02
;;;;;;179;;;-6.38
;;;;;;180;;;-3.74
;;;;;;181;;;-0.94
;;;;;;182;;;2.1
;;;;;;183;;;5.4
;;;;;;184;;;8.92
;;;;;;185;;;12.64
;;;;;;186;;;16.57
;;;;;;187;;;20.61
;;;;;;188;;;24.57
;;;;;;189;;;28.45
;;;;;;190;;;32.07
;;;;;;191;;;35.51
;;;;;;192;;;38.96
;;;;;;193;;;42.29
;;;;;;194;;;46.18
;;;;;;195;;;50.63
;;;;;;196;;;55.1
;;;;;;197;;;59.32
;;;;;;198;;;62.75
;;;;;;199;;;65.29
;;;;;;200;;;66.96
;;;;;;201;;;67.73
;;;;;;202;;;67.58
;;;;;;203;;;66.72
;;;;;;204;;;65.25
;;;;;;205;;;63.07
;;;;;;206;;;60.23
;;;;;;207;;;56.87
;;;;;;208;;;53.15
;;;;;;209;;;49.39
;;;;;;210;;;46.03
;;;;;;211;;;42.75
;;;;;;212;;;38.86
;;;;;;213;;;34.18
;;;;;;214;;;29.48
;;;;;;215;;;25.59
;;;;;;216;;;22.37
;;;;;;217;;;18.59
;;;;;;218;;;14.56
;;;;;;219;;;11.3
;;;;;;220;;;8.54
;;;;;;221;;;5.82
;;;;;;222;;;1.65
;;;;;;223;;;-2.42
;;;;;;224;;;-4.69
;;;;;;225;;;-6.4
;;;;;;226;;;-8.26
;;;;;;227;;;-10.79
;;;;;;228;;;-14.25
;;;;;;229;;;-18.24
;;;;;;230;;;-21.31
;;;;;;231;;;-22.37
;;;;;;232;;;-21.48
;;;;;;233;;;-19.23
;;;;;;234;;;-16
;;;;;;235;;;-11.97
;;;;;;236;;;-7.63
;;;;;;237;;;-3.44
;;;;;;238;;;0.67
;;;;;;239;;;4.94
;;;;;;240;;;9.36
;;;;;;241;;;13.86
;;;;;;242;;;18.43
;;;;;;243;;;22.94
;;;;;;244;;;27.17
;;;;;;245;;;30.99
;;;;;;246;;;34.32
;;;;;;247;;;37.24
;;;;;;248;;;39.83
;;;;;;249;;;42.52
;;;;;;250;;;45.89
;;;;;;251;;;50.2
;;;;;;252;;;55.37
;;;;;;253;;;60.32
;;;;;;254;;;63.83
;;;;;;255;;;65.62
;;;;;;256;;;65.88
;;;;;;257;;;65.18
;;;;;;258;;;64
;;;;;;259;;;62.6
;;;;;;260;;;60.82
;;;;;;261;;;58.71
;;;;;;262;;;56.55
;;;;;;263;;;54.57
;;;;;;264;;;52.9
;;;;;;265;;;51.42
;;;;;;266;;;49.72
;;;;;;267;;;47.79
;;;;;;268;;;46.07
;;;;;;269;;;44.42
;;;;;;270;;;42.58
;;;;;;271;;;40.56
;;;;;;272;;;38.34
;;;;;;273;;;36.02
;;;;;;274;;;33.67
;;;;;;275;;;31.35
;;;;;;276;;;29.1
;;;;;;277;;;27.34
;;;;;;278;;;25.96
;;;;;;279;;;24.49
;;;;;;280;;;22.57
;;;;;;281;;;20.35
;;;;;;282;;;17.4
;;;;;;283;;;12.46
;;;;;;284;;;5.62
;;;;;;285;;;-1.3
;;;;;;286;;;-6.76
;;;;;;287;;;-11.64
;;;;;;288;;;-16.87
;;;;;;289;;;-21.88
;;;;;;290;;;-25.6
;;;;;;291;;;-27.33
;;;;;;292;;;-26.93
;;;;;;293;;;-25
;;;;;;294;;;-21.95
;;;;;;295;;;-17.85
;;;;;;296;;;-13
;;;;;;297;;;-8.04
;;;;;;298;;;-3.65
;;;;;;299;;;0.22
;;;;;;300;;;4.02
;;;;;;301;;;7.9
;;;;;;302;;;11.7
;;;;;;303;;;15.21
;;;;;;304;;;18.35
;;;;;;305;;;21.07
;;;;;;306;;;23.35
;;;;;;307;;;25.23
;;;;;;308;;;26.84
;;;;;;309;;;28.5
;;;;;;310;;;30.66
;;;;;;311;;;33.76
;;;;;;312;;;37.72
;;;;;;313;;;41.78
;;;;;;314;;;45.67
;;;;;;315;;;49.31
;;;;;;316;;;53.26
;;;;;;317;;;57.62
;;;;;;318;;;61.11
;;;;;;319;;;63.18
;;;;;;320;;;63.98
;;;;;;321;;;64.06
;;;;;;322;;;64.17
;;;;;;323;;;64.43
;;;;;;324;;;64.55
;;;;;;325;;;63.97
;;;;;;326;;;62.36
;;;;;;327;;;60.13
;;;;;;328;;;57.46
;;;;;;329;;;54.03
;;;;;;330;;;50.01
;;;;;;331;;;46.11
;;;;;;332;;;42.27
;;;;;;333;;;37.76
;;;;;;334;;;32.33
;;;;;;335;;;25.61
;;;;;;336;;;18.29
;;;;;;337;;;10.81
;;;;;;338;;;4.38
;;;;;;339;;;-0.27
;;;;;;340;;;-4.93
;;;;;;341;;;-10.02
;;;;;;342;;;-15.16
;;;;;;343;;;-20.07
;;;;;;344;;;-24.54
;;;;;;345;;;-28.14
;;;;;;346;;;-30.21
;;;;;;347;;;-30.4
;;;;;;348;;;-29.45
;;;;;;349;;;-28.35
;;;;;;350;;;-27.14
;;;;;;351;;;-25.58
;;;;;;352;;;-23.55
;;;;;;353;;;-20.73
;;;;;;354;;;-16.78
;;;;;;355;;;-11.97
;;;;;;356;;;-7.24
;;;;;;357;;;-3.22
;;;;;;358;;;0.53
;;;;;;359;;;4.57
;;;;;;360;;;8.88
;;;;;;361;;;13.29
;;;;;;362;;;17.63
;;;;;;363;;;21.69
;;;;;;364;;;25.29
;;;;;;365;;;28.49
;;;;;;366;;;31.45
;;;;;;367;;;34.45
;;;;;;368;;;37.52
;;;;;;369;;;40.51
;;;;;;370;;;43.4
;;;;;;371;;;46.39
;;;;;;372;;;49.44
;;;;;;373;;;52.81
;;;;;;374;;;56.58
;;;;;;375;;;59.76
;;;;;;376;;;61.89
;;;;;;377;;;63.24
;;;;;;378;;;64.07
;;;;;;379;;;64.43
;;;;;;380;;;64.14
;;;;;;381;;;63.01
;;;;;;382;;;61.13
;;;;;;383;;;58.83
;;;;;;384;;;56.2
;;;;;;385;;;53.28
;;;;;;386;;;50.26
;;;;;;387;;;46.93
;;;;;;388;;;42.64
;;;;;;389;;;37.74
;;;;;;390;;;32.98
;;;;;;391;;;28.64
;;;;;;392;;;23.95
;;;;;;393;;;18.7
;;;;;;394;;;13.57
;;;;;;395;;;9.73
;;;;;;396;;;7.37
;;;;;;397;;;4.78
;;;;;;398;;;0.24
;;;;;;399;;;-4.83
;;;;;;400;;;-8.41
;;;;;;401;;;-11.7
;;;;;;402;;;-15.12
;;;;;;403;;;-18.27
;;;;;;404;;;-21.21
;;;;;;405;;;-24.26
;;;;;;406;;;-26.87
;;;;;;407;;;-28.43
;;;;;;408;;;-28.89
;;;;;;409;;;-28.14
;;;;;;410;;;-26.24
;;;;;;411;;;-23.5
;;;;;;412;;;-19.97
;;;;;;413;;;-15.67
;;;;;;414;;;-11.2
;;;;;;415;;;-6.97
;;;;;;416;;;-3
;;;;;;417;;;0.77
;;;;;;418;;;4.59
;;;;;;419;;;8.52
;;;;;;420;;;12.41
;;;;;;421;;;16.16
;;;;;;422;;;19.53
;;;;;;423;;;22.27
;;;;;;424;;;24.4
;;;;;;425;;;26.27
;;;;;;426;;;28.28
;;;;;;427;;;30.53
;;;;;;428;;;33.17
;;;;;;429;;;36.19
;;;;;;430;;;39.31
;;;;;;431;;;42.23
;;;;;;432;;;44.92
;;;;;;433;;;47.87
;;;;;;434;;;51.33
;;;;;;435;;;55.1
;;;;;;436;;;58.79
;;;;;;437;;;62.26
;;;;;;438;;;65.31
;;;;;;439;;;67.46
;;;;;;440;;;68.12
;;;;;;441;;;66.85
;;;;;;442;;;63.78
;;;;;;443;;;59.56
;;;;;;444;;;54.81
;;;;;;445;;;50.1
;;;;;;446;;;45.77
;;;;;;447;;;41.33
;;;;;;448;;;36.45
;;;;;;449;;;31.01
;;;;;;450;;;24.98
;;;;;;451;;;19.18
;;;;;;452;;;14.32
;;;;;;453;;;9.99
;;;;;;454;;;4.87
;;;;;;455;;;-1.65
;;;;;;456;;;-7.65
;;;;;;457;;;-12.56
;;;;;;458;;;-17.7
;;;;;;459;;;-22.96
;;;;;;460;;;-27.4
;;;;;;461;;;-29.98
;;;;;;462;;;-31.01
;;;;;;463;;;-31.22
;;;;;;464;;;-30.64
;;;;;;465;;;-29.61
;;;;;;466;;;-28.68
;;;;;;467;;;-27.72
;;;;;;468;;;-26.13
;;;;;;469;;;-23.54
;;;;;;470;;;-19.51
;;;;;;471;;;-14.11
;;;;;;472;;;-8.15
;;;;;;473;;;-2.66
;;;;;;474;;;2.11
;;;;;;475;;;6.76
;;;;;;476;;;11.6
;;;;;;477;;;16.57
;;;;;;478;;;21.59
;;;;;;479;;;26.53
;;;;;;480;;;31.27
;;;;;;481;;;35.66
;;;;;;482;;;39.55
;;;;;;483;;;42.91
;;;;;;484;;;45.99
;;;;;;485;;;48.68
;;;;;;486;;;51.61
;;;;;;487;;;55.42
;;;;;;488;;;59.84
;;;;;;489;;;64.13
;;;;;;490;;;67.2
;;;;;;491;;;68.87
;;;;;;492;;;69.63
;;;;;;493;;;69.93
;;;;;;494;;;69.54
;;;;;;495;;;67.91
;;;;;;496;;;65.32
;;;;;;497;;;62.06
;;;;;;498;;;58.66
;;;;;;499;;;55.46
;;;;;;500;;;51.82
;;;;;;501;;;48.12
;;;;;;502;;;44.64
;;;;;;503;;;40.95
;;;;;;504;;;37.29
;;;;;;505;;;33.57
;;;;;;506;;;29.63
;;;;;;507;;;25.39
;;;;;;508;;;20.89
;;;;;;509;;;16.54
;;;;;;510;;;12.22
;;;;;;511;;;7.69
;;;;;;512;;;3.07
;;;;;;513;;;-0.63
;;;;;;514;;;-3.42
;;;;;;515;;;-6.48
;;;;;;516;;;-9.99
;;;;;;517;;;-13.78
;;;;;;518;;;-17.92
;;;;;;519;;;-21.96
;;;;;;520;;;-24.55
;;;;;;521;;;-25.34
;;;;;;522;;;-25.22
;;;;;;523;;;-24.61
;;;;;;524;;;-23.34
;;;;;;525;;;-21.51
;;;;;;526;;;-19.37
;;;;;;527;;;-16.34
;;;;;;528;;;-12.33
;;;;;;529;;;-8.46
;;;;;;530;;;-5.35
;;;;;;531;;;-2.76
;;;;;;532;;;-0.33
;;;;;;533;;;2.15
;;;;;;534;;;4.7
;;;;;;535;;;7.31
;;;;;;536;;;9.98
;;;;;;537;;;12.81
;;;;;;538;;;15.91
;;;;;;539;;;19.21
;;;;;;540;;;22.58
;;;;;;541;;;25.96
;;;;;;542;;;29.63
;;;;;;543;;;33.67
;;;;;;544;;;37.54
;;;;;;545;;;41.25
;;;;;;546;;;45.2
;;;;;;547;;;49.6
;;;;;;548;;;54.02
;;;;;;549;;;58.41
;;;;;;550;;;62.71
;;;;;;551;;;66.32
;;;;;;552;;;69.2
;;;;;;553;;;71
;;;;;;554;;;71.29
;;;;;;555;;;69.93
;;;;;;556;;;67.06
;;;;;;557;;;63.17
;;;;;;558;;;59
;;;;;;559;;;54.94
;;;;;;560;;;50.99
;;;;;;561;;;47.1
;;;;;;562;;;43.54
;;;;;;563;;;40.48
;;;;;;564;;;37.15
;;;;;;565;;;33.14
;;;;;;566;;;28.77
;;;;;;567;;;24.04
;;;;;;568;;;19.74
;;;;;;569;;;15.53
;;;;;;570;;;11.61
;;;;;;571;;;8
;;;;;;572;;;3.44
;;;;;;573;;;-1.55
;;;;;;574;;;-7.19
;;;;;;575;;;-12.67
;;;;;;576;;;-17.71
;;;;;;577;;;-22.72
;;;;;;578;;;-26.71
;;;;;;579;;;-29.22
;;;;;;580;;;-30.21
;;;;;;581;;;-30.02
;;;;;;582;;;-28.69
;;;;;;583;;;-26.03
;;;;;;584;;;-22.19
;;;;;;585;;;-17.6
;;;;;;586;;;-13.18
;;;;;;587;;;-9.66
;;;;;;588;;;-6.62
;;;;;;589;;;-3.85
;;;;;;590;;;-1.49
;;;;;;591;;;0.82
;;;;;;592;;;3.28
;;;;;;593;;;5.91
;;;;;;594;;;8.79
;;;;;;595;;;12.05
;;;;;;596;;;15.72
;;;;;;597;;;19.88
;;;;;;598;;;24.65
;;;;;;599;;;29.84
;;;;;;600;;;35.2
;;;;;;601;;;40.54
;;;;;;602;;;45.48
;;;;;;603;;;50.15
;;;;;;604;;;54.81
;;;;;;605;;;59.77
;;;;;;606;;;64.98
;;;;;;607;;;69.64
;;;;;;608;;;72.74
;;;;;;609;;;73.98
;;;;;;610;;;73.08
;;;;;;611;;;69.87
;;;;;;612;;;64.95
;;;;;;613;;;59.29
;;;;;;614;;;53.95
;;;;;;615;;;49.29
;;;;;;616;;;44.95
;;;;;;617;;;40.26
;;;;;;618;;;34.9
;;;;;;619;;;29.5
;;;;;;620;;;24.53
;;;;;;621;;;19.92
;;;;;;622;;;15.38
;;;;;;623;;;11.56
;;;;;;624;;;8.62
;;;;;;625;;;5.44
;;;;;;626;;;1.5
;;;;;;627;;;-1.98
;;;;;;628;;;-4.37
;;;;;;629;;;-6.63
;;;;;;630;;;-8.99
;;;;;;631;;;-11.6
;;;;;;632;;;-14.3
;;;;;;633;;;-16.92
;;;;;;634;;;-19.19
;;;;;;635;;;-20.81
;;;;;;636;;;-21.49
;;;;;;637;;;-21.14
;;;;;;638;;;-19.96
