;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";175.78;620.97;5528.98;;0;62.38;46.76;0.05;77.6
"triceps_brachii_long_(right)";92.16;244.16;19046.88;;1;63.71;46.42;;77.57
;;;;;2;65.5;45.64;;77.58
;;;;;3;61.06;49.55;;77.64
;;;;;4;58.6;52.88;;77.7
;;;;;5;60.75;51.8;;77.71
;;;;;6;68.09;55.47;;77.65
;;;;;7;72.89;54.73;;77.58
;;;;;8;66.95;52.78;;77.54
;;;;;9;67.18;51.93;;77.51
;;;;;10;63.26;44.9;;77.48
;;;;;11;52.47;45.52;;77.46
;;;;;12;58.07;49.58;;77.5
;;;;;13;73.38;50.34;;77.57
;;;;;14;68.86;51.72;;77.65
;;;;;15;52.5;53.1;;77.69
;;;;;16;54.91;52.23;;77.67
;;;;;17;66.32;53.99;;77.62
;;;;;18;67.93;52.55;;77.55
;;;;;19;71.8;53.6;;77.52
;;;;;20;97.65;60.93;;77.54
;;;;;21;123.69;66.22;;77.64
;;;;;22;106.04;67.91;;77.72
;;;;;23;85.47;59.3;;77.72
;;;;;24;219.84;105.42;;77.7
;;;;;25;559.36;181.53;;77.69
;;;;;26;620.97;173.94;;77.7
;;;;;27;354.6;104.25;;77.73
;;;;;28;133.96;66.62;;77.75
;;;;;29;213.26;132.49;;77.73
;;;;;30;251.42;165.58;;77.64
;;;;;31;355.06;149.52;;77.49
;;;;;32;367.1;140.05;;77.37
;;;;;33;203.54;95.9;;77.32
;;;;;34;95.35;48.48;;77.33
;;;;;35;115.48;104.57;;77.36
;;;;;36;139.51;226.96;;77.35
;;;;;37;459.41;217.32;;77.3
;;;;;38;511.35;101.05;;77.24
;;;;;39;259.4;74.81;;77.2
;;;;;40;120.42;40.22;;77.15
;;;;;41;149.7;77.87;;77.14
;;;;;42;166.2;122.31;;77.19
;;;;;43;426.78;128.12;;77.26
;;;;;44;452.26;118.87;;77.29
;;;;;45;187.96;97.7;;77.29
;;;;;46;53.85;51.56;;77.29
;;;;;47;156.69;86.62;;77.25
;;;;;48;190.77;153.28;;77.2
;;;;;49;312.18;181.28;;77.17
;;;;;50;464.55;153.42;;77.19
;;;;;51;365.66;94.44;;77.22
;;;;;52;50.91;49.4;;77.24
;;;;;53;99.12;86.82;;77.26
;;;;;54;178.8;168.09;;77.29
;;;;;55;230.33;244.16;;77.3
;;;;;56;345.69;220.35;;77.28
;;;;;57;337.65;114.8;;77.27
;;;;;58;169.17;62.54;;77.29
