;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";45.97;117.98;5528.98;;0;24.16;13.02;0.05;92.98
"triceps_brachii_long_(right)";34.49;95.29;19046.88;;1;25.28;12.31;;89.87
;;;;;2;23.41;12.71;;87.85
;;;;;3;23.3;13.59;;86.42
;;;;;4;23.5;12.97;;85.39
;;;;;5;22.69;12.05;;84.4
;;;;;6;23.36;11.33;;83.13
;;;;;7;22.31;10.73;;81.79
;;;;;8;21.61;11.84;;80.34
;;;;;9;20.83;11.79;;78.89
;;;;;10;22.52;11.63;;77.77
;;;;;11;24.53;12.12;;77.03
;;;;;12;21.37;11.51;;76.52
;;;;;13;21.31;11.1;;76.04
;;;;;14;22.05;10.61;;75.49
;;;;;15;22.73;10.35;;74.92
;;;;;16;21.55;11.56;;74.42
;;;;;17;21.48;13.58;;73.89
;;;;;18;24.05;13.12;;73.37
;;;;;19;21.37;11.12;;72.97
;;;;;20;16.62;11.39;;72.61
;;;;;21;12.58;16.47;;72.18
;;;;;22;19.35;33.75;;71.7
;;;;;23;23.1;48.58;;71.16
;;;;;24;24.01;53.96;;70.63
;;;;;25;32.82;42.72;;70.16
;;;;;26;81.2;42.39;;69.73
;;;;;27;100.71;58.42;;69.37
;;;;;28;85.65;62.8;;69.03
;;;;;29;73.87;51.36;;68.72
;;;;;30;55.1;30.84;;68.4
;;;;;31;27.44;19.78;;68.05
;;;;;32;14.86;19.28;;67.77
;;;;;33;33.06;26.07;;67.56
;;;;;34;34.85;35.26;;67.38
;;;;;35;21.33;39.71;;67.17
;;;;;36;48.85;39.35;;66.89
;;;;;37;97.97;48.4;;66.58
;;;;;38;110.39;55.61;;66.29
;;;;;39;96.65;56.11;;66.03
;;;;;40;86.68;46.6;;65.82
;;;;;41;66.07;31.12;;65.6
;;;;;42;46.47;25.83;;65.37
;;;;;43;25.17;19.38;;65.17
;;;;;44;14.81;21.85;;64.97
;;;;;45;21.76;24.45;;64.77
;;;;;46;25;37.68;;64.6
;;;;;47;23.81;46.51;;64.44
;;;;;48;50.91;40.33;;64.24
;;;;;49;106.47;53.85;;63.99
;;;;;50;117.98;57.76;;63.72
;;;;;51;97.76;47.16;;63.52
;;;;;52;80.97;40.81;;63.36
;;;;;53;60.72;32.44;;63.19
;;;;;54;47.24;27.25;;62.98
;;;;;55;22.67;22.45;;62.71
;;;;;56;21.89;26.21;;62.44
;;;;;57;24.62;33.59;;62.24
;;;;;58;21.84;42.71;;62.11
;;;;;59;33.24;36.3;;62.02
;;;;;60;59.54;28.59;;61.89
;;;;;61;80.2;38.64;;61.77
;;;;;62;83.47;47.98;;61.7
;;;;;63;78.21;47.64;;61.68
;;;;;64;75.44;32.54;;61.64
