;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";136.19;375.69;5528.98;;0;76.32;41.7;0.05;68.52
"triceps_brachii_long_(right)";64.04;131.63;19046.88;;1;69.2;48.13;;68.21
;;;;;2;72.47;45.3;;67.93
;;;;;3;81.78;44.2;;67.6
;;;;;4;77.47;41.54;;67.2
;;;;;5;73.6;37.05;;66.86
;;;;;6;72.6;37.41;;66.6
;;;;;7;60.7;33.84;;66.37
;;;;;8;67.84;30.17;;66.19
;;;;;9;68.84;31.52;;65.98
;;;;;10;66.89;32.73;;65.59
;;;;;11;71.91;34.32;;65.19
;;;;;12;71.62;33.44;;64.93
;;;;;13;72.95;33.46;;64.71
;;;;;14;69.09;34.8;;64.51
;;;;;15;65.33;37;;64.33
;;;;;16;57.35;34.89;;64.13
;;;;;17;59.26;32.79;;63.91
;;;;;18;66.62;30.76;;63.75
;;;;;19;65.63;29.56;;63.62
;;;;;20;65.27;29.66;;63.4
;;;;;21;109.73;34.03;;63.1
;;;;;22;172.98;92.47;;62.8
;;;;;23;153.08;118.13;;62.53
;;;;;24;95.86;95.59;;62.23
;;;;;25;144.04;81.76;;61.91
;;;;;26;212.56;88.82;;61.64
;;;;;27;277.31;113.59;;61.42
;;;;;28;234.03;113.13;;61.18
;;;;;29;133.68;80.85;;60.98
;;;;;30;127.36;62.39;;60.84
;;;;;31;109.83;49.06;;60.7
;;;;;32;141.62;49.65;;60.51
;;;;;33;128.99;57.73;;60.32
;;;;;34;72.25;121.2;;60.18
;;;;;35;63.28;129.74;;60.12
;;;;;36;46.3;78.3;;60.07
;;;;;37;100.77;59.69;;59.99
;;;;;38;135.28;67.61;;59.87
;;;;;39;358.66;102.57;;59.71
;;;;;40;375.69;131.63;;59.55
;;;;;41;178.68;115.43;;59.4
;;;;;42;144.96;69.87;;59.23
;;;;;43;119.43;47.53;;59.02
;;;;;44;210.42;42.2;;58.87
;;;;;45;214.5;64.77;;58.82
;;;;;46;81.49;111.39;;58.78
;;;;;47;46.47;106.27;;58.73
;;;;;48;143.47;70.4;;58.64
;;;;;49;189.68;69.54;;58.52
;;;;;50;363.62;81.29;;58.42
;;;;;51;375.24;117.67;;58.33
;;;;;52;189.91;115.33;;58.24
;;;;;53;128.84;75.49;;58.22
;;;;;54;115.57;52.91;;58.23
;;;;;55;113.41;48.48;;58.25
;;;;;56;216.42;51.76;;58.27
;;;;;57;209.49;97.86;;58.24
;;;;;58;50.74;111.92;;58.15
;;;;;59;87.18;88.47;;58.05
;;;;;60;132.36;72.16;;57.96
;;;;;61;233.84;65.7;;57.87
;;;;;62;256.68;109.71;;57.8
;;;;;63;187.45;124.07;;57.71
;;;;;64;155.34;87.34;;57.59
;;;;;65;138.98;52.44;;57.5
;;;;;66;124.29;37.2;;57.46
;;;;;67;163.9;31.14;;57.44
;;;;;68;148.38;95.13;;57.43
;;;;;69;57.21;114.59;;57.43
;;;;;70;57.88;81.2;;57.46
;;;;;71;130.67;63.34;;57.5
;;;;;72;175.68;57.73;;57.54
;;;;;73;231.13;67.51;;57.55
;;;;;74;259.18;115.92;;57.51
;;;;;75;194.8;114.7;;57.52
;;;;;76;118.83;66.84;;57.57
;;;;;77;109.49;47.18;;57.59
;;;;;78;124.91;44.25;;57.55
;;;;;79;163.1;48.6;;57.48
