;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";55.89;139.66;5528.98;;0;19.48;12.98;0.05;57.96
"triceps_brachii_long_(right)";53.56;142.68;19046.88;;1;23.53;15.3;;58.74
;;;;;2;25.08;20.2;;58.57
;;;;;3;22.09;18.84;;57.31
;;;;;4;25.13;19.26;;55.52
;;;;;5;24.24;19.3;;53.85
;;;;;6;18.58;14.48;;52.7
;;;;;7;20.93;16.8;;52.07
;;;;;8;23.02;18.19;;51.84
;;;;;9;23.61;18.18;;52.03
;;;;;10;24.35;19.13;;52.67
;;;;;11;23.43;18.34;;53.52
;;;;;12;25.75;18.84;;54.36
;;;;;13;37.53;31.54;;55.08
;;;;;14;34.4;35.23;;55.6
;;;;;15;34.01;32.84;;56.04
;;;;;16;53.75;42.95;;56.41
;;;;;17;78.17;53.31;;56.54
;;;;;18;101.75;79.91;;56.46
;;;;;19;95.07;91.39;;56.37
;;;;;20;65.65;70.04;;56.43
;;;;;21;42.31;39.12;;56.49
;;;;;22;31.04;24.56;;56.14
;;;;;23;29.77;87.14;;55.49
;;;;;24;22.41;106.01;;54.95
;;;;;25;44.33;72.08;;54.68
;;;;;26;89.83;66.2;;54.67
;;;;;27;130.26;116.86;;54.82
;;;;;28;113.69;108;;55.08
;;;;;29;51.76;36.94;;55.37
;;;;;30;30.56;21.13;;55.56
;;;;;31;37.11;39.54;;55.61
;;;;;32;36.32;45.15;;55.6
;;;;;33;77.53;52.03;;55.64
;;;;;34;105.93;66.84;;55.75
;;;;;35;139.66;106.79;;55.88
;;;;;36;131.13;100.71;;55.97
;;;;;37;61.3;38.81;;56.05
;;;;;38;24.96;23;;56.13
;;;;;39;19.77;42.89;;56.25
;;;;;40;15.31;44.68;;56.5
;;;;;41;69.66;48.25;;56.85
;;;;;42;100.68;83.46;;57.11
;;;;;43;110.54;98.74;;57.22
;;;;;44;87.23;76.01;;57.27
;;;;;45;31.02;35.44;;57.3
;;;;;46;19.98;31.1;;57.27
;;;;;47;18.95;49.1;;57.12
;;;;;48;31.88;52.89;;56.85
;;;;;49;70.77;47.47;;56.64
;;;;;50;85.39;66.46;;56.61
;;;;;51;80.67;82.87;;56.71
;;;;;52;60.57;62.59;;56.84
;;;;;53;21.51;23.39;;56.94
;;;;;54;20.34;25.46;;57.01
;;;;;55;21.35;36.61;;57.05
;;;;;56;31.09;40.16;;57.05
;;;;;57;67.28;45.55;;57.02
;;;;;58;98.9;67.75;;57
;;;;;59;96.87;71.88;;56.98
;;;;;60;60.06;46.33;;56.99
;;;;;61;21.6;22.38;;57
;;;;;62;20.24;62.08;;56.96
;;;;;63;15.35;93.11;;56.88
;;;;;64;53.67;75.94;;56.83
;;;;;65;69.43;53.5;;56.79
;;;;;66;98.15;84.12;;56.85
;;;;;67;106.67;99.12;;57.08
;;;;;68;66.07;71.42;;57.5
;;;;;69;29.59;21.33;;58.09
;;;;;70;23.88;34.49;;58.88
;;;;;71;25.81;38.87;;59.9
;;;;;72;56.58;38.47;;61.2
;;;;;73;78.79;56.43;;62.86
;;;;;74;101.63;84.37;;64.53
;;;;;75;88.98;74.28;;65.18
;;;;;76;34.31;28.08;;63.79
;;;;;77;31.34;23.37;;59.78
;;;;;78;35.45;35.76;;52.39
;;;;;79;42.81;34.57;;41.11
;;;;;80;64.81;37.87;;26.32
;;;;;81;79.93;48.75;;9.06
;;;;;82;104.22;77.4;;-9.13
;;;;;83;132.6;108.77;;-25.06
;;;;;84;102.99;86.31;;-37.19
;;;;;85;26.75;25.09;;-45.72
;;;;;86;28.74;33.54;;-49.9
;;;;;87;26.26;117.85;;-50.86
;;;;;88;40.22;142.68;;-50.02
;;;;;89;61.62;89.42;;-46.94
;;;;;90;83.19;55.23;;-41
;;;;;91;106.72;80.14;;-32.46
;;;;;92;112.79;91.87;;-22.92
;;;;;93;89.18;76.5;;-14.09
;;;;;94;57.75;48.52;;-5.49
;;;;;95;49.46;41.75;;3.85
;;;;;96;34.28;4.76;;14.2
;;;;;;97;;;25.67
;;;;;;98;;;36.8
;;;;;;99;;;45.83
;;;;;;100;;;52.46
;;;;;;101;;;57.1
;;;;;;102;;;60.83
;;;;;;103;;;64.02
;;;;;;104;;;66.13
;;;;;;105;;;67.15
;;;;;;106;;;67.37
;;;;;;107;;;67.27
;;;;;;108;;;67.12
;;;;;;109;;;66.95
;;;;;;110;;;66.5
;;;;;;111;;;65.26
;;;;;;112;;;62.65
;;;;;;113;;;58.3
;;;;;;114;;;52.36
;;;;;;115;;;44.4
;;;;;;116;;;34.4
;;;;;;117;;;23.22
;;;;;;118;;;10.82
;;;;;;119;;;-2.59
;;;;;;120;;;-15.59
;;;;;;121;;;-27.26
;;;;;;122;;;-36.26
;;;;;;123;;;-40.78
;;;;;;124;;;-42.07
;;;;;;125;;;-42.32
;;;;;;126;;;-41.52
;;;;;;127;;;-39.23
;;;;;;128;;;-35.61
;;;;;;129;;;-30.92
;;;;;;130;;;-25.81
;;;;;;131;;;-21.4
;;;;;;132;;;-17.91
;;;;;;133;;;-14.48
;;;;;;134;;;-10.47
;;;;;;135;;;-5.63
;;;;;;136;;;0.42
;;;;;;137;;;8.06
;;;;;;138;;;16.88
;;;;;;139;;;25.67
;;;;;;140;;;33.52
;;;;;;141;;;40.22
;;;;;;142;;;45.87
;;;;;;143;;;50.58
;;;;;;144;;;54.82
;;;;;;145;;;58.63
;;;;;;146;;;61.3
;;;;;;147;;;62.74
;;;;;;148;;;63.42
;;;;;;149;;;63.57
;;;;;;150;;;63.14
;;;;;;151;;;62.08
;;;;;;152;;;60.18
;;;;;;153;;;57.09
;;;;;;154;;;52.57
;;;;;;155;;;46.71
;;;;;;156;;;39.44
;;;;;;157;;;30.55
;;;;;;158;;;20.17
;;;;;;159;;;8.66
;;;;;;160;;;-2.75
;;;;;;161;;;-13.18
;;;;;;162;;;-21.93
;;;;;;163;;;-28.7
;;;;;;164;;;-33.86
;;;;;;165;;;-37.05
;;;;;;166;;;-37.99
;;;;;;167;;;-36.92
;;;;;;168;;;-34.02
;;;;;;169;;;-29.37
;;;;;;170;;;-24.32
;;;;;;171;;;-20
;;;;;;172;;;-15.83
;;;;;;173;;;-11.29
;;;;;;174;;;-6.28
;;;;;;175;;;-0.62
;;;;;;176;;;5.96
;;;;;;177;;;13.37
